"DRQ_CPE","CPE_DRQ","NBR_CLB","OII_CRK","PTEN_INT","CRK_OII","CRK_HLX","HLX_CRK","HLX_OIS","DRQ_OII","NBR_SM","SM_NBR","CPE_PTEN","SM_BOOM","CPE_NBR","NBR_REX","RES_NBR","DRQ_SM","NBR_HP","HP_NBR","CLB_NBR","CRK_REX","SM_REX","DRQ_REX","INT_HLX","HLX_INT","OII_HLX","BOOM_DRQ","OIS_CLB","HP_CRK","PTEN_CRK","NBR_CPE","HP_OIS","OII_BOOM","OIS_PTEN","BOOM_OII","HLX_BOOM","PTEN_CPE","OIS_SM","BOOM_HP","HP_BOOM","NBR_RES","DRQ_CLB","SM_OIS","SM_OII","NBR_BOOM","HLX_RES","RES_HLX","HLX_PTEN","PTEN_NBR","RES_CPE","CPE_RES","RES_PTEN","PTEN_RES","BOOM_CPE","PTEN_HP","REX_CLB","HLX_CPE","CLB_CPE","CRK_INT","HLX_SM","INT_CRK","OII_SM","HP_HLX","HLX_HP","CPE_SM","CPE_CLB","CPE_HP","SM_HLX","DRQ_CRK","REX_DRQ","DRQ_OIS","HLX_DRQ","REX_NBR","OII_NBR","PTEN_SM","RES_CLB","CPE_OIS","NBR_OII","CRK_HP","OIS_OII","OII_OIS","REX_INT","SM_HP","PTEN_OIS"
256.38901814161,13.0183750386458,36.6887233671287,26.9767133707518,59.1250850346525,14.1265917224394,10.9147899049486,10.7406252374466,116.266985611707,150.661872566699,97.2342789788826,22.5581783828718,51.0858262774552,70.4844325388202,58.8477630905611,79.3461769923213,26.5250982941827,88.0667749204205,117.064643302873,108.286012608133,33.8442149593767,24.3883914645217,28.5520943344781,102.90568015136,589.550534859328,52.947208097835,140.057190353719,99.1395459391748,55.1988401541943,27.0833505354863,33.8433154307535,310.296590765745,111.485130581906,111.07242961395,83.4811428039579,148.249789385713,115.523898372445,39.019001499146,188.779308158227,96.7605919968345,49.1120846520495,136.938622347667,171.836602082677,102.150625779756,30.7386918184689,29.4935816916242,54.666196355929,121.182555735754,63.0610438738639,238.083440707902,147.638714411877,41.7574324707912,42.7067240062243,150.719017785402,36.4410683586073,103.60016438113,265.720492136662,53.8824580001103,37.7957489044878,28.1021806832938,66.47706993375,91.6614181703488,50.4591968451934,75.158213817503,90.8195536577441,58.2829585020348,7.83251743631466,174.273108552543,14.5034609492947,39.7603508654684,261.96270751017,113.93433639416,130.055233229594,122.382008596234,55.7878525857315,80.3506419219412,39.968899701671,29.0346917858983,32.9549488212446,37.0423258805316,63.865856977464,86.6927226027272,116.315544633568,65.3665863847684,155.18140934834
249.640275609603,12.5433249993188,33.0923958035567,32.4342100769533,59.1563885832362,15.5782381268609,9.9203749003276,13.2150328847875,117.54394825849,142.692100810237,95.0274461989106,24.6294824557055,51.7071593985056,64.3123318196933,55.2260318277311,79.1876373327459,27.3919815219771,86.685954824067,115.92688794828,107.233574766133,31.4310283503972,20.006284159247,29.9358783480193,106.690340397443,538.729001908521,48.3829500432904,141.442819267784,96.8144927981291,60.0458879065535,33.6234367494697,34.0339340847247,291.199707769376,116.659274089318,111.434202045254,74.8332450181373,155.553040627678,114.579173148968,39.493571585329,173.515255444264,95.5123976195311,51.0135925473848,155.298339155914,160.749951398092,93.8792141197895,30.1753873389343,26.6874200527858,52.9921217926394,127.391973182624,57.7025590807596,250.018642574414,143.379093529844,40.5526583102925,41.8438613101497,147.673787122357,33.8067352827986,98.6145575955507,263.063141365812,49.1448961279363,33.0100964637613,21.3762452950753,62.0439436678352,69.7233157590836,47.6087545715378,75.6427192986453,89.8361269379704,57.1570942126292,6.81152295419429,162.226720421565,15.4607829981948,43.8859164971486,264.176138938827,111.034386019119,123.116813987913,117.355924450436,55.3270598617402,83.6886196879999,36.9252271123145,26.1937692417918,30.9087640930469,46.0021993393594,62.4891174330563,88.9732182166432,107.969355071989,63.6924487891209,140.354314312733
210.688488501665,10.5861691525467,34.0886438585819,27.9502984081941,58.4881896415887,13.4246039914783,14.4342559028427,10.132747871305,103.493551350033,147.530965325089,86.6396761300139,23.3314797585449,46.1524515436919,59.3085223730593,49.8937499762593,84.3267973081061,27.9412462585173,73.6791123149388,123.792944800686,114.509770346684,32.3772652808115,23.3180588966818,31.9535774776709,106.352460004476,463.793126036653,41.6530008436866,147.443625422414,101.821258863954,60.0548014641976,29.083997059731,37.6009423092569,263.083243784738,112.301820802623,106.421305588629,73.576001382071,168.736420849532,97.1844729744739,35.2509203386819,154.070749992464,98.1655018418303,52.4306254056357,171.524916810991,188.695618101753,83.3588760661082,26.5357453927791,27.1898976123299,45.9269656779315,137.52891622055,50.1028546686513,259.854494218458,128.093795503586,36.2294408451187,42.0289828569085,148.327208049891,30.8985349112211,101.455438703731,295.593004640188,38.1856493428966,30.7987609409475,23.3094493190275,48.5639496937316,76.0288791286876,41.8663691919282,73.4430641606453,76.3511870493719,55.9850364639245,6.35522078180879,148.187798788995,14.81118486194,41.6280836113054,279.839592484353,115.58739632067,113.012696729033,109.526021674827,53.3917559646451,78.8629953193508,38.4329442938476,23.0627196117396,29.8275891700678,36.2286915457638,62.8311315312895,88.2845064861824,101.09369857242,58.7169358423758,137.996281383776
199.753024463291,10.0367102196212,32.0105495770677,32.9583526106693,57.4275240238348,15.8299832278886,16.8294597327754,11.8141636882102,106.508208797564,151.134786489111,86.4959306228248,23.2927712808838,45.4563684681142,52.8054996680718,50.6574526682798,82.1466494213605,26.3132782394709,68.745452199058,120.15971209974,111.148940545736,30.403496308418,18.2438679015826,36.8514539314993,96.7629041082777,445.423873386558,40.0032712884016,145.812631850908,102.240486497625,58.7262310067453,29.3341781300309,31.0206162939624,267.110105078821,106.384169950743,118.568260296846,69.6433995558618,172.382820640768,107.213269904276,34.7192577229938,141.577974740051,91.9985065526989,51.3405731411948,165.609868417365,196.973512117805,76.59976178501,25.3774509871177,24.815111298028,46.154974323891,138.211696281839,48.8948152472789,271.54912010543,122.475650291868,34.6404326982667,40.7232271033542,143.718946857242,26.8752118138908,101.404520726824,291.661746043279,36.7509528153843,29.360324569297,18.938701318073,45.9957099059909,61.7727299442306,40.0388841865595,71.6907524250608,74.5294858759864,56.7453394598272,6.05840527294132,145.932503929057,14.0279171094794,47.9279070235619,275.757923114361,113.791158383591,114.57546447461,111.925268006341,51.1163662943039,76.4030497884469,38.3110231878171,21.5362273391326,28.556431263997,29.9106799172427,60.3297526271282,91.774651109831,104.553011753059,56.9392394065906,130.620435558353
196.052737192324,9.85078707193501,32.5056752155716,26.707776875374,63.920137347132,18.3214663380509,14.1649934618974,9.94372712112545,102.027496775587,153.275947817327,90.2090136633248,24.2926756476324,45.2270589710971,50.803396782342,51.0571521257567,90.269434644602,29.2402520817881,69.8129577083137,117.515452060262,108.702998653013,30.8863440997268,22.0948515625347,35.2829131673881,102.411611614548,476.436713704089,42.7885217172208,151.19440321665,96.8136743077627,56.7812292430567,33.8511675447096,35.0401215668203,269.217724873892,108.53858769902,120.043810095428,69.500199742996,174.227012872094,109.807762692664,34.5441098710648,145.677509740752,87.8003707628623,48.997764817798,180.380113264119,202.524059689075,78.8177797886675,24.1428868688817,22.8436550697566,43.3529057188833,129.820851924607,46.8517289596374,275.024155533166,124.300573707309,35.1565834915292,48.0579076622352,169.604203271389,24.9745969646404,99.202703369006,311.776292158161,35.0238295032274,30.1207720059217,23.7843307015056,45.40081217345,77.5778114798403,38.0910695973486,70.2280999865497,73.0089154550676,54.7181512361963,6.21532006376212,142.114432118343,13.8464826622671,41.9030370489194,291.855784836932,115.29052225294,111.287282861187,102.549362914861,46.5385520146623,78.6685057018622,38.6308785370727,21.4077883532336,25.9990156202693,34.5164443262345,65.179195567652,84.6890295097091,108.524531666869,57.3897997240683,130.351848407442
202.353990223288,10.1673973003019,31.6008560674981,31.3876519616549,64.0192494285996,21.5318471283351,16.8793743414991,11.8492033410779,107.284838504036,151.533656412441,89.2171749395002,24.0255811159862,45.7514502244878,48.5640857996776,51.0501856399417,89.920431951187,30.6525269178898,71.3115436643164,121.25131446923,112.158676055997,30.7770961963959,17.8898699885843,37.2073403473441,99.1032068799881,488.804407546913,43.8992543931991,162.526121897194,90.547892055083,55.6329497087711,28.3689185415543,29.9599225202505,269.181008204961,103.445188044287,126.715812044591,67.5392758651582,164.778332914258,117.513210061739,34.944640532199,141.731998280652,82.1895325212959,45.8665940699892,184.378333255401,208.316296645852,76.683085478125,24.3891583390444,22.063831563818,44.1547181132216,132.221883328138,47.8914936866737,279.111141266544,126.161385625141,35.6828868179439,49.2922906892764,173.960592659736,24.1150802475698,101.159389777443,330.128423630009,36.2374507844701,30.2231463185251,20.3984081712977,46.5000618421374,66.5338733029315,38.4796227360917,70.4103942119966,73.1984394326976,55.2581124398239,6.23644432117087,146.604071386308,14.1817357222359,35.0850224933896,301.768993327833,109.78396882155,111.471495053946,109.212339318488,47.510514958981,78.6918824921352,38.1153728441711,21.0617022652108,26.5420084031231,28.9264528501312,62.76668597557,87.890675702248,114.689921368478,58.5740732112283,126.673995252098
195.894679929018,9.84284539017988,31.3603422651382,30.5928659851597,63.276885200704,20.9866237910639,15.4578834644255,10.8513263467649,100.906664219648,145.317186352552,96.424294175703,28.805972587058,42.9527709000083,51.4760957718065,49.0873942913845,89.2602820584443,30.3740006275538,75.5343943849998,125.653583827455,114.357276553083,30.5428525345519,17.4401961194023,37.1497791507462,99.0250495740957,448.599531251456,40.2884798742624,179.835983246147,90.5791791368698,53.8980180348791,28.1470886694709,30.128590563372,258.831452970035,100.562312488799,121.049364381284,66.5936074944692,171.784650122971,105.427203427837,32.8070305275774,143.689894120622,83.5583492024275,46.6304810199115,184.085018525267,209.668739818568,77.7423914922494,24.7847393662483,22.2089805393356,40.5622098517344,121.464075280602,44.4572599739015,278.297858122272,119.681434494834,33.8501271428802,49.7853848608581,175.700864465,23.3588696007009,102.569388783917,334.900618943947,31.5964214824764,28.8774063422275,20.2871956831242,44.3793756660715,66.171140068877,39.1037379675002,64.4354099017552,66.9868584187705,50.363977278777,5.95875601333293,139.693758929323,13.534962437001,34.0283002262559,307.706677850892,105.019036685657,100.372618091997,109.733192157641,45.7988843295635,82.4624527378461,38.3627065393163,19.5093451375504,25.5857915052674,28.7002627039703,62.6055186299839,88.0382056260883,116.901649119689,66.432979579846,124.900317012955
192.285010573535,10.4314084139803,33.6091353727781,42.9968169909253,66.713739384855,17.3325165759305,14.1011420477182,13.4397941919835,115.055801360534,141.412665093633,97.1520676076944,28.8811097727734,45.0027509926872,48.4374771151195,53.376964864668,84.9461861336641,31.1411813486397,73.438782751329,126.483299620829,115.112389948245,31.9519383042463,12.2315189257259,36.7187362710964,96.7193973937524,490.075857535495,35.5556868530458,198.675980316296,104.482273100567,49.1404671158906,32.837263522832,37.3486860184802,280.991853450162,101.138387771808,109.368258744058,63.8092245921798,164.178546488754,83.7783991798565,34.372786639633,142.894716311606,93.6483324584993,43.1901233913176,189.282223628475,185.370451530125,79.2575096342286,26.6556048235594,20.691019948801,35.0427742968157,139.387618442056,38.6220192045861,298.932247243595,126.027907209479,37.938944737544,52.8196949089527,185.872737731349,26.4461038251829,101.601827786758,300.42607230207,28.7687064188294,32.7319418551698,13.867357881075,40.0043564676567,76.1119996894687,39.9903916964874,71.141086626018,60.3915990794642,50.7834297377711,6.6770311313468,141.166265413386,15.1236393834155,38.5917448655835,294.644247369341,103.658367029194,93.0843399389873,105.690177280351,47.0944558377303,80.5916020614653,37.4606269335078,20.3750739423305,27.5086986010115,20.1222633426585,60.8117755485805,90.5712298901894,123.64750909113,72.5738367337294,133.133741452896
173.246909876276,9.39859673923127,32.8789976361667,19.7546438134519,68.0013553909344,37.1238215082682,20.7790603568208,5.41005315140548,108.74590040007,146.295040983253,111.764369950181,29.6244518290815,41.7387315203471,48.2701665594578,44.6393405289561,98.1223593673375,32.5678704177445,78.8332638618915,127.722705797505,116.240409017562,31.2578029990703,20.8627662753155,44.8385072622797,101.239357255383,516.673441766866,33.4323523595139,226.69640399424,96.2364927309428,46.5220327059937,14.7348046093013,16.6494318937651,234.994363275299,105.749809134457,113.53483145219,61.9686818927962,201.019255706724,76.0596018471161,28.5400774814737,137.485248719394,92.2312655405385,43.5662777257991,200.441310596415,196.066077193104,81.8419144993745,25.4351251781253,20.5858404127405,32.9137847215167,147.915962843598,35.3066260200102,295.665405381038,101.86194694767,30.6641189528631,52.7853785698996,185.751972615063,21.974103805661,103.346038874697,299.870860914929,21.8437250304857,32.1123622598177,24.4771472085655,36.2336878726666,31.923923651153,41.4285861090354,78.7391744836903,54.2434119863503,42.4944539077822,6.55064366523303,119.317983187103,16.5389935838114,18.4824623534033,278.254148290611,117.512278037316,78.3361696149556,122.084008180109,48.9077000266323,84.4405375091067,35.5257785024121,24.4941140796317,26.2694515753361,34.264664452782,56.2444256296926,103.001266710775,130.405429601241,82.4584949721347,136.691091301303
176.414671393621,9.57044692166072,32.1387132131701,21.3211480497935,68.9024170619453,33.3439691518284,19.7325751073512,5.13758941056883,94.2088823495667,141.667880586182,124.124066321535,33.3841379079357,41.7791694854124,48.8121829357999,45.0638383812904,106.816880851307,31.2508143668579,76.7552202735463,125.557717723904,114.270051756102,30.5540191391499,17.6156134029227,43.7647706366918,95.6031386945601,594.337376173567,28.930912487076,256.409324526893,96.5577151332331,48.019492124796,15.0705375008161,17.1565487742379,237.229063466195,98.5941594929495,115.856726020464,65.7834833451769,209.381818976991,68.2270044978189,28.5677342399253,139.981080113029,94.9396155038444,42.1682751418772,195.057261133875,193.567580217267,79.8953215392309,25.2056407861874,20.2253761101248,31.273933230976,154.679060837486,32.4447648433696,299.322947603231,98.8969250175198,29.7715424361394,51.0436356368976,188.907368224765,22.4810338340809,102.396561122643,313.142630548788,20.2001989580294,33.0833709138569,20.8711555437051,32.0307259070245,35.0308222758128,41.6246758640798,84.3161683335779,50.3504860800534,44.4354159838196,6.74872058912034,118.653052510111,18.5655000852271,19.3082604542786,294.063078378536,118.219796885808,71.0662119143681,129.775998290922,50.7438187475026,98.1104521424223,33.4183169736863,24.3774180006758,25.2322588035531,31.3849852697647,57.0069434968052,106.900670184701,131.53833125759,78.3564660707469,128.536484111862
165.074442289631,8.95524264266371,30.7836057432179,19.1939024207433,70.6254149137348,36.1552173648447,19.4239290855636,5.05722980515316,98.2121238031107,140.722771911773,136.024148841813,34.9915446967655,40.6745430557939,56.4205269356824,42.5539970520028,117.210269767333,35.0251270713546,76.49363490702,131.849520842542,119.996217897606,29.2657294159406,18.9408448363725,41.7643803168892,94.4110845168474,571.361194755694,28.7615472661358,239.196812636826,81.1958411194808,47.6681705508042,14.3302996895594,16.0217163720905,224.016537443256,100.010520263797,135.174507117746,66.0226839662509,206.153200559371,85.5848080113056,27.8124103597533,146.158454971292,75.3653343357162,51.9559800248586,200.654374240421,183.685969710323,76.1318283559669,24.9547807493799,23.6317445893367,31.1972316660091,151.680902117567,34.000885363575,341.381760934278,101.168278966359,30.455300749708,58.5705588170346,217.639054252716,17.7044493756876,104.384708011643,300.651528840154,20.6539462249909,32.5622243503757,20.8356967871275,34.8696344115433,33.7584992145389,41.7971446394274,80.1083447283508,51.6463304879808,41.5042792355854,6.6424113052137,117.893608136543,16.5631912217355,17.2228561494542,303.659209889481,113.697947069711,77.36097024394,133.032002595127,50.3961323438832,111.223052958401,34.658328276108,27.6554231344768,25.23714320512,32.2568733920172,59.1653246323929,110.948114590447,126.928164904408,85.5430292784309,127.725770476992
159.148354030275,8.63375400064085,30.7836635847779,18.387343253847,74.6358293769442,37.4143229163781,19.4102237382822,5.05366146858275,101.767290542324,139.008202482469,151.025692350985,34.6146644188169,40.5763288713282,50.6793297016375,40.8695660908203,110.135696180362,32.5548587285509,81.7886212444632,135.719162354326,126.816194276775,29.2657870703092,18.7091473707318,36.6315028883667,89.0294936341371,526.451180675796,30.9456610332442,219.977013575551,83.7150020652017,48.6542647955118,13.7528328998073,15.7173815711656,215.149200066931,99.5472756943563,131.996207908493,64.807167420563,210.185986180704,87.0666349718842,27.7452574707797,158.933766655293,76.7048748408706,50.7560371881593,183.640705711191,184.362194693525,69.62403727503,22.9478116962468,22.7096905549039,30.2322026739158,156.022251714129,34.6097010693538,328.647056015778,106.039059743118,31.9215786070826,58.5748648758003,215.083952479059,17.6046816713725,102.053232537396,319.173348262175,20.9864252152559,30.9883217378416,22.2726130941058,39.3607576756867,31.1982231910801,45.2214906480342,76.5977008126404,53.7352894108041,37.25234872589,6.38067982442322,115.099242290354,14.5710928162093,16.2913955012001,291.882436475404,111.730010604794,81.4282351414343,125.002449598916,50.9874979375568,99.9600291441093,37.8161434683883,27.1094165090032,24.8348958747483,33.3657921557795,59.4517389708568,112.781371267223,133.043553226577,83.7030118079044,129.911261594472
162.827669603974,8.83335584853686,29.6456978929953,18.8467459496487,83.1005472326561,35.4088768009474,19.4968279806129,5.07621046630943,99.3518964828313,145.173436011468,134.906846492165,30.9202674310111,41.6848109448137,43.7665403186623,40.0599256122347,111.308557618047,31.6203375410312,94.8505885793206,147.662609517788,137.713066566557,28.1839298082206,17.5606161565228,32.4360823370415,92.3234463418365,541.770594539305,29.8571652140061,223.640125491669,82.4462515540221,47.0371870081969,14.6200292101396,16.8827287894829,210.887008938049,103.027829065739,127.655913286459,61.9052869127141,216.154429025185,82.4743633177178,28.5032140010896,177.056315032363,75.8845437470032,50.9417412291937,178.369074388544,185.721371079337,61.9530475028007,20.4762781316921,21.9277616224626,28.7675644921646,163.051468108201,32.3235098228102,313.080143521477,106.823288170263,32.1576579758967,59.6648704986468,219.086372013983,17.7316145741741,101.026882175984,339.222089205677,20.1550891347332,31.4569825004732,20.7544824993601,42.9335936856336,32.3061477294804,50.2429590387395,80.969909770927,50.6673230605325,32.6778293923953,6.4771811000236,117.195169521214,13.265243216065,17.4243917103125,306.702521321119,116.316974952906,76.2466555418511,149.950096152098,50.8936367676111,85.0265909883774,37.4656449601406,30.4539097431404,24.7773497791354,30.3709703390853,59.5221575982233,114.143262961688,144.213410556238,71.9022067291316,135.706633832858
174.396494466876,8.61239509925242,29.0763119379621,14.7550985976616,85.5534621737625,50.5377301437691,25.0002518099629,3.76031764836376,104.480084464572,153.536539704121,140.136103979174,28.6930839474045,40.3448396313083,40.4841463605313,40.8463633462255,105.013595654687,28.2747942508425,84.328703002037,141.963021131731,150.113440010424,29.3323644038308,18.6474116746043,28.2824251854863,92.354113087587,526.673820190099,26.2274737834433,237.285875519532,77.6704177569203,51.783945610049,11.7917126878707,13.6714528355129,214.407183466003,100.353923906338,128.726836142987,68.3462658814374,213.136685764143,86.0186358987683,30.2733944113214,139.741168009594,72.8607775380157,53.8412646406815,163.222319593416,192.96966995441,52.6304038333141,18.7156768246838,21.8772950020564,24.7924960773581,159.357450287254,38.3560135403056,301.76502235628,130.961305803367,29.374237814467,57.1039029951535,209.682617028887,17.9910347464253,106.967794167123,377.462001146455,19.3275237751913,32.3619512103705,21.6975062829339,42.3381931073316,26.3993541108358,53.5933887412195,87.7560707908683,61.167756980254,35.3166288623942,7.39526382751081,114.794936667943,13.0075396417581,14.3029461356553,322.150712530554,113.176310592837,77.4531397941454,148.332789551709,51.2080281827621,85.4053481791927,35.1430899571401,27.3119049603202,24.4385097565683,33.0873806357964,58.6402470091878,106.123819574531,156.48248455974,64.122018172481,132.824514825477
172.255341587223,8.64414996147371,28.0032005790403,18.6144310516301,80.6436766622084,63.7563462322825,16.7167322577951,5.19848964669757,137.685023500506,150.139748126951,150.177619017759,23.4633853252604,37.1640075992545,34.5427521272428,39.158639806734,107.573621314603,26.8733570651056,100.615310263843,137.339228205504,145.22422129771,30.1835547299988,13.3155440054619,23.7366365108401,91.256895950715,473.459937890308,23.5775158546685,208.517943687861,76.9070589882252,50.4173871779456,16.9536256791303,19.8350460929386,219.396279510886,103.216471561175,122.159668562556,63.139446915595,223.123326001527,90.0641064668851,32.4458584725085,167.97424362067,67.1278452025517,55.4279974890481,155.132243613891,178.891195136727,44.4402737690279,16.7930981464397,22.801702216063,23.5951545961204,151.661358022814,37.024751254095,279.598502203898,120.219632889705,26.9649105960685,56.7571120271556,208.409243343388,17.5952207919963,110.693295051194,387.550203894483,19.7557552512595,36.4050838196369,13.6475366909071,33.5964891330761,25.9712921543303,58.2569534605002,110.179457766615,59.2030508005803,40.9757725292636,7.35241422440806,107.294684257308,10.3218320038013,19.092632834393,318.323386701451,112.44916729561,102.483567085416,151.948879254285,46.11491639594,82.2521194432157,34.5874690532998,27.2385007786375,28.8439886000651,22.3188525796667,54.9970494636473,99.5305548453364,142.557711396179,50.8068070858366,140.21482280088
153.53126193232,9.08950872151088,30.9418203158312,15.9541345446465,83.8243321882355,122.011077004273,14.6195202161805,5.00546104418197,152.826848938929,156.485142955797,194.687468591319,30.4174951974385,37.4322993750167,46.7466065419298,37.7342636207523,117.353238845971,30.0265758939803,141.03906884586,149.141249775541,157.703805492721,30.5624330183831,13.6717562122027,33.5176966163153,91.6821745814823,565.185238970964,28.1452830046049,184.676084618649,79.1424316046216,52.0729941275807,18.6684249568742,21.2460751848822,212.187266195796,107.682632103861,122.9707060124,64.9089475391627,219.350986734089,111.308519461484,35.3694538047188,226.265963340893,69.1695881151127,57.1138748631996,173.334864008385,182.225635286856,59.8622838010191,24.588614107539,27.628564255536,27.985304080777,179.879693201541,42.2257900837569,299.408762577633,138.476139873972,32.2175724515685,59.2000059187945,223.285403790244,16.1455449649702,109.02457487827,396.413086377045,20.3991432114567,41.6653697996786,14.4436664839849,40.0762161447256,27.4863318733416,41.5834917326507,127.392611280874,68.4522527411758,32.1940527254075,8.49904759239035,108.413026122446,12.3125957713239,13.2714668377054,319.806848664815,107.788574286278,118.403072063384,165.762680995585,44.1654213541448,114.258835703646,34.9523082342894,28.5481382048828,28.4163019902266,22.8951331803277,55.0549376183289,99.6353105898691,146.721278826895,71.5557805063073,144.14442289812
144.378794326779,8.54765533558232,36.1697560394603,16.0661565770704,81.8495519811994,119.33868463695,11.9392428059239,5.65613804231816,182.077492467287,159.008731906402,254.767413297421,39.804246658112,36.1024590203371,55.0261189718371,35.0713716828002,136.273253027321,30.086872976434,183.099114412433,145.472163989906,153.824043568536,26.5356910073561,14.2246738056886,44.1841689383215,95.7885673146125,719.604329446162,35.8350984035731,154.063845062597,96.0248233098944,54.5650297848553,18.1391046078198,20.6427091408427,235.448286887958,109.466285716536,103.907160206955,64.1955066249831,226.499169799944,109.090925722305,36.4115054571065,281.742939496977,80.5329707043111,66.4967141064889,173.682951349091,172.528970931826,74.539604789511,20.9241344533738,29.4569779153172,33.8559726660139,217.61427852189,49.8071898497787,292.359296672388,146.22836268428,30.2492728589335,60.7038797049926,236.948179805591,18.9920596584775,109.029111897901,367.96616213263,18.8110691130918,43.5888785451755,15.1739447677997,41.6959371985656,28.8760518597805,32.8897497280424,150.089112238003,80.6478294252967,38.3825477899703,9.58400126390007,104.615719521074,12.8102216235494,13.181628263744,334.13081649561,106.234672655523,93.3338231692787,180.213815919056,44.7476193990485,140.896943984273,36.8877673752931,27.223122387081,28.7908916659224,22.2459691833962,55.186666533158,99.8737158889375,147.942791043498,88.0357514585858,142.560056433171
134.293857684529,7.93294812812711,37.2262270862157,16.559618481264,83.2107316913333,113.787555149713,11.2446826452894,5.94929482052409,180.825969609173,156.540533968529,247.037175233646,38.596498808465,33.5808329596883,53.5316779840285,32.949890537941,129.121748210319,29.8748797406563,169.753022828393,147.782176074022,156.266665867805,27.3107590898054,12.4905639234138,43.0475069455079,90.8175689961422,701.837702067368,34.9503416497984,151.53636128861,89.7127411861929,57.13113981407,17.0924399787492,19.3390935142176,227.41915137403,113.555630949345,95.546193292391,64.6880254036563,208.273715037678,122.594699805182,38.9677980175169,292.005460827057,84.3340154299657,71.1057925362071,172.459175437683,175.291750776116,77.2547220669579,19.6956795266465,27.8444663501418,33.1385197610205,213.002749638316,49.5923756056105,295.624726446035,154.006426750598,28.6397853243984,59.6353533309746,243.103561182371,19.060055634562,108.434682741153,400.473924363292,20.1588310005429,47.0801687065192,13.9265920862955,43.477560296138,26.5023319031589,30.9587956422223,150.176906195327,80.6950178819045,37.1406785682333,9.06526404732322,96.8255887512645,13.3575883994626,12.3747547590224,326.154284634702,105.641250158829,93.1087441781557,170.756335870278,43.3747135513244,146.463822480324,35.5452716731903,25.3824313479441,28.9911035085436,20.9623272539888,54.0588630088455,97.8326692256481,155.184963173843,91.9553264015811,142.79583112605
135.180461089149,7.78010452442943,38.5834931332995,13.4933273990988,78.3957669837452,136.692260821934,13.8781191609783,7.00204933072214,166.607195738842,152.176518857218,233.413255997994,36.4679421359622,36.1803656559775,49.1475237479619,34.4238963890267,132.875324205949,30.2454677591599,161.957488604142,146.726410878202,155.150314604013,28.1484383769526,14.0900760791767,39.716761305285,87.8506408614616,637.161984596274,33.4751000177659,155.494338126308,86.175162066367,58.8730150220445,18.601634649635,20.5631399284133,216.391981735756,108.356406046549,89.1947311519964,60.2936992914173,194.428698402222,124.514555458531,36.0142731765169,272.259850859351,94.1969365758727,68.5385080421526,174.598482745309,171.953417995378,72.0306952106383,19.8674550504013,28.4684635554853,29.7193698700411,191.025662625318,42.5447113895436,286.771706587749,148.514789989201,29.5326210388934,64.3675730414622,232.609504311102,18.6096660427847,105.90872197978,402.264439954165,21.6213307691589,48.7237427176203,15.6333659002216,43.9719292949905,29.7503354170932,31.2288016261669,131.92907410524,70.8898494732017,34.8771404016006,9.18869926254554,101.930763529652,13.509471650407,14.933046155,315.499118084599,103.025154566937,98.2414412461934,175.720250116329,39.494236125435,127.314973216175,34.8755041700175,25.5148747792248,26.3974428035016,22.8132156373003,51.2611244424903,92.7694869238018,158.598817624536,81.8643723982936,133.095606961919
129.171441119592,7.43426457776949,41.624986721718,12.9715100346562,82.0612206726141,140.803346350367,14.5077154398146,6.7470616024919,161.782468678042,152.501192483049,237.010312495873,35.8579413384977,37.0878951359271,50.4948637911326,32.3852276323546,120.252243478466,31.6747775138054,154.021823003785,147.937956690385,153.202254512232,31.5977642490232,14.8334316297825,38.1798805623598,80.8476778233365,694.840917984184,33.343950565123,136.249165457881,84.7225054744197,58.8383518119126,19.2808932074685,21.46439420584,213.158666799361,109.323847240352,87.9139339622072,61.265421477159,191.636750156596,142.660151581521,37.2617397607539,296.214033895423,92.4551594646222,73.2686324966938,191.492688357131,170.307537942816,76.2790460571139,18.9688514590408,28.9621310954653,29.8711464344231,210.297058508501,48.6591945029442,285.240119084497,156.039055534438,28.2686438143707,65.084981758087,235.202070922825,19.1018500537993,107.599112366219,373.413132451631,21.9460208563646,48.6046951180967,18.8448855860794,41.6021837363944,26.2643194668558,29.8163211149536,142.699213798747,74.4338935984794,34.8710448122961,8.86588193808536,101.027469822453,12.7814172787117,13.4926824220111,290.349288318511,102.304772579853,85.7391042865524,159.026921513356,40.1439864094773,134.492079970349,36.5272395065766,24.5397583184173,26.8317301219144,26.5368737964473,51.0403082158802,92.3698665263729,154.379086229447,82.9008295865055,135.240610346329
