"TBBK_AGO","SBSI_PIPR","RNST_BHLB","SFNC_PRA","SFNC_HFWA","SFNC_HOPE","CHCO_AEL","CBU_HMN","PPBI_TMP","TRMK_WT","NBTB_CASH","TRMK_HOPE","EGBN_PRG","INDB_TMP","EGBN_BFH","WABC_FBNC","INDB_WABC","PRA_OFG","GNW_ABCB","GNW_FBNC","WSFS_COLB","BANR_WABC","WABC_BANR","PIPR_TRMK","SAFT_EZPW","BANR_UCBI","BANF_BRKL","BANF_GNW","NBTB_HAFC","OFG_BHLB","CBU_HFWA","HAFC_BANF","HFWA_SBSI","PRK_TBBK","TMP_AVTA","TBBK_PRK","WABC_AEL","WABC_HOPE","WABC_TMP","DCOM_HMN","INDB_PRK","DCOM_FBP","TMP_STBA","LKFN_NYMT","STBA_TMP","WSFS_FCF","WSFS_HTH","WSFS_TBBK","HTH_BANC","BANC_HTH","HFWA_UFCS","TRST_EZPW","EZPW_TRST","HFWA_EZPW","PRA_CFFN","NWBI_AEL","NWBI_PRAA","SFNC_TRST","EGBN_STC","DCOM_LKFN","HOPE_CASH","NYMT_HMN","FCF_HFWA","NWBI_FBNC","RWT_PPBI","FBNC_NWBI","SFNC_HAFC","SNEX_BFH","SFNC_WRLD","FBP_ABCB","ABCB_FBP","FFBC_CVBF","UVE_CBU","CBU_UVE","PFBC_PPBI","RNST_CBU","INDB_WRLD","STC_PRA","TRST_NWBI","WSFS_NBTB","WRLD_ECPG","PIPR_HOPE","PIPR_BANF","HOPE_PIPR","HAFC_SBSI","PFBC_FCF","FCF_PFBC","EGBN_PRK","EGBN_RNST","EGBN_BRKL","TMP_BRKL","SBSI_CHCO","CHCO_SBSI","CHCO_HMN","PPBI_FFBC","FFBC_PPBI","WT_OFG","TRMK_RWT","CASH_UCBI","WABC_UVE","BANC_STC","BANC_CFFN","SBSI_SFNC","EGBN_WRLD","STBA_BANR","CVBF_TRMK"
14.9338792086628,175.566233545115,162.496438253216,179.017166722603,489.540641482406,250.01154489768,541.111976688732,163.79212985749,249.601061677667,690.557230224751,153.657632911693,236.33576342184,72.0051951204512,314.004550906716,260.671089502349,122.631242592349,139.69384881822,57.554220974828,93.0518271704133,37.6721379447602,93.7822132709785,23.868967498015,32.1196817859758,84.1255220245432,197.231238588272,87.3676825201731,216.505737536998,18.246646023121,285.023462158763,156.571601159093,164.234554075952,64.5253926604032,62.7709567810085,188.658287422746,110.077278274839,30.4545524056189,281.659496509795,259.620936348845,253.580134045135,805.697300797219,167.463092081539,472.665088959864,118.954792817372,225.162822019669,93.0582595716621,95.9687252126913,120.453282610969,99.0699098989449,39.4469085420513,57.3689580075275,67.6895293119885,36.1725928571487,30.2708222090366,102.675377858265,109.216339669564,202.414665135332,116.865486515622,169.633533118034,156.334225349197,331.103634473355,244.590341329671,170.494308736188,400.035736320358,68.3749131347522,367.43678933638,327.239110361177,481.101888202935,41.9415993350142,211.842495501416,16.7447924290208,25.8988689970589,194.739571395733,-4.0080016310369,525.464092409694,155.86611389626,150.683809628056,169.387877980884,148.326279985355,66.1906626290052,135.52605580843,111.250078775709,264.122579700273,65.4620310838077,75.6898795845015,40.5935429292181,58.937279095913,412.840141733107,96.653335362575,89.6950569077419,81.7484585044375,189.384140366167,609.606069616259,146.971868460247,215.250783903692,175.737377130952,378.130425667105,101.670214335603,296.206136812611,102.219010645284,390.177924191534,39.2693318041935,82.3948085558602,258.895622518956,119.7373693825,39.4810552667216,126.279138511467
14.1433457201187,180.282833196607,164.050373485597,180.854873024138,498.07299633278,253.870963564591,530.253435289381,163.493758530982,252.017141435783,651.21628580122,150.131821483023,236.702570135491,70.3364213137045,302.112020092619,251.095545656827,127.937949941047,137.654382039693,55.429472418829,88.1509845855092,36.3547604666342,94.3501948847658,24.5143962312769,32.9882112442195,81.0674037131004,186.25517403046,88.7913531806599,214.892568937237,19.2273083398643,284.298280445171,152.346318144163,163.472993566115,63.5735589120552,61.9152824742856,186.815963898023,119.585549342047,31.3559889493811,297.022435997914,264.131059029919,261.730860385775,791.282966366417,161.990772149411,462.136426020429,120.60474848481,225.064061255582,94.3490320132442,97.1213353764033,120.21983074633,99.2315921003368,37.459268445752,58.4204536764685,67.9979436010085,33.4749871504031,28.0133477166319,94.7565329123548,109.330918761319,205.534917695391,120.267166349374,172.107659402328,152.599202663659,337.860310909434,248.439990110506,180.815838630332,400.394947473035,67.9708795216641,354.615888748706,325.305379838834,494.49248502102,40.0157848565479,209.918745670285,16.6240710185947,26.638972657928,191.744367215963,-3.8888927441445,509.84872313217,157.880793324877,152.143017302628,160.0286766796,154.141332150735,66.8959665229416,137.637826036198,111.885377285532,254.116651826227,63.6924299733318,79.0429239398423,39.6425054302255,60.0406173278558,420.568621699826,93.5896917692368,85.9050043089596,82.3921853605425,185.749429654323,612.582998129332,147.689578866791,211.874477692237,179.072138791361,388.523137557689,92.0943658352272,285.028803283567,104.528625841816,386.138568524198,38.9322688517002,80.8459108671877,259.892222409933,113.250250470321,39.8323675506611,124.074661626056
15.0996127796194,181.057471904306,158.340462262153,175.667023405493,487.343869603818,246.469824226689,523.183686888911,164.394002201471,254.749088534548,663.065040268658,150.769432521647,234.412459315876,68.0293890981403,303.213179617313,236.338587466187,125.30843785836,141.637173423789,49.678887444541,85.8505580158453,34.4303505138607,95.7306333742697,24.9898917802264,33.2589942566763,75.9733754307353,177.351964001501,89.9048470976953,224.827804977378,19.7380469859122,275.943816536681,135.928347239156,167.4197971179,63.6090033830004,63.239283283235,178.51955303695,117.558769267474,32.9015335886021,302.111314303689,259.903620035827,267.285870708159,796.759883679318,162.878828913783,430.757670428065,122.764669824702,233.955352868059,96.0387337950739,97.7801836013212,119.889575502256,92.5438026943177,36.8324870026564,59.3398817321033,68.9821816812817,31.6358182927226,26.474248956063,89.8158899024513,108.595871281477,209.602859314458,122.437760129402,168.91015480345,149.890868727039,356.520278942029,242.971533176165,184.307513076667,398.419901754842,68.0977683608493,339.963546719676,325.912716735823,502.984003255457,40.6064030118987,175.968137030175,18.524124610784,23.7161441435434,188.033652334803,-4.13348855999824,541.915890177034,156.918918739197,149.644989106474,136.991934701067,155.758747858585,67.163559609876,139.058910388995,129.962277981078,240.425043989238,57.4592655543508,75.2848434116454,38.9502688677244,59.0289256115955,431.193749254701,91.5256477655708,86.2488660189095,79.5968004194819,187.699149243425,611.977363580144,147.543594534551,214.325407832571,178.473130445891,405.415155134978,82.1250352585736,277.081139495858,105.435931734338,396.42878392493,38.8725103437201,78.7490655066187,259.734220265233,94.3106302768473,40.3265315495783,122.516345692549
15.8173395418763,191.309900049759,161.102281345166,175.503582843106,494.875833613771,244.370414627377,551.263135565341,161.280342023234,242.398903085767,736.566149146923,160.712088824148,230.637369189496,68.4272425956316,299.424643008045,228.291185643217,128.384907642984,139.746873677811,42.3465213826647,79.9830051467404,33.6491959988619,94.4104143954749,25.7344888685949,33.6600908349407,78.5311946787434,173.269927906572,90.6585900358574,229.693807691553,19.2596862514574,291.748921399219,117.274628602736,166.616956719565,62.1088473755381,61.4235459779308,169.167358843752,109.815112678358,31.1779076756648,320.537553398343,269.161986354351,271.535984787717,791.651203909364,160.565897862041,412.292259008238,128.63558914551,232.533889007533,94.1439543754083,93.4502836942796,109.388750911514,85.7009736391869,38.3438608602618,63.2338024102339,72.6922716931899,26.0831458442385,27.4806869764745,76.0457648429439,106.110795269047,219.470385690914,126.116616786021,161.808955999056,151.540361154537,378.900897336345,228.290801793927,185.448151880999,403.326566029439,68.853529372184,319.163542950679,322.484658779864,506.777776599019,43.9447320420534,168.280510853725,16.9626438686611,21.7170072072175,194.588391145883,-3.89367040027106,560.225710985873,161.939350288662,149.517501446124,127.2800160833,157.238644898355,65.9231809698973,137.921229479961,122.050469287034,238.337711690409,59.061027429599,84.7229841495629,37.2967450919692,57.1389448830342,423.939146727088,91.1544524355213,85.2027074507,79.0789268836162,188.268713352434,603.636100614741,143.567326768649,210.784867178569,173.325261794152,398.064913982525,65.7870362577757,287.198805381348,106.474541089234,427.742031297541,40.1334556300448,83.5492407163491,271.264278357133,88.4910419595904,39.5137808051654,119.416993994004
14.5380549747984,193.797155514123,163.253602204967,172.601587847285,486.817559133555,247.0973809425,503.738451606108,162.880547205103,241.175899616852,824.580895967009,156.85022609771,232.927217701435,70.3419939495463,305.712486418397,227.191473900951,132.04946425331,138.61656488291,44.1189857474832,69.2191828709962,29.3205478190242,93.1928049498755,26.4338699207834,33.848189893166,77.1943166130701,163.818797065625,90.3603800904988,229.605600027251,16.4617937169567,294.956688301376,124.122971890495,171.326712700461,61.8264310123873,60.0299014389953,160.895047983441,111.578132942888,29.6532995946776,312.219829383445,274.641628033079,282.749023680364,760.27974858289,163.420394616687,395.94986301656,128.805345372783,221.256909475361,94.268190922831,93.9123393197871,110.591234901246,81.9708936385643,39.5855178150554,65.2814816667929,74.0715863429818,26.7096673670633,26.68900169436,83.461730122894,106.686776440201,198.16302932736,115.030177815744,160.496827226553,151.284802229059,385.290487126572,239.355324427722,185.403805580481,395.884640691261,68.3339659810994,323.812540999006,324.841356436711,508.392991997227,44.4409165685198,151.498670024643,16.3994037507556,20.9958984297656,188.445504342312,-3.87673761287766,583.304469436031,166.784317096978,148.448823830504,115.289418733989,152.768108494087,63.895619403305,138.319535751814,106.975926782555,236.610784898201,58.5733299369494,81.9216132869829,37.3585705542989,57.0196402996662,423.054016239909,92.440859288484,86.5482641026692,79.0160393191153,191.379916083124,595.88981341748,141.724949276261,205.874834048742,172.552434543054,396.289876263509,58.6201933832072,290.604116687962,111.087168027039,439.220274040675,42.1357569733322,83.6822848563671,270.818188139874,77.3367726157674,38.6547832724079,122.549894325519
14.9015811064655,213.841868179632,157.752414818939,178.864074845721,495.078913974666,246.675068093843,485.494918894184,163.114643312911,233.352274491679,863.954867695323,152.608915428053,229.731860193592,66.9003694758807,304.603765570566,218.790044345136,133.559934945969,135.917492814617,44.489854545979,63.8250822398055,27.7303317609941,92.4836744935725,25.779533741528,34.0920587482657,71.6414811482186,169.651485449414,91.5690142660001,227.335680095386,15.0442909015056,304.379935652349,127.732999638176,170.427377620573,61.9631240915709,59.9140160720329,158.467175740574,117.0510617632,29.2058400609801,315.660238827373,267.964674623164,289.982325169607,757.629488168445,171.338819221975,372.281941520234,124.305529729737,196.836316793222,90.9749041565542,93.0688878840346,105.882189754013,81.7522024995295,38.7771532352807,63.9483732072946,74.4609448925788,26.8777279048041,26.4289985255687,84.3703761417362,105.728106593555,193.118210446251,113.885966098074,152.826001657426,149.602524704527,396.3475050178,251.319694094247,172.513774715419,389.350921630653,68.0141889413285,312.970740050363,326.233612974181,525.398870557924,46.1676324068889,122.485710260107,15.1045693061121,19.3381427711647,187.777992851254,-3.68979720284249,608.790978901487,173.547508180165,148.248185050251,93.344601225598,155.706122402107,63.4493582135577,137.900806301404,94.5796630317361,216.614767688614,53.1710852316014,89.3653833486638,37.5716977525875,56.7996847758751,421.422097564008,93.5817398049079,90.5617092626292,74.3283076200297,194.270510973431,602.553918336405,143.309946464428,203.050881653397,168.513169114139,387.013159084101,52.9164998659094,296.054023535552,116.749217343718,450.580213033638,42.9998430905855,85.1662144942038,265.61889632611,62.8988942297945,38.3855685003985,121.1933259642
13.8334315226942,211.196722297755,156.582357974259,178.845300432097,506.81945219472,255.684586454454,514.668202358959,158.105052792859,229.651580408165,929.423101930363,151.672400456028,220.152995906015,54.8175559700255,314.095118340573,228.653996519822,139.410546910935,135.12526146849,44.2946854384172,61.683671885752,26.8650356063666,90.9840779251177,25.3979150364605,33.5873793734236,70.0165870566155,163.396262485158,93.1449590154253,243.341123364075,15.4189040674918,299.201247182187,129.574404647134,167.308252397859,60.8039924074072,59.8971668698539,153.932675028711,98.7165189130284,28.3701251083767,308.130504210068,252.639447581575,287.795558055859,738.413156815777,171.906923748497,370.136477897454,130.107252106659,199.833853836774,92.8213401019453,89.0276418317521,103.701574755488,75.8166345885406,39.3390746546605,63.8584009638873,76.9171809332185,26.5930978721394,26.6082601749589,88.742849598948,105.339046151526,199.196858475165,113.872387783413,152.021052629243,144.697277716821,396.711616874062,240.268673797572,172.588681120918,395.758388697406,69.7940632074186,330.05108574382,317.626046874229,543.657086732326,43.0905955176668,141.002777788705,14.9257002125248,19.1091376597401,191.634680234008,-3.70909145272138,603.129168809781,173.722886548773,150.033610955641,110.930107197873,148.589969422452,64.4711046657594,134.055283361508,107.95466626084,202.773331059078,53.5305028567496,85.3954059495677,36.9008483240485,55.6342118999584,412.7748363412,102.093778057182,95.0506917105621,76.7740047310795,203.669572523139,602.219283850202,143.230358594939,209.719239846675,165.250310746036,379.519647468309,55.5316863520178,307.350447030766,119.384372654165,411.074177030423,44.6871986822957,85.4235145403654,252.719273346381,73.5637663067975,39.4261648926603,120.217743057874
14.4974945820502,202.835114481107,157.219603731024,189.351776028246,496.640672777149,254.501610266266,517.358964280632,155.188477872991,235.908927427264,968.648178867779,149.129315921308,213.262001937732,50.7628769242502,310.469646741066,209.418853796775,135.759014723489,135.244886633175,42.2969206287462,61.5785653645793,27.253000848203,90.9890946106225,25.8606838769318,34.1993757753722,72.6761377964227,154.419309332594,91.621464027088,242.889051716006,15.6921628441338,291.376633204113,119.868361927336,168.656315052852,61.4358096647227,59.485763531859,153.079909685025,95.421914824671,28.2129537083097,299.161214732659,250.365579614576,291.256439695486,707.258827904349,174.026001222282,350.29927268235,125.822040788508,195.084757217614,99.3428421573347,89.0526378569392,103.080888990613,75.4898882713972,37.738069860388,61.2595257275194,80.2014102107506,29.0669435184484,24.2475879149776,79.9897513269965,106.730089818257,199.976398657187,97.6234019378793,147.301684441038,140.255666633199,389.513611569903,230.865370807681,172.724345682457,396.170388768122,70.0115122200137,342.665595321142,316.345563428347,519.788725234226,40.765564228361,142.673470563805,14.2968337170987,18.3040095877418,193.001980985933,-4.31598344652114,480.0818984941,173.178123620604,149.79394739783,112.873070094644,154.468351677333,64.6500220729713,134.145254365157,126.887436432807,204.332316368577,55.9166896407343,85.8640448295331,37.5591649603624,55.0777309888439,408.646142628531,99.0208378373532,92.6252881013856,73.1429239727421,192.774235565537,607.336705094924,144.447445080817,207.253808971012,161.019085543696,369.802048088069,61.5140735089924,309.882182875917,125.767702023561,319.456575728198,43.1436575580091,80.3554404692035,245.987973993102,73.5242046411328,39.4260052997835,120.196773824921
13.2097745699782,189.477403267576,158.411740120338,192.969971729636,514.392961722889,251.621869687528,512.298650165081,157.039858459954,234.691465824809,864.039391889946,156.649230341776,212.824828661149,50.6192549657488,311.572353155473,213.381016509843,136.497814992261,138.919896005478,41.1383503049253,53.2891768932001,23.9704425028608,89.3732585352678,27.3523600444902,34.5128516358764,76.0494557285969,151.259632312153,94.2278964441563,246.66550687037,14.2908184988013,289.716865563443,115.391456125664,171.122283475867,61.3752663971372,55.9234893127784,144.248632593989,96.8547431661773,26.585332687969,290.303846987103,255.650087964444,300.270428766161,707.773034225128,184.078473899236,335.392982155591,126.554732529698,194.126918786973,100.114534602957,87.7980330333123,98.3015166501975,70.7249018076794,35.3514516993145,57.3853497615761,80.3511604893278,30.1938686436643,23.1568356080523,72.6499592664035,108.159052437419,193.324288958885,91.4162138570385,151.358486235765,135.585532441166,392.038721639695,243.734812099661,172.968144383888,387.898971687565,70.2293938158745,347.406303176421,315.156943587676,525.39102952724,41.1529208695258,140.341532102109,13.3749617963761,17.1237487498103,202.222009545139,-4.82235450923282,539.124681720789,177.756899315699,152.09654030373,110.433380711752,148.223666888035,64.1803822291631,132.501943177689,125.37242766876,196.29621532947,58.3930718431048,89.7221340813897,36.1610297945153,55.5316861154936,412.01418635057,102.976375482851,93.5794870297815,75.1408172924676,201.276260845736,585.310047128224,139.208686767255,213.749993396703,160.739952170313,369.160890341276,51.789379066288,298.450260284335,120.339017335546,354.670598084593,40.5262423893984,79.7331128678636,239.533448175678,71.0656968549924,38.7413648926624,119.560805637444
11.7172503045822,200.00406386128,166.433313831928,201.097304354985,546.618217258423,257.445370189811,581.642009114093,155.825676614457,257.502000192822,940.975212378806,155.078720210066,219.323363769268,50.5249478349071,309.037861755206,188.072508475541,130.518460787451,142.490206256602,41.854465316871,50.3215346850913,20.8882290044804,90.0129131170739,26.91443457545,35.0471963646587,73.114935829253,118.847705878454,95.5210083585446,244.668071575562,16.597362433552,293.092654463715,104.027425906672,178.920417527025,59.9593047726073,54.752118824433,165.157250113168,105.25313027393,22.657696733973,261.859339453734,262.603311732003,290.178554170206,722.509737011059,184.821676602145,355.197088714845,118.653551941961,199.263113966214,95.9243983698286,90.8990995205679,98.7633992562315,78.5533906794058,31.7022736173851,51.461719031918,78.3454972621504,34.9243091709412,19.2026864199964,89.1235880833159,112.629137977988,199.661953767571,95.9343060996428,148.703273186779,136.559742750222,387.611728376704,226.165919176632,184.376387776291,388.431432247334,66.6104243608521,288.233092723229,305.270179123926,540.20516915142,38.1926659832634,152.636800572933,13.0405991136621,17.7030145331637,200.761040923823,-4.47618552015406,545.513257203509,190.464076371322,150.525440515474,123.175583123748,142.275831954614,62.7467607240337,134.707755718572,124.565510016908,194.488011370549,58.9282501776561,87.4809558774305,35.3638663357659,54.7970869625088,406.563877983992,104.984192088525,92.8646989405378,77.9700108542825,201.103038437962,572.151785879421,136.079151833066,218.177411274996,153.682022286778,352.951468743328,51.45216834798,318.598223044066,130.928232950061,379.571984202171,38.7847320253442,77.2677856326022,249.454536817332,82.1764533867343,38.6727040021471,124.526320175234
11.8712744319131,181.769818349464,166.125599570566,195.524663427786,535.632102415188,254.732215662121,564.960219426389,152.40594389154,305.187892233173,944.487709135,158.89954378958,227.344904911703,49.4657086550561,297.851179418585,195.965674298196,138.280637439217,137.998575120101,43.252993637253,46.4335689617363,18.7250613873252,87.4455512014095,25.8045772904558,35.8361244868426,77.5484970572207,116.92698385663,95.2882745804435,252.050511272459,18.1120114260802,286.859599149101,110.294132187455,179.067431615701,58.5184393584559,53.4405274416458,155.762192534239,124.579299230793,23.7294173308354,222.451986862836,275.446525339641,292.487525611517,739.131971879341,181.704102221603,340.788837539499,114.070842248125,207.506749352102,92.2195266020064,88.5212630252937,99.0824984889893,76.7226693653989,32.1585083350951,52.2023169268864,75.1043586460888,37.4194035319146,18.37921930316,88.6815950293777,118.667465640034,227.073376577262,104.913288890352,140.071827710926,135.045751124399,387.413769730661,225.343807830563,220.895084352619,393.083185796269,67.545084282952,302.980808693937,309.553592120995,548.878801378726,41.1558165125579,129.303741877999,13.7760854960034,16.6329042960126,204.823419810216,-4.64000309927085,523.588412053257,181.176857853835,150.483018838944,105.266738768944,139.843183069218,63.834521276689,131.932044633437,110.886297225543,216.164574548793,60.7757891126007,75.5771372941094,35.5983508032344,55.3584610919542,431.499332525748,105.26206303236,93.3917705092384,81.4047175712376,194.277630975745,589.562325652218,139.452575114224,216.41911426134,157.707000020322,362.19538274343,49.7456571509422,304.715483176799,131.244002700644,374.439059132886,37.5137749496761,77.7676967665223,264.846707487036,79.8590862367742,38.3049425003591,124.097443842023
12.8869221676939,177.157823121796,164.603997030397,201.895029522312,562.00701365569,259.193332127148,605.56023712867,152.178541742186,292.377041166719,923.303616423839,154.406390144588,230.477110211657,48.3143942058282,289.464809601844,195.705702198981,136.640722787627,137.209720097739,47.0127998188777,50.7565069050481,21.1801200553363,85.8786883642285,25.515326746672,35.4344276077918,73.404412702558,116.965662775297,94.714016133283,248.207074658767,18.84969783042,289.526643220785,119.426714895836,176.148012662312,59.8865605255614,50.7047953065547,144.791882944678,146.753172992048,25.3986046194363,238.322484152372,273.723824978023,302.316064482971,715.42486671952,182.941402997614,345.665866353871,108.241827958281,195.745589202598,87.5071192392718,86.7264714871533,101.836177043009,68.7711752991807,31.8238088207083,51.6590121173918,72.2788144026268,36.8954810086437,18.1218831790001,86.890461151831,117.366125567949,244.665963680812,97.9077389047567,142.565958218992,137.242118977787,397.044639557439,220.895029443597,237.077610203504,412.448400104026,70.1153067843898,314.917594487757,322.193925750187,539.355640654068,41.0404036483415,132.408769675241,13.785624433291,16.5032933285131,201.039129373326,-4.34612698580356,524.290833643267,182.694511564211,151.895293497551,102.898465863684,143.364661879863,63.5387130350951,130.003993256752,114.341840335938,205.578910017205,56.4984320147042,72.7780488263068,34.7288975303227,56.0618921782421,455.89577300886,108.359373460845,93.862682376359,81.3039040473015,186.640553575087,600.081875562789,147.012507226143,215.469271673876,160.763595720608,369.21536921233,44.1364643430993,294.007468020929,129.177235763404,371.791507870238,36.3124007968519,74.1514792552297,276.064382820686,83.3468866062776,37.5983067278794,123.64425396647
12.7052723536359,165.190679388217,161.844216745246,211.688798805067,561.227930232351,259.272843773177,546.76719800196,148.037331286296,300.725433347902,857.007841769631,154.367932798205,226.624731859038,45.4967050755143,288.69516284019,183.248955697169,142.029008064496,138.72392811237,49.7312376732553,55.564883358187,22.9756892111229,83.2474804732753,25.800405757712,35.8303298955733,81.4449214144321,152.613054812928,91.7710900383274,251.985674440478,21.5180512530734,289.39359195515,124.612543637626,177.324781769255,58.6610132889178,49.0379439433525,153.371175359581,173.763435384928,25.0916019911956,219.234708785457,278.483592312398,302.258089732616,705.620739739907,187.135167496924,366.578820765905,106.545944828372,194.660577270466,86.1360928792322,86.1403208033817,101.864666542559,67.397286252394,30.2096282154166,49.0387384514269,73.2475371458086,46.6118590790609,22.8942561883983,67.2940321894145,113.84462416394,219.481357798749,94.2671807286993,141.080902758012,130.74351026856,403.082532802329,231.611578011885,239.383025403782,430.701264892409,70.5365584917345,301.226656125254,320.402277539229,546.625610079093,39.0409043126162,124.993183214504,14.676390089344,17.0388743897951,200.987131727072,-4.25068563571668,541.444293246854,179.730448113404,153.284809723154,111.457238036775,144.627541399539,64.6079269437298,130.073525487715,111.172473708445,225.232750712367,63.5605382494266,68.3110188834303,33.606915600606,57.7406722359491,466.109732963204,110.709272643062,93.2781587285878,81.9890466391952,187.102913236277,615.991397347088,153.052008727768,209.450425927909,171.427593476551,394.488488457741,38.4239734915404,301.366311970846,128.941757204532,387.442341480006,32.9007386385667,68.6810256999714,267.108278834198,79.0113791287593,37.0995156667715,125.04316764439
13.6271121060244,164.44419677046,163.257920331674,203.596219715015,571.726090347,256.227804378302,588.713727213054,151.671993101561,308.606398628937,910.4372280719,151.862237926196,228.894502609626,47.8628987272735,292.578202093275,189.766987595642,143.228277510502,142.101093739613,52.0490137615789,57.5932899807925,24.9750369459704,83.4732874204883,26.2157795537749,36.4071774594721,84.1633458095153,173.76165824169,93.6168809516712,251.98432452627,24.5616906379255,291.669505895502,124.565797320834,173.455584471219,60.0402902769928,48.4384358503519,146.323626607123,182.134842796784,27.0465668584521,235.3444151109,282.999026028519,300.328481476159,743.336039410913,188.00257739784,384.63432479532,106.375838901533,204.416886696599,85.9985824827874,85.7045540918947,101.234435746899,73.5483066751094,30.7701280561252,49.9485737821717,75.8772195573351,54.1053382005129,25.0835872786429,59.5307432791615,117.731951250305,230.1391389848,83.9375083531998,140.525667664758,133.88433017991,405.416439688653,230.881933356852,252.135582164015,439.405373964689,67.5230759570477,297.749269225315,306.960629284591,556.368525364717,40.3233754631746,124.608724392975,15.3340830240977,17.17112195846,200.97565909392,-4.37499165940647,541.01860909508,176.43635519678,150.579409897554,116.780078692169,142.573912900977,65.0467642551649,129.80060378822,107.727854617228,236.039399087576,64.3018430153777,66.7139579725956,34.1295106881914,59.3616781657018,476.785302049227,111.992609810844,92.5619533485722,83.4658996882384,188.00173612649,609.717210274994,151.493060137241,218.954816655361,167.036951406811,384.384801605583,40.4714821786955,305.380375386456,128.596961125922,380.261439150727,34.1225967237338,69.8770645396467,266.481606964765,78.7817828190888,36.6758736611244,125.159459801298
13.2905575205776,152.020887492668,165.963298614421,199.040426099541,584.725003772082,264.40964095731,576.255646445418,151.23310211008,305.671924790974,812.186338538162,158.678998308878,219.165103448358,49.7247482277708,286.137708810038,183.828130288783,134.424170837901,140.177702408141,49.2884066175663,50.1724620157515,22.2078628520642,84.0890934084753,25.4966149017053,35.4084396217521,90.0338245974818,180.838783563777,95.7947971844108,244.367647371797,21.2818361382965,289.956747928498,129.344712159858,169.77607829991,60.0676583905472,46.3491174574978,145.702723045843,198.045928129074,25.9121895772461,220.23474623304,269.660886377296,308.284690144384,752.212712896087,186.27730422432,367.745461167566,104.677657663981,215.353740622124,84.6256772892701,89.014518561236,107.68421198965,77.4396707266685,32.7656854476084,53.187940636182,73.3275918324416,59.1701702068103,23.405855826842,58.4654783352383,116.582047718076,216.591296722393,78.8571647690353,140.100584733199,147.884380977971,403.033001645969,245.752713178831,243.879249794274,440.398312218276,63.7822244150403,293.539243017584,289.95465393923,565.550679129689,38.2650857104148,120.254105128664,15.6924135732812,16.709909457889,195.875703214905,-4.28460937756313,532.951462310883,168.932245238978,146.193620168892,113.91924830385,153.896483581376,66.6498862914275,134.510102275407,98.6141104093856,252.508823347439,71.9136016898257,62.685376751212,32.800136955227,56.9676218352914,464.034796541603,114.501170311434,93.004198210724,88.1346786526954,185.229778744255,572.232027398737,142.179349133357,219.619943669685,169.199052429958,401.320161502926,37.7093445126102,305.660316928143,121.439036222913,371.093567144083,37.8792307509334,74.8848805561761,257.332106008332,79.3655472426409,36.4416473833864,120.885944032564
12.3914918289704,159.999454141657,169.820348897875,199.650730681527,584.388436809119,277.53182619846,568.389563703574,148.665373967929,317.301639263198,801.522130822046,163.760230031972,217.971511580483,47.8549383471104,290.456231711814,185.777131066502,141.746064635855,134.930633296366,56.8386225353207,50.0466816563061,21.8509220815008,83.5759413722935,26.0377402707522,37.3855775160719,92.0416509745032,209.217611918726,99.6674545934259,257.180692499559,21.4956185019345,295.836828123863,116.170123840505,163.270976114925,61.7181734061654,48.2680724291711,172.696039452914,186.11507769593,28.9397004261215,221.465159256397,284.785597917534,295.363361978266,764.29896356953,185.869614524886,370.534421558988,100.408336085537,222.411502236225,86.182250056131,90.8880193975941,110.498346823032,75.6908640019495,36.0602646910552,57.3710456993367,74.4905629869853,55.4788202639099,21.4919335369583,53.67949335046,120.059844725868,228.723972335916,84.5931242499769,141.067130057883,145.736124175957,390.739167949358,264.217738049594,241.477314847153,428.693267681067,65.6299554607823,295.583828445004,298.354503870006,570.095048324222,40.2322919094062,120.579241635436,15.3736087640616,16.6426514103674,188.164195725493,-4.17457588962246,556.474166691177,174.354565050113,140.820366135671,100.16966593846,152.575063997147,68.3516053176679,137.837482532913,101.335874433166,266.920409519302,72.105002116582,62.9654815375391,31.291042032743,59.1899709791211,483.177516381835,115.771286225121,89.9225604684527,88.76842082419,180.02827878564,584.735252021163,145.285932202852,222.295250738824,167.94335571223,389.535791630804,38.8228275047816,307.073339258758,120.130751253636,411.468099521074,42.6028843823081,84.0598483773606,257.685030154751,83.1995277892191,37.4491850988146,118.658025533778
