"HIBB_URBN","PRDO_SHOO","UEIC_WGO","SHOO_GES","SHOO_RGR","MCRI_PLCE","DORM_PATK","DORM_PLCE","DORM_SIG","PATK_DORM","PATK_CAKE","PATK_CHS","HIBB_UEIC","MOV_GCO","MCRI_RCII","DORM_CAKE","DORM_WWW","DORM_STRA","RGR_THRM","URBN_PATK","RGR_ANF","CVCO_MOV","MPAA_THRM","SAH_HIBB","GPI_SIG","MNRO_BIG","BKE_BIG","ANF_JACK","SHOO_SNBR","HVT_ATGE","ATGE_MHO","EAT_ODP","ATGE_ODP","MNRO_WW","WW_MNRO","SMP_GPI","GDEN_SHOO","SMP_HIBB","HVT_PETS","GDEN_AEO","HVT_SAH","BJRI_BKE","SIG_ANF","PATK_AEO","ABG_GCO","SCVL_PLCE","MNRO_BJRI","PLCE_SCVL","MNRO_AXL","SAH_AEO","MNRO_DORM","RCII_HZO","PETS_SAH","CVCO_GIII","PETS_ODP","RGR_SIG","PETS_CAL","GDEN_CRMT","BBBY_CAKE","SNBR_ETD","PETS_OXM","PETS_MCRI","MDC_GIII","SNBR_BJRI","MDC_BKE","CAL_RCII","HZO_CHS","BIG_PATK","GCO_ODP","ATGE_CAKE","CAKE_ATGE","PETS_GPI","HIBB_MDC","MDC_HIBB","DIN_SHOO","HZO_MHO","CVCO_BBBY","HZO_PRDO","EAT_SHOO","DIN_ODP","HIBB_PETS","HIBB_MOV","GES_ABG","MOV_HIBB","SIG_MDC","SIG_SAH","SIG_ODP","HZO_WGO","HZO_GPI","HZO_PETS","DORM_PRDO","WW_EAT","DORM_RCII","PETS_ATGE","PETS_RGR","PETS_PRDO","PETS_ABG","PETS_MTH","DORM_THRM","WGO_HVT","SNBR_EAT","WGO_WW","HZO_MTH","MHO_HZO","AEO_GCO","GCO_AEO","THRM_LZB"
53.3566213886883,62.4544552660425,161.623900826469,38.7101271736012,64.5954247817772,105.565046984823,9.99122654288382,107.632004224534,1166.04067845118,16.4099589968574,41.9176562038723,86.6534931797643,135.251003257061,367.551635189693,69.8293354612644,406.65844663922,270.701097065699,115.488297696795,167.599417886596,635.168810838788,29.8705535455888,224.907093765824,86.5352081083922,130.30442216221,145.36999632638,87.8322248795904,536.776810498777,55.5495321011808,30.980108023803,226.299316870126,11.2264115469347,280.027383276559,6.212378741099,76.6322643064384,80.4846173544821,161.993342286005,44.2727397909145,155.322639555578,200.976219398829,211.688667057903,224.794265584602,88.3270983497683,149.200265686908,117.00589145668,88.9971791133078,140.493539736177,265.185219675594,309.768517308706,179.94307179522,153.135729903578,199.458769270434,99.8925198304247,19.4281094087112,117.55901587247,12.7186415930476,261.052036458034,50.6631864097214,55.6007966811631,252.193493990434,5.30288216994246,19.5131500920059,84.5320681416775,92.2781494152652,59.348486320253,58.3230046717502,69.7553253430104,85.1613226339068,193.377824469842,192.516320577603,44.5355053850984,67.9019618892456,14.0400636739463,76.3915820635766,58.2212072923598,48.8349504451955,121.53459884159,411.136963657347,118.04535920264,98.3439885680142,211.429010925744,299.09718822131,157.968880610537,71.2103520011318,57.9323555505278,79.9721310673225,405.14150460626,373.531585008525,275.395053554654,65.4448042037325,91.2499165965565,84.6708038758386,68.8359221057969,172.026921836344,181.133290892326,18.7254440321615,503.511746827353,30.3338214505837,41.2328950436312,308.982470261788,104.433832126774,10.2245964308229,85.9891358118045,97.4661605080741,59.3690015072049,48.1686650675867,73.2791509959577,32.6968830226751
53.8397147983527,54.2345914232586,169.19725036844,37.0424228399873,66.5526244177353,104.642524916078,10.5700043475544,103.566158804265,1147.84388435703,17.3605651042504,43.2621291843299,95.4323705402238,135.872194621324,383.273078248541,71.5582906551452,416.466926942209,269.318227920388,111.140733754371,178.519879107341,708.220332099622,30.7042379797721,217.47359183622,88.7286378399458,134.841469300527,141.580219223335,87.2817749769172,541.045951887154,52.8967739025231,30.8193498358329,219.729767680217,11.2781738846875,259.659240077858,5.96067108131714,73.4663826076509,77.1595952707094,155.765327781544,44.5416017727255,151.15713955653,195.472962714903,204.876439834068,211.469150625284,89.9536159164183,141.813066636093,120.221817002214,86.3418352908908,138.759827622883,266.107472710701,310.824950387129,180.486544979136,146.286624334663,198.63326643705,101.465335428589,18.7403249669449,133.182380752682,12.1478712183091,253.728381836736,48.5487430908458,55.8568609722193,254.087700443651,4.8144776722742,19.7524456426401,80.379252179092,96.4770800546302,56.3202901292323,60.6320652792179,70.9563973210298,82.7373502635728,208.132269283641,187.619679151341,45.7360650662188,66.046157321948,13.8620593300744,79.6758370799707,61.4650435718812,48.4987768541019,122.510658309991,466.29835662111,98.9198492944606,91.3860630088829,209.529231499859,298.318995585563,175.734824101883,78.2241519648572,61.525212235409,74.5298099284952,385.263251086181,352.23109031208,277.291771254465,65.0691519908196,91.7498225685662,70.6008006395249,64.1676903291375,168.114279756937,180.27313297681,17.5243447869477,418.73842184527,30.6264541465739,42.9493679617678,308.704150681828,106.871962469758,9.45052795754446,82.5026078472636,102.236898216949,58.7314039457521,48.288682371338,77.1174520285715,32.1250257270134
53.5705255683381,49.2922571958847,159.539585432925,36.9917761147128,64.9848647179949,94.4809854143029,11.9550650292686,107.21797015926,1142.13029883694,19.2986305285109,48.28381509104,90.8860711829238,144.015490125114,407.95545824892,60.2056281557659,458.033183420256,277.126691728751,109.005005550905,180.631779383403,781.282453646887,30.6331784536828,224.279861051627,91.6385276800393,133.535646953558,140.307996417799,86.8573283331654,537.23491788788,53.8341959765524,30.1172482190299,192.580618008098,11.8122426490727,253.424331353528,6.59704581483309,71.9584950562739,75.5758880973282,148.513414492838,45.1117150390984,141.723763180125,175.067618793702,199.435687142921,195.578925993433,89.331498968056,145.070405026682,107.995089855386,83.2737461914914,144.402106086807,264.720608486481,321.339680849426,175.064345376628,149.682818955587,196.122096295955,96.0649285701216,19.3183594658854,129.728115086248,12.4601248252089,251.971837301385,51.7140739327203,53.0388465248897,266.129708854867,5.27454080555626,21.5988194081934,95.7954912278992,98.3587178002858,57.3976110063294,60.519430245005,69.5191282782359,92.9690607765451,233.49653013151,183.807684718347,48.5384028515161,61.5484074569638,14.3940947556728,77.3754434410133,68.4992780072186,50.5619005735324,132.669746268038,447.226441457442,102.99694935625,95.3628275390337,204.262501504883,286.718447116122,180.469799830314,77.2393742703277,62.5614367239839,74.6457326147975,378.940650566745,344.907353238894,282.670228963884,70.4052844215616,95.4339533263409,67.4503277438776,63.1184057932163,162.437494209849,176.509726285006,18.2415569883656,417.850331061371,33.1640191330067,45.4629566620768,327.786404614579,111.138620872955,9.63781340316583,87.0355119160301,112.756347108265,56.4552777522975,48.6313252924145,75.695485991921,32.5577766090558
53.8151108349131,44.8550523015138,156.675850660573,39.6794300097625,64.7016924878685,89.810850924602,10.7799003322662,102.830079837842,1263.40601881838,20.1097069948107,48.2066095499201,92.0423054058565,152.162812918304,393.25437795584,56.0942316468373,421.848416806288,266.589137035465,106.653293304946,205.755099763165,761.63774240865,32.2905862384604,245.251536341389,102.059786125873,133.814998575209,144.189592660564,78.5394615443336,494.405401759435,53.7610919567173,30.8611881093647,199.289175874898,11.2407839556036,269.940146745811,6.67652340731805,70.1416826311277,73.6677441456236,144.758486905828,41.8575964493037,137.360470310483,178.733275277022,186.927969290101,195.287587774151,90.9730165362816,146.387628515118,110.863186965267,85.9508288372798,141.925765872375,258.941661987356,308.302785505224,189.08605896168,148.116647737087,198.974334579342,93.5454128086902,18.8659922406679,135.706407170452,12.7761772221175,250.947173670636,55.1129380038099,48.6454718687542,273.063662547929,5.21671967764056,21.826793487573,90.7863049149095,107.246167238823,56.1252519755461,60.7655735239674,63.6531956804059,92.5480463425506,236.221557685038,187.466853004398,46.0120811979703,64.8457394224918,14.1749015895623,80.4301906583867,70.337629455137,50.1316997197146,133.312783638449,435.699371218581,120.519458171383,94.8536439310431,216.846398651861,291.767346572949,203.261629214141,72.91665389005,55.3616310738729,74.2349749286544,385.998251346764,369.208074635976,301.024256410086,72.279202955591,99.2424570632487,72.6770925632304,65.5951245974827,152.69389101795,178.818444844295,17.4106174446067,469.003626892921,34.7364132785965,42.9467508518634,354.393429253239,123.979946212064,9.83068598144925,85.0236151958277,110.974605410244,55.8680802896192,46.8684943549249,75.0195510760467,29.8699824307946
53.0735538397063,48.6609169962187,153.345714839869,39.3831609290829,63.3366921016641,86.8610674397505,11.0188382417638,102.878654752727,1237.76853408212,21.147772723214,53.7009472817625,86.3110222246725,158.363001007577,403.417438701485,54.3809363943878,426.323802790468,269.146751011268,100.610575629614,203.00707333064,861.757787679797,35.2685296857678,245.245774078553,102.176446772635,136.717356041016,146.258887159514,74.7730755802947,482.337087156168,49.2318693911113,32.8764982924412,205.301756998237,10.8145863701859,251.564469337789,6.25112663698904,69.6007986299961,73.099673326713,144.527366604476,42.5026367956142,134.346129616307,178.733841885045,183.205562002492,194.120353836904,90.1768579301143,140.287793788693,102.939697482081,86.6126346998754,144.384721461191,254.685218750071,313.644342241596,191.77189880256,147.916512429036,199.255523711275,91.5605806953038,18.7352012578243,148.747561096838,12.3308359590032,247.260410190553,57.8740800793576,48.4742652832682,280.280189327525,5.7837045445518,21.9038626517003,84.1281123660721,92.2696257201486,60.0725503924866,57.7609493481989,63.3325053024762,90.4196100179074,253.998244146545,176.268463027428,47.069169843914,63.2942590572617,14.6932043949476,74.1237721751679,78.352263223981,51.0660280554626,128.973444936367,432.010335812721,119.63491942965,94.1737527542804,207.300773952082,286.956803022868,191.912597946286,72.6290627598338,56.1962920221899,70.1448008175869,375.174552797028,348.652608656571,304.104156962171,73.0628604935523,96.6882944820445,70.934309036311,65.4300468422864,153.116621509507,184.010726877357,17.5331489389997,477.436335472674,35.3241440729283,42.3969696294363,376.356520703567,123.395892020485,10.3999159113174,84.5726532583201,106.844763769247,57.5790704555414,45.3392189796902,72.5717523192559,31.1838162573705
54.6248627215888,47.1606320389421,168.894134847513,39.7735384116308,63.200561333609,83.7878401139676,12.6589744351038,104.731224827017,1269.81826704796,20.3690286363869,50.0632467387099,78.6552322140952,158.692944338771,404.346445037255,50.7028862479472,437.987098739676,275.314233283856,94.4653668194974,198.372467042041,887.91396848269,34.5228815063719,244.063645791889,110.194822970118,137.700879453339,143.049865557889,84.3416849682677,496.618964148752,50.6153789623264,30.4758749710242,189.49464640251,11.1409802613322,263.67833344781,6.71237027500918,74.4602511156302,67.5964851206315,152.945767299541,48.0216073748454,137.283255901305,192.016221544953,179.490799529571,186.233601955198,88.4769110636363,141.318583320132,97.0972794367118,82.7628791842842,135.697253761984,268.262510511266,314.969730885585,187.79349788256,147.695762167745,188.67941285863,90.1388426685222,16.4523642951854,147.38530320302,10.7867366323091,246.129752108247,53.7039508498679,45.8507759739234,273.180093842289,6.27837986757863,22.202918018935,84.3661914707575,88.1466631632463,63.6027381328622,54.9083560629696,62.0641522142942,86.5326002193968,267.580090007414,181.794577710269,47.3734787958934,61.9224735710425,13.3804581409719,85.6342260113024,75.35888181864,51.0485453150268,131.13509411141,429.78618680371,121.619587041776,95.573317793686,210.451272002956,292.535646315471,190.498090179709,76.945620207342,55.5117719382739,70.441801327093,368.332659189493,354.014403643056,305.214534625971,70.5323991959157,82.5770806589447,73.8260531696295,64.0156932730859,155.524803073009,175.341466853142,15.4772103394181,415.579116279334,35.6518492091725,39.8648164111938,380.511281931664,122.515575087005,11.0982312848524,80.0740037493977,114.758520005813,55.6152986930561,45.1070821593659,73.3149754672571,31.1088977354346
56.9886091814933,54.5478302402176,175.466022702452,36.9982977784198,62.9567678884819,86.8436822922422,14.1006598179069,100.602365607495,1170.5223822071,21.4148328690631,47.5036672689015,71.7414570891504,159.980314948903,347.982750511129,51.2052167016199,420.71228194333,275.864797840759,86.7936914117535,175.739578795692,889.627061537165,28.6302301779379,268.330664016295,96.4244558069787,136.52794354617,132.641508866276,82.2546965525828,511.158928721187,43.9786664379147,30.9170701995575,195.663387245864,11.9938431055523,259.656800252073,7.02451102641696,66.9314507907558,72.7160314719836,165.840308356943,56.6205583575771,135.479763702929,203.19170849267,148.46555081619,190.952978940844,86.1654695766205,125.785535075655,79.9846102024041,77.3288007016122,138.133382766875,247.490004167277,320.624334527636,191.198994377623,150.90990597589,185.175999239541,95.5566104825492,16.9883578011055,141.373221193809,11.0505561379928,229.427474138354,54.4331502976742,42.881071131867,278.11001007948,6.64232253539721,22.1047691746533,84.0792605794412,87.5263733309553,59.5433835853456,53.5821049459789,61.487789470234,92.8654887394032,257.405677385052,186.989150772681,52.184925438921,62.2731573934655,14.3012912283549,86.6653326402413,75.0706987807808,48.5340998530236,142.44986399818,428.612859363417,119.678067803137,93.0153640240376,206.506779736919,287.999161732469,192.304951943245,77.8515216119698,47.9604120877701,69.3924825942747,382.936085525614,365.063138990749,323.00257324383,70.5185337464133,88.2259587524459,64.6502520155901,74.6307796088035,145.557275574935,182.373498056719,16.4409156066418,391.998289436964,37.2010361062723,39.0156438443144,369.152650405626,122.182339535872,10.6221989821629,72.1245732277141,131.907320380525,50.8148686339799,45.6584679888782,66.1164552078516,31.0761000251503
59.5344890230667,56.043650939919,173.181177818421,36.7598090247861,68.9358207096111,90.010674583659,13.6212466957075,105.64836943464,1224.35656291039,20.1377922823818,46.1568480730058,70.3818725421726,152.042670032575,353.645630056963,51.4233153783424,434.509582108997,282.873872351383,89.0851396010966,171.197629473374,789.709244172934,26.1182434257124,260.527411674683,87.2696507198546,143.688474455983,136.869820882825,82.1171406399019,511.889713228642,43.7526200431977,30.7505040550164,200.020897765878,11.4833307830982,276.038161125224,7.47628108778693,68.6456946125243,72.5220879632416,162.853399626945,56.6287617092623,137.69771622769,197.820862124624,146.880790022117,197.814812320959,80.7960109825027,121.156496847634,74.8717153692519,76.5961042070038,139.658752825619,231.261586858656,324.164874238985,193.069149752267,142.403125256174,190.95092344604,94.3825051734447,17.179232502765,148.078548478426,11.4761783819514,217.149530187176,53.9168092874795,45.0366002581663,299.035358509942,7.12850733549906,22.3701708883263,81.6707166741514,82.5793433432518,57.3009460905356,54.5205406562625,60.575885556366,88.5619832515419,255.377018467572,186.349139476887,53.6547902959335,61.2563127164695,13.9096634999437,85.739332863843,74.8587596373017,49.8448803112356,134.889498241136,420.38996740276,124.552249073197,94.0034082727272,196.873054536744,289.802741517684,194.85743402087,74.2232180966271,49.2321204995605,65.2547830229182,385.556582323559,377.421316416886,297.777353753344,71.0469156057268,85.1356608058958,66.7915853142678,75.4964534044347,148.124513312139,177.833250300373,17.4010797120282,388.747298137574,37.4199814440469,39.1509895806462,397.179071356201,113.650005269763,10.7732421071022,68.0666864207409,137.987682035531,53.4415527426078,43.7203956234532,67.6709377308108,32.1081298324758
59.2127586234095,37.7673765848953,181.681184678246,37.1661101767294,69.6548243767374,94.7895879454454,13.1586996822961,103.591497795232,1262.32789331831,19.453956985308,46.7108299534583,69.6158620866983,148.896134611491,348.826334858805,50.9879258853973,447.217173965074,290.373476680927,88.2486591368771,185.258352911315,781.792661713366,26.2355070133425,264.332001834529,92.9938809624578,143.862231343182,153.579184854014,81.5712323667861,542.452377666896,44.6646338391327,26.5518368660158,202.682319163728,12.0831210802263,283.979121277338,7.41390226016687,64.2440151245082,67.8718547384647,139.438688425661,56.8600690035887,132.419545583723,192.456513300468,153.553809147383,179.107773585725,82.1705064866315,122.023477648331,76.8827929766716,81.8629907073214,138.125135787824,225.854395384299,320.6052185789,197.707301440079,154.451071226041,191.865922926367,101.491598902348,17.327064089522,148.427158299111,12.8733235103319,216.488654221985,54.954808560395,45.0483432737237,299.478914869351,5.50658055598089,23.9700094163069,80.741848198278,79.5627662968077,67.343612958739,56.24457020267,58.5399069753545,91.2455989171488,293.681122909296,176.712200899149,54.0268544172903,64.0327437367786,13.1597959099155,81.9751935974474,72.3825781608874,55.8806952355375,156.209507421984,412.55083250736,167.259495443318,101.037046914979,192.917380478897,306.295319328379,197.109765500151,79.5787811694468,48.6377348738656,61.8790548028521,365.544377197519,397.996192589931,324.106865338595,58.4475811123158,98.0393128673527,98.2740980447113,83.7433367060597,141.66624455985,200.879542455317,19.6289492669518,590.308065369285,37.1003758010128,41.9211704075172,389.443736133729,113.066129301057,11.3370044404034,59.3428165905758,128.487427866542,48.3021054988533,45.1450335918497,70.0504987031933,35.7408744433017
57.1452033385954,39.6277095131858,187.397218708393,37.7566669423178,73.5955645039981,96.3698221436282,13.3099027969379,102.69352090201,1335.93596710145,19.6774988490555,47.4860638823534,72.6307807157615,172.079438380473,369.811943455255,49.2684350223942,444.636911097935,274.792574929326,84.601193283393,172.858558765752,793.029708678744,23.102386480525,242.368752534572,81.4207315458712,146.480819558548,150.443476878875,77.8708097125481,549.936125684514,39.7494400532276,27.667765814259,198.59624785612,12.5838673685295,273.019631877538,7.36485853870931,60.0109442349469,63.3997358966898,146.940131286165,55.9558489412612,134.173348259698,196.563781911393,162.061277192607,182.031101626138,82.5663842278434,115.602314621293,78.7797697916748,82.4743302488509,131.280932780725,219.695899121093,304.718943879536,215.421922640532,153.263389031936,209.385758971892,97.3984968617151,17.2390559118279,142.137393228686,12.276540953564,201.336911051469,56.7384184320693,44.4412737919142,295.5085013818,5.48559785501385,23.6619553705672,79.9236896156797,78.3731264304106,66.8463223001218,54.9351228775851,54.4321912650874,91.7436983742814,305.966655941345,190.202245566609,55.2095552532136,62.5976795274304,13.1356540464213,79.3497230258437,70.064348262144,56.8694993888315,155.807113645458,384.770901579568,155.770129605248,100.831223533937,188.499045503689,302.021273631378,185.140178076791,83.1159141738369,51.6597973752544,62.0357619128241,371.576465777092,388.049276361788,348.292656296569,58.2441242078406,98.2696729267076,94.0479415015971,81.7562178995628,139.399372149399,192.691624124572,19.8204750892186,551.587762829815,37.1875166181446,39.6311057512316,386.397507835959,112.002306713622,11.5257377184522,58.2143472645852,121.192814263521,47.8084865169438,44.1373161561664,68.4868497205233,36.8145296265333
54.6628902384176,35.8577428459261,195.953554851971,37.2181621271496,73.9931645218385,91.9844081684893,14.2613324139469,98.3933874704775,1272.67290557055,21.6476197209221,48.9780699445331,75.7433999607721,169.027009222686,370.893697687753,45.8661196850613,442.290971861659,289.524463692218,76.6920128882553,186.802809941153,802.318483144907,23.1918451536996,235.03922810889,81.6676738394986,146.914085563696,149.459422998538,69.2980940644186,508.392283521538,37.8818341704263,28.5394831299723,189.675253322664,13.5310509192225,270.450852511505,7.24864542248135,58.5186503139972,61.823170041591,145.255000635721,59.0421646428774,135.454375649562,192.480230089912,153.367734860575,176.388221959461,84.9575050787847,111.935862052575,77.3347481665209,79.9655585984387,133.225317047949,217.78304573505,309.232129607324,217.711457273303,142.577207762218,209.380545541277,95.3518805823827,17.0477306171585,155.736106054713,11.7828494374629,208.803738492458,57.8829301734525,44.5410635492555,301.153795439722,5.54814708623354,23.8498647109817,82.7962636636044,72.4399696376817,68.3566813724208,57.0391449261616,51.4884400941805,91.012340892654,322.00966774969,202.232154047389,54.8077062270143,63.0043905975113,13.0141299200666,80.415002634762,71.0049763645403,55.0405716723805,165.729736199587,384.239033493915,163.622766695597,103.12277813716,185.659365584386,304.099984242158,178.717444446767,77.984710336944,53.4710916013202,63.3624706624467,373.089540145232,378.15992258505,324.812979069381,58.4987008684227,109.735766960979,94.3587939642318,82.7713177233503,130.272155384667,187.814344599495,20.3662323144557,572.100488220737,36.80201938074,40.4937796083459,388.415720208059,123.530457009734,11.4581832081,61.7972274482564,125.542862347927,44.9953407577984,42.2662499325884,65.5835643597097,37.6665137646758
57.1226358039911,34.2793710625051,188.386302851865,37.6082198302317,69.6929091292753,94.4671832059105,15.538176416892,105.133319494912,1393.09506867132,20.218704478031,44.0175828843563,70.2057724813568,181.649849253373,367.686900043608,53.979936233028,446.643373151415,300.521688730301,86.4925675504831,191.005706561669,761.152434976799,23.5216009575658,203.460352322886,77.9514128321193,152.56316369917,137.371730276363,63.5785978785142,522.4359997927,41.7876386211749,25.8092087206681,213.912574413771,14.160576746471,254.440828546519,6.90100511426019,53.4273723240712,56.4443900181975,136.450451552927,53.3032533212472,134.013896645402,182.043016940769,140.158137625573,178.812104145265,85.6762398748346,109.767267643667,68.098702935605,83.9419843040847,140.156119755878,209.496829603261,278.683739574435,209.34442774648,153.110172946797,202.889956110946,86.5535387180091,16.14750215302,141.622806311706,10.6207249864146,223.131241680566,56.3869696814606,39.4522945138774,316.241400425399,5.36167871354463,22.9556006983685,84.3534567296259,73.5268600952209,62.9364170735398,54.5258147005321,55.9314784817559,95.0052347664987,261.528482329259,198.658743790413,54.5129743076784,61.531558821088,13.0272312524846,83.2567549748865,71.2881603085438,53.7992728668039,170.178942592806,320.737222518811,176.897535143033,95.0459639741854,185.282686043477,287.02126356869,175.065519621571,80.1232407753562,53.5049684956524,63.9040804691538,375.272080729543,381.841676293921,316.438750668964,57.7129821393603,98.4046115539346,106.721902400429,73.3271046833998,144.464862573791,214.860093008101,20.3143065794356,668.983131516907,38.5652211430425,36.9573639675175,396.866332082992,123.366571624218,11.4731974089507,63.3559330088251,131.788250507668,43.6724371236712,41.8620208808158,64.9563308906851,36.7301565720702
54.5643932088761,30.5938111127426,182.553876822363,38.7062951713359,81.0569457195663,92.0908680976553,17.8562272866583,101.172842801745,1457.59399249328,19.3967284147233,41.5177219580061,63.9189165551678,161.364633224375,364.961960055016,56.7111059236366,438.183068890852,277.722620948636,107.095802016238,172.637564795374,815.615073245538,27.093941437947,207.241010854688,73.2924616326675,161.519723003899,125.065982530006,64.4563619018237,502.729771747507,41.8309652797829,25.9621007523969,203.09749481725,13.1854412418483,239.549503386789,6.41717625764732,46.3496076007259,48.9669500012923,148.604570265939,53.5997780228684,151.906094484261,181.760667590357,138.021871244365,187.866294396807,89.8086695096448,105.035302730522,64.3222278721867,86.7287935445022,141.277586588215,200.065109354889,280.4385128793,205.707242272512,154.664087439967,205.752333264242,87.8644394998807,16.0998350506198,140.762204625961,10.8308724434532,191.888262569843,56.8677759452454,36.3483484734046,314.982292194555,5.64277101096715,23.1520852186242,87.5998148129989,73.1657040265178,66.5230988334221,54.6042009910686,56.7365160238587,103.749520692494,250.523629734862,195.776307501239,52.1329034094727,58.8450582287074,12.7987160117621,79.154752630646,72.6208417958779,54.7767339708904,185.415638675323,329.239700367368,147.325358029687,94.2303516076154,179.313858710355,314.605113420849,193.767544105485,79.9686486957394,55.9069487135201,58.0945780155347,349.220594867663,345.748397682782,337.489696752937,53.9934427334018,102.373923622517,118.423957593184,80.340264706273,149.960031340344,204.351282729228,22.737662424217,580.258405066015,38.0282092787487,38.1034363688185,403.587074821299,134.605722951722,11.9274827503067,72.6343196426012,145.101590905872,42.8197570838729,42.1584861011035,65.416350467845,33.8731219787833
53.0499410450947,30.1707798841749,192.722539614345,37.3113777871883,83.8707665520301,94.776007571102,18.0849580059779,95.9536896036807,1514.9477569761,19.0964362396952,40.4353476006412,61.3235103592038,161.34451437188,363.134517393595,57.0595329736649,433.236780702178,285.688269348264,104.330822990969,150.684249910547,846.957136934271,26.1613820763149,222.982726253953,79.1203079692526,165.283706787682,132.677423597849,75.0346095947636,438.717433461938,42.7969183238814,25.5048978762626,205.636107185422,12.4508434308673,224.203207128525,5.84591186177356,46.6272248168627,49.2602487701434,146.083571314231,53.3640714369875,144.574105144318,177.30756338189,127.684049400024,181.02840166921,81.6594306203191,98.4925215489489,57.7327926917397,83.1977699948114,144.363800368781,223.503843589939,306.972808092212,206.017519772014,147.506249231159,213.067521426411,87.287246463982,16.2958639839575,142.775382414185,11.6320237579057,176.888446066545,53.7081129977829,36.6559329270313,316.505066110517,5.59557439677191,22.8097050835942,87.0787697530539,77.9758566806237,60.2349862598092,59.0365475116492,62.0903542796647,98.9046792061089,277.546800267317,178.802397402354,51.9100917228993,58.5935474192483,12.7127290776747,77.4758960593302,78.6389002653223,56.1056688544157,190.846295696558,331.106491005097,150.621191721687,95.5895439068388,169.432047279501,308.34409885525,185.65443909954,73.8363232080274,53.5098064621381,52.461291327399,322.263468991536,300.359594448179,331.144030855682,57.1717088887057,97.6060197568843,117.581779454089,80.6923764807675,152.255898266775,200.352410016758,23.027649550381,568.134341207731,35.8937787540615,40.2369090751801,442.589593865854,135.087248247476,11.6449740594403,74.6204586758938,145.823416126098,47.8396706158106,38.8091704816213,60.2192887302619,31.3125609395181
54.071448783825,30.2988933599816,181.727859717593,37.2577438894638,85.9233542791472,89.9479184965541,17.4305372754865,95.3492829674408,1531.0049351936,19.7574332128367,41.1586328387873,64.0178123994179,164.019200052786,393.501175944429,51.8652761367145,426.019024531173,287.259167274651,101.331863442768,152.203847478817,814.436372984907,26.4932545605459,207.888884496903,78.5306948191832,161.192301875611,123.572402405878,76.7400716360594,436.195604096579,41.712603313508,25.1509490372088,183.667425581665,11.9260053969056,230.40823345839,5.59611846167741,45.9324649359196,48.5262483938207,145.770572451473,53.2229753434415,141.281540949765,186.999890510651,124.586423486477,192.599498524593,88.4036700883577,98.3035903426532,58.8806828918538,79.486616152444,146.53620141204,209.687422084812,302.26489172406,201.72795487881,162.304978132281,210.70225870434,89.4135714623257,15.4567045075246,143.364392695672,11.5302828114284,187.513116403192,56.2446806589405,36.5281261970889,309.664826233224,5.76618329890136,24.4722234216604,92.2034627890261,76.7747589361068,64.932074721325,60.0416224705561,55.2283205775503,95.7356734218646,292.564844433442,175.886634476917,48.4607046662822,54.7000467630407,11.9523006738665,79.0548024943443,76.9738530925743,56.6281442461781,185.197580117402,315.328826967893,156.401996994496,98.0723345697321,171.253904190194,314.399067312069,200.908688616899,68.8655834383794,57.6838867920586,52.9278838405391,342.536639185265,305.45187311997,300.808375517196,58.6867362694124,93.736335911964,117.496054608388,81.8055851472765,162.458505066536,190.285361140141,21.8678864706127,567.287801019759,33.4895952084342,41.3367517986833,459.28736303789,138.825281409468,11.3057071788425,70.8558254939893,136.132053152503,49.1898623800345,37.3208797980022,57.9099429993247,28.8394647171074
54.9777941608801,34.4039639599813,166.291185417948,37.9995465985654,83.2553451480127,90.4370436286543,17.6129338666708,99.6281937626065,1502.19449372993,19.5018679458754,42.7994628011746,64.3153586237328,145.751483238308,392.202629619267,53.5926736352454,448.407342559509,286.754775058496,119.706200139083,138.809491201194,839.519029254707,26.637358722577,206.749890124243,68.621908023864,153.111559530272,119.482199743512,81.0520107942162,408.67645173109,42.5076573354056,23.6867192632042,187.876628563201,12.4513165416105,257.390304572566,6.48087636708251,51.1808663464385,50.7976984398926,147.056105681029,50.1055481906424,133.225695689708,187.521822150914,119.600293462879,183.629573869,88.5518710167797,97.7200948185829,58.3299138557078,76.9506537553638,132.095039608519,224.513949646925,333.049318072954,210.291858704817,147.510912009159,205.952332833244,87.0682372172848,15.0738625883202,145.869543009127,10.3161126137546,178.435005188022,51.8759892572858,36.4470560066928,302.61113453143,5.88906685716888,25.2278194803372,104.430352457873,78.8204100673678,61.9102041157048,62.5769283735074,56.3088803529252,93.2106922625854,325.038758421002,198.994915693898,50.5633211069418,57.073373496544,11.4621746423908,76.3044439565943,79.369925232947,52.2639332739969,186.813668533908,313.66251296316,183.621053067808,92.3419034788857,187.779134211577,307.20808461756,197.494799509871,65.5158898920483,57.5303988332992,52.8662237617114,347.68835098647,334.620279397591,304.928549621027,61.764174458559,94.6217611918793,99.7918768120553,83.8095626374644,164.26030661847,199.032170516096,22.7123328731345,690.469231243057,33.1998352413685,41.0877935150381,468.02924910079,142.361937986947,11.2060189543116,69.3338132656495,138.172913203282,49.2699878563134,36.2909926328973,56.311890320837,27.1367804666976
