"TDS_SSP","SSP_TDS","SCHL_SHEN","SHEN_CCOI","CCOI_SHEN","SHEN_ATNI","SHEN_TDS","MCS_CCOI","ATNI_MCS","SSP_ATNI","ATNI_SCHL","TDS_SCHL","TDS_ATNI","CCOI_MCS","MCS_ATNI","CCOI_ATNI","SSP_SCHL","TDS_CCOI","CCOI_SCHL","MCS_SHEN","MCS_TDS","TDS_MCS","SSP_SHEN","SHEN_SCHL","SHEN_SSP","MCS_SCHL","SCHL_MCS","ATNI_CCOI","SSP_CCOI","CCOI_SSP","ATNI_TDS","SCHL_TDS","SCHL_ATNI","ATNI_SHEN","MCS_SSP","SCHL_CCOI","SHEN_MCS","SCHL_SSP","ATNI_SSP","TDS_SHEN"
114.316072666296,53.9520200859048,73.5710242806901,114.385791394719,10.5274624318984,302.23245551653,268.523744090007,901.751555496099,70.2370471679683,35.0549843151898,158.606352194823,190.904517665013,61.1496685319107,37.8122047582945,206.395403986867,63.7466827196169,48.6297167472719,84.4325745950442,82.880218800221,133.98402752883,169.726223709324,33.2512423467308,15.9076654947741,160.514104158268,369.154498362695,319.843071541489,44.796915840856,113.384966518066,22.5005959550343,38.1910137687499,136.948306442277,118.669060512569,227.373064019725,73.5646388685414,182.155499797209,317.654052413428,52.7693699503341,178.880216026652,87.0253589691496,83.2588888400519
115.699901168488,53.251693193507,68.2204401022062,116.794308858959,10.7491265501594,312.18204377007,277.87670403894,922.852832574108,70.9974480210979,34.5083670445842,164.446539308087,197.720587209475,61.1787821584946,38.6970165749915,208.629834770001,64.4060969071212,49.7311781621758,83.2507277236745,86.9895195172497,140.181057257711,171.318440899761,32.8624935977988,15.103712902718,172.137726057409,387.13749079387,311.553386432351,46.1461887433026,111.842695608064,21.9051146900447,39.1856425650587,137.01350163913,114.47497186598,233.229606774737,70.7790612737074,181.647026873448,333.403699395404,55.2100722650744,182.931845814806,88.1490096598153,79.9860038712143
121.9327279777,52.4311999561319,66.3151984729992,120.79694290336,11.169239527524,307.630635225692,280.430592230055,969.536885192423,77.9363008012098,33.1693449339749,161.480424725279,243.441819204779,62.5958507516778,40.6545688586929,229.936629505437,61.3340727728269,46.6587085739416,84.5400116789458,81.3139021868639,152.380095943262,183.323760123232,30.4497172644497,14.7668865343517,166.430735644987,396.230821813927,346.532184453736,42.0399794584501,117.195330371167,22.3599191786912,38.7312284353713,140.187152989006,132.334854153326,262.668831429611,71.4548088094072,192.720597901271,321.116763764953,60.0146275394442,209.942599826078,91.4663246227482,78.3784799940519
127.940395377483,49.9913740823766,67.9200385724247,118.197411999693,12.1081492216576,291.173372203836,261.003066004157,961.78397428094,81.7632619958929,32.1860735899238,165.421139666219,241.781151977538,61.4645486204761,42.3244080418067,229.625765866947,59.2769549813405,46.4046331100277,88.8576756268689,80.5480301819681,155.357954451615,186.833065863747,30.2131120456002,15.0711443227746,161.333388408749,386.348337597665,351.157777746237,40.4081245112245,121.047746734202,22.8142066257567,38.5425088572462,144.515262413172,137.894109640771,269.078927288462,75.0730153114257,190.914951301417,318.092166801884,61.187458446496,208.799411748911,97.5257837844684,83.8432555387956
131.084356458816,53.0156291931455,71.3238101859251,116.143906859695,11.3314236167229,276.014180427718,269.049816117673,974.387862771124,77.2980622110709,36.1026080796435,163.888018465482,246.985508208659,63.479812703909,41.751072292755,241.800595092976,61.5530086358851,46.2139179497551,92.1892677605685,77.2391333994787,152.615067327527,193.367918978555,30.690034960282,14.6454067005953,162.997498921571,382.323200500399,341.291943751499,41.551752624995,140.309727540684,22.6854511199284,37.1023719576052,146.793445028135,141.482359115368,263.311361187545,72.3883115197572,186.300395525965,305.025171872646,64.9736273939409,207.941307103574,111.752504747501,83.6885492925911
136.136221591671,50.8095364747232,74.6076925767418,114.291109296499,11.1506599223752,262.652600289804,280.295763978931,1026.22589459001,70.8217458103253,37.3965611868995,157.942742920126,260.3691212025,60.663895618087,39.6245785392563,262.937513791713,63.5839501617022,46.8263589630101,95.311953325347,77.0746294879152,158.170906562215,191.919574659602,30.8445184203495,14.6334876806961,160.58862203844,382.012017236793,358.740659569635,39.4818838517199,135.524868762081,24.1543890441544,36.4279222415257,133.631729547399,149.148899002364,253.759410606551,68.8840289786464,192.659921118442,304.375539390209,70.4313265846353,210.696996282776,106.006636978693,87.1866031220598
123.984695756452,46.2742856986185,78.4170811470609,114.649947480654,11.1856671785877,265.769955746551,267.921551527545,1038.95765084414,70.4698001500907,38.7915102960473,146.695839846187,264.120791909703,57.4098957822039,39.0988525698039,263.86977152411,63.0065884010208,41.8584851826106,89.430633669743,70.9396347522058,160.667997450339,182.361839090462,29.3084410634352,14.2519066510447,168.788035799754,372.050735927645,334.157081936563,40.9900560062901,136.619326857986,25.1148766298965,37.4986725574389,126.463782016107,151.327698089355,235.689531942674,69.7016286068574,200.785262758266,280.147834556689,73.5449467658809,188.34381994673,110.058613789627,81.456228094129
118.874958124825,44.3671985437645,76.3756722987742,114.51252867054,11.1722618471966,269.454565774265,264.608341813539,1066.13717153832,69.5311537417225,36.9942524968722,145.246091337859,282.65576178162,57.6598574684937,38.0387350075671,266.659426604138,62.0162010787912,39.5545751846195,88.5111776310332,69.2236285659835,164.722098112893,191.197808545285,29.7811380806866,13.7802841256146,164.394013020628,359.738919935642,337.672852736304,41.0726857454079,138.484407971284,24.6383432335646,38.6660549609735,127.014364892483,149.124915263791,233.36024009874,70.6679606074888,212.55576709023,273.371051408516,79.105422996015,177.977320956357,120.903304421459,80.4489192215628
121.91759557424,45.5027680080259,79.0779031390749,120.667882665275,11.4904170890615,274.572677316374,265.81366350643,1044.92050482944,70.2056981517588,36.9152565142725,153.780723271481,299.089748315181,59.2020523534931,38.7711809750748,263.489813608736,62.5132835145621,41.8330975810522,91.7356732733632,73.960578697645,166.055538884425,194.249562981051,29.4237034048148,14.0199818307221,170.21046787558,365.996208165963,353.522561330206,39.1316786006581,137.164387168008,24.3794146876432,39.0348840407296,130.411529345305,159.306679793304,247.07242805545,72.0102523169872,210.215281507511,292.077785533131,78.1310090093274,188.229636141994,126.390669726865,80.8153628294154
117.20765857273,43.7449267706309,77.4792500080275,127.095142399846,11.3745532394804,274.68833520873,273.34889455096,1059.75108002953,69.7642191567358,34.3923080422897,151.008968833301,302.650163742284,61.0355571289244,38.1285196553906,264.518206845629,61.8435343700946,38.3113182617294,93.5953233396365,71.8732488191996,166.729895231855,201.139091336805,28.1169700089188,13.0678641119612,166.769418859696,341.140937264092,348.608165903197,37.056325742668,138.518796595615,22.9476900975078,40.2427836051242,134.450436418268,155.419420592093,242.619197938424,72.0405788097801,225.732492495859,283.834659198542,77.4583466149983,172.383226755372,136.0909323762,83.1063170457087
106.165881583052,43.8363193196286,78.241824996804,123.909594082599,11.3928007543973,269.582836148818,262.981515316095,1070.3468197988,69.6123301704886,33.6877948002283,152.138406090195,307.017111242702,56.7954448040939,38.2785546149149,272.810251884599,66.2904889086311,37.811051848631,86.5198410640411,72.8453646531975,166.309680547024,204.832676606905,27.3696977873023,14.2554203532221,157.978902282474,333.52761989813,369.899459456447,36.6029290624531,140.741120909608,22.351214506082,39.1967612965798,137.548437903734,174.618049290188,240.990608461911,74.9817659949368,242.116281894985,280.16374651197,72.6707533622054,166.693010158464,133.303148919837,86.0276892292653
99.3017454898574,46.3564353347981,75.0034795819397,144.721426778921,11.3237547423224,274.006727258281,283.968164610455,1131.33863854486,74.972358007834,33.6009360914573,160.223813979547,295.443979101819,53.3904931261007,35.619161774977,287.089555444194,60.9134419125505,38.635292298585,88.111091457697,68.5689208591427,170.219856412611,194.876724595893,26.0393869346317,15.6584924435476,164.351939456424,338.02310801664,374.926709450121,36.18598208111,130.8758836175,26.8134692846448,40.7666158107112,146.058399568391,168.035782165731,235.265410902338,76.212218780676,219.277236097482,296.417545982555,74.7380973839509,162.389810118746,133.248584307325,79.4393190225846
105.349990432469,43.6357124138024,80.2011286106043,132.884079544894,11.8857249235597,242.318954339594,246.85503294241,1122.6461604345,77.3051695585097,32.1728272543777,149.80508356179,281.151663683632,54.2929518740729,37.8987659166721,280.110405606742,62.7728749560337,34.6124863088794,86.8704618181407,66.1468991001782,188.548625432342,203.918088880088,27.3197580870159,15.9601596887395,135.995586123083,319.638301889456,351.493830287058,37.8164578109515,134.871012270921,26.8736549820273,43.5172689441141,143.480588777873,159.906917491872,250.982454188336,67.3985950115716,228.734911523838,306.716177474065,68.2138995403665,180.730738089673,127.585244856283,91.0440520407633
106.590016755894,43.0411920282726,74.8519057643116,129.084693228224,11.5458912447518,232.535555200875,235.950974228157,1174.58744467232,74.7297514255003,31.8590494839768,145.670267646222,274.297825073884,54.4566370470829,36.1956341969524,289.473457453706,61.9896849680488,33.3374420318979,88.1919459497015,63.5383316039704,192.019888396511,208.507674326639,26.4961161292966,15.4499653802686,126.925009527135,309.420533797192,353.295053402909,38.0102480158677,133.18826128095,26.9333999813086,43.8567350960099,142.927505514313,156.008711384107,260.777272843362,64.67744412194,238.383425243882,319.124399679114,63.3067445007343,187.441186397719,126.340949512173,95.0344205673746
114.222469639531,40.0252967011674,78.0751937428927,141.1313030988,12.5849904351099,241.629609694058,229.820451990251,1233.83731931839,74.7086362201611,31.5595164928209,148.970240536558,299.290256918936,57.978766777916,34.3654095642215,288.658605029668,58.7726682248556,33.8447583251494,98.899896130228,61.7202908105833,239.71851358831,195.184381376638,28.2679504309427,16.1392886218906,134.947114981568,323.225801877303,360.958898131593,39.4529494705713,126.276351529159,28.0659117699042,41.8544688400206,133.858499739521,170.223378055013,254.232506593844,67.2068613192185,239.202036217819,327.783280478047,65.875457397557,183.885862163139,125.153088514018,96.6795021363872
122.370567265148,37.2993306924005,74.7408572454516,141.239825978082,12.5509873891086,239.005047699106,218.01213541853,1306.60399824083,71.2355567878479,30.6653024488716,156.23864974342,327.15566988269,60.4156368900048,32.3995889093752,302.139943758892,58.065867084624,34.510194315992,104.17403824034,63.9899273990757,222.910332309543,201.067501855558,28.0829470420339,16.989870410776,140.106036918217,328.657400406369,396.265283052559,38.4573324549709,124.757721575715,28.5204577156897,42.5323313553787,128.358427347527,177.970093022149,242.944946829338,66.4768555157045,257.49837707494,315.455933144792,62.1285483457125,179.95321404591,121.606973110247,101.622475485223
128.859622926676,44.4228287119862,74.776094682775,142.779741328579,12.2664245146141,239.976302801296,225.201962729856,1251.71043752623,69.3950303461121,30.1236498487533,151.987519027593,323.905925913997,60.1479794429589,31.643764996267,287.45977419933,58.1899416153914,39.0861805375641,104.448051714437,62.4292313509249,222.396299949787,206.181176897377,30.9138839916328,17.6883745838028,139.600971953139,342.169571737884,395.430436095552,38.4582542737001,127.220079907445,26.6727101764892,38.708839815296,129.464801119106,184.229250416018,249.291007579945,66.7470235985241,278.610159299716,322.911508606386,61.9852860864779,167.763161430474,116.825699677041,100.607121559874
114.639265772741,39.5205292465047,74.180177373655,155.996938242368,13.4913443071197,231.993782151355,201.56803384563,1361.37818580402,67.8904264886747,29.291028403617,148.036385986656,287.914503762049,52.0132461628753,33.9951008211807,281.227111534667,61.6114697314347,39.1297309058974,99.308934176533,66.6998767582852,224.945837574736,189.438640276191,27.3442426879644,17.7798957190452,140.539089140348,343.939978067151,392.999940021417,38.614892778065,115.476012850776,30.2739338917983,43.9351154161689,111.955289549942,163.661874722127,255.607009953349,64.5267762414496,317.419914037973,300.762389754464,62.6958838636194,167.442479084565,113.596663783074,90.0488516780476
128.568856866647,39.9112243429142,82.9698869692798,135.750484608697,12.668195525993,255.773977829368,195.370116211284,1207.61763391726,73.5663476318297,27.7995342309266,145.682135943173,310.369735137806,55.7096950466872,33.8323325954695,288.9043168438,59.3415819736386,41.0808993216735,110.300669377581,68.0437416483301,204.934592166718,186.980086452388,26.9893669322366,15.7745769786385,124.978436449793,294.883721567416,356.160838495327,42.4804646686222,111.22168575441,33.9140520640188,45.9571542538406,119.911636411393,177.938271242375,259.460795058867,71.1410125454971,285.819407514841,293.950866380819,61.4446231716276,161.366925700044,107.812307881484,87.2799919921494
132.804392075681,40.2074408223402,79.0270103245302,143.029845196499,13.3475002802188,251.80665223442,212.729792627735,1184.6333043034,80.1511294487514,28.8600048535058,150.396789469597,298.394590024434,59.8136394421157,33.1884175422751,272.558218726804,61.6554753526233,42.7868207484031,113.919689995782,67.5792617913475,190.435058093588,189.569128791905,27.3630818696909,16.5984159316495,130.845486914844,310.284215093325,347.232984427431,43.501511037056,115.558480767375,33.8309358749734,45.8445271655962,128.745140291625,184.940977430115,250.809087367146,70.0375314399287,280.094865025969,295.646956307836,57.0972929795899,161.993542579962,111.925026923969,95.0352893685172
118.872295673696,43.4734944344934,79.8436577519386,148.276275798479,14.5957329961385,243.435755193838,215.220532275049,1221.10924464325,77.6174919837655,32.3419367057664,152.345378338486,288.419263108082,62.0877384876379,34.2103047469969,263.942429517098,66.8029753518941,43.8163314048864,111.039167732677,64.2518513517523,188.830305596819,190.693509018626,27.5253755556234,18.3198986955943,129.237596891138,333.577889502496,340.846807914821,44.2847263845916,122.940560340809,36.6819216129846,47.4087726935607,133.639993507455,189.449796291932,247.408096049145,67.9951598323622,298.711804807713,310.422685249058,56.6161455123349,176.028611975039,123.278377050429,96.1480018177933
116.806742339405,40.4810292674497,81.2086210444902,136.485435486618,13.4350920546099,235.992750985946,198.621290103462,1134.21638242982,75.922371141115,34.7338053548253,154.091858174833,309.407620067961,59.0302605335767,31.775937990787,258.178096860888,67.7448222271396,43.3434910300763,111.837167612637,68.3597463887246,190.121536904305,177.634576885349,25.6404019571375,18.1226547853963,126.743660118517,329.986345488688,337.238671044216,44.668128260931,116.767096724035,35.717111043483,47.3491015050289,127.24394142774,178.295879434935,244.480329422898,65.9162339601547,298.276204129739,291.434136839988,57.0032885821112,177.544797194307,129.625357788035,88.7324435865103
116.06525730043,39.0276831314841,76.8570945056903,137.922849611168,14.0639140410358,248.419668133036,203.595202500515,1149.00740256745,77.001723599266,34.8284670435834,151.078032248528,296.016365631257,57.8277175910164,30.4057908738874,262.303996571491,67.3598623046693,43.511459853079,110.192161762184,66.5911368002826,183.473347080123,175.7872272997,25.3737541310205,17.0916236032917,130.318413664231,349.718676591342,347.282418288892,43.1689246230594,117.468627755926,35.2546998176011,46.73610057934,127.72773676762,181.849531709398,240.667903086519,69.3872447725118,305.212132234681,290.214983968975,55.2272410822965,180.910694813063,143.674839172321,92.6435973246377
126.36908315243,43.2637746103049,76.983991554784,137.026520032967,14.1324134014715,258.845689871454,193.500469217514,1135.53851710733,79.1451708223497,37.820062603205,151.695692573634,308.864859776704,59.6912245350362,29.3294504190004,258.4686750871,67.5545878137908,46.6728045284824,112.830548983918,67.0717761676709,180.398625914791,177.850103972329,25.6715054521639,17.9189543783633,130.533595800252,334.078974332539,340.800818155232,43.9685549221854,116.989433714656,37.6861208803333,49.9593525269405,123.300128975234,187.494672700177,241.651781781391,69.5177262967843,281.352601340327,292.309709536678,54.3017222972787,169.939196000675,128.403267441237,94.0132432399398
142.638824825233,41.3535474746617,77.7663009887176,132.18719337592,14.5690868643011,277.594451249062,192.88711742847,1171.65260755163,79.6503343920969,36.4349042309723,151.585425072138,313.767514135166,59.5583519953248,28.0892741748815,266.051261901287,69.1696854277732,45.4161839349609,112.261883515076,68.6798156820844,183.72961773371,182.104958059955,25.7612844320111,17.5745790013917,139.500773283737,341.148578617185,359.123659098938,43.3708782193205,114.163773433737,37.5085214093726,52.7280855615618,124.269892573055,191.528341610518,245.02143766619,70.0107506147446,280.290739242331,297.554880929416,60.2840272067654,177.997743088796,131.365183601443,92.7463609601068
135.346556371622,43.5849283343819,79.7768558979114,143.679010660831,13.333698026881,277.192503810855,203.87521650156,1216.82755754647,86.4600532133093,37.3990955375575,150.698446035794,311.921815996348,55.0990981966966,27.0004495700456,257.64681046735,62.1652664775547,48.3974252939663,115.392885438897,66.3580772634735,192.167453218749,180.015758117949,25.4657498670586,19.3922989376705,146.775080044525,342.331625207411,354.785259609972,42.3752974278195,118.769133031671,40.5168841852802,48.6262712354806,127.776546026027,188.379813450746,237.066508143628,72.3821997531615,280.367979723191,304.987894390115,63.0525965623695,168.47144296854,130.12903081942,87.3722602467672
146.640334956821,45.2691537272162,79.6791274695604,138.77038345735,14.0684762405522,281.230887726995,201.522419763144,1220.68778652307,84.1893312396513,37.1714258113987,151.178882224798,315.150319757504,55.473984703417,27.2130826815384,264.265628089649,59.5948335740432,48.9800918507305,118.366519001335,67.3910698843751,204.311594270157,183.262622729633,26.694529366364,20.3716521303582,151.514438180369,342.640258273169,365.390482225221,41.1173631061,121.069486488623,41.944710090726,49.3230659620533,126.754291519801,186.109775504212,238.647056538367,72.5444977259414,288.953578343109,309.735605056305,65.0142035424578,168.533845321003,130.586595217378,90.4827130677315
135.756317621588,42.2025782878163,80.811224867366,142.055567289147,13.0198254155575,295.262114293693,195.167516574481,1209.50348828456,89.4028740794066,34.6986111048255,153.182033619899,333.067636035401,57.2248031108755,27.7091188056644,247.869717860496,61.9580779570443,46.3855384543606,123.382224547877,66.4057067170684,206.539624751262,171.678151510909,25.0071075251007,19.5895125927763,149.000720040816,355.600939893757,347.277329416581,43.0133238619039,121.003871053126,39.1667240146295,46.0564060875823,126.437520912634,189.462956091835,259.341741176306,74.6229001442988,290.034704327298,305.206778096995,67.0691063653825,177.646569507601,139.57811517425,87.4002268341964
145.115523671197,42.9937260984669,78.1046998164277,140.725503905937,12.3660344144169,299.589987810359,191.709342938953,1304.37638354091,91.1977710615551,36.5228252997887,155.439361769396,312.365740694663,55.495671654899,27.3865844562628,242.805641218118,59.9747024533866,46.7437404609471,115.569820658522,65.3937231485573,199.936411037283,162.748117978548,24.2379698361608,19.8986449637933,153.532906332951,342.433173638809,345.433919994681,43.6189124859174,129.435035393473,38.3347007501143,45.3372526686088,122.344115682829,180.522092099796,260.319934615944,76.0392277594516,278.365954083246,313.465561790821,69.4765045089562,166.493621578943,132.275373876447,86.0048337196662
159.603407225527,42.8042490529877,77.0788048058122,139.570414557362,12.2645378974445,318.308342188033,215.637496388251,1361.40327813198,91.0208696709854,34.5107587697228,157.058392694489,352.204094896131,57.5758734644193,27.9099629608205,243.039804953032,61.1727244671863,47.4027335994462,126.229028808954,65.7123529468536,194.578797104958,167.491930963036,28.1440958162008,20.6148177752839,151.516257037098,365.915042005312,340.53519833626,44.2054124959875,128.324184164008,42.1409631735467,49.1269899319164,125.724920820648,188.441130590235,264.185809128455,73.8683347083398,295.919402525466,319.583547927053,71.6319292263389,179.520898973606,140.421330287792,90.2776529757782
145.287035964332,38.1752113819573,75.7316422642923,145.20051110176,12.8823583066863,322.040092750067,206.287826944093,1282.14480846492,94.5935805242552,31.1787569145995,166.157498175391,331.220635909817,60.4051593604287,29.0052258506731,233.556524614995,62.3843491545871,44.8904490898273,128.443145466691,63.2065760920656,192.588275307351,158.799331025605,28.2752755824464,19.1911456082589,158.506341383507,340.644702582269,342.693286491125,43.8060064259346,127.742651008423,37.3230335256976,46.7968166153184,123.958758313663,177.214313296617,251.767518055166,78.6600475099343,296.494039634191,298.455504229192,74.2276997826081,184.103272957229,160.040853373794,97.3344930245628
157.832945620514,40.2280823772351,79.5814617329301,136.800271420095,13.0575834131856,298.445597534294,202.378379696797,1331.85542540363,92.4010788364693,31.0038101187849,173.618975045801,351.594395452815,55.2698129512153,29.8464417795135,238.478440352697,61.3905519511103,45.6028381034504,130.281096895506,62.7697246551563,211.830041910123,171.725380636702,27.6685374667572,20.5708152141277,173.846797265825,377.093215322744,364.912000128717,41.8049093146304,129.775578372737,37.7717518382229,47.3594478682365,131.113944141598,183.126544372796,245.486028976453,81.272065727668,304.431566653559,296.392770865042,70.8269713091348,180.296017155088,160.423937286774,94.5616797572637
149.789200022462,42.2629225497965,72.6017728546551,136.720220910642,14.1559105134436,314.447173487333,223.549186137823,1263.86386120226,92.1859479739433,31.0925044825409,167.174193134579,370.983081434832,52.6863595717216,31.8619160444686,238.78827435402,63.9586520687963,50.448323881702,117.753691929679,57.266137366543,201.087909488074,173.507712494291,26.3262594808715,19.5583179302175,165.060344663315,358.532635604183,350.818303559898,40.1903022402754,123.03774130717,35.9147786984669,45.0311077562156,137.014681072528,184.657940096802,236.373515162965,85.5626329046641,304.82544569513,270.405319909014,74.4673283674759,172.880219305362,164.319962022595,85.4222262227922
148.440403388054,42.5655942921589,76.1245196253525,135.54219106787,14.0339365417048,305.904147636304,224.789130967026,1324.29230089736,89.6199701970983,31.9559951569071,170.678751527119,370.500775735651,53.7381426878893,34.2763013710617,245.297590512464,66.2554788039546,54.5280343562352,122.489163008683,59.6426826389901,212.163014424809,172.144473698085,26.1194106333548,20.6444449729036,173.069317051468,378.442891568546,348.486584456831,39.9231810439942,125.419948549257,37.6340637895353,47.1867954366972,137.167083924212,184.833603687115,241.328752430492,88.5743198161441,304.818580871152,281.627121343244,70.4239493661813,171.523055080596,155.606312760941,89.491491435569
145.27275403629,47.2989852248714,77.1123764089168,137.479448155936,13.5296275184377,315.670379198822,225.640733397389,1413.57119383438,92.4056834492652,31.7636442588977,165.207119375972,381.16269996667,58.1401815105897,31.5198096164656,251.475492351046,64.1063088977764,54.0278858789117,125.773894923245,59.9187069761118,235.140036515878,193.705521583229,27.3722035425419,22.8165058998937,187.860195375096,404.695522233843,387.326616374181,42.3804795590878,120.289075195001,37.796756379003,46.5621990157285,137.164422815448,186.778797597013,256.987199597628,88.8044550831613,332.318693067132,283.079062078988,75.4129796032804,169.94985456429,149.427370122793,89.7089930154201
131.935823206859,42.9566376294417,74.885060821963,119.984838013246,11.8079470304476,295.428907237206,206.281657473797,1485.18861954063,88.3870705852626,28.2159236562049,164.68725733439,391.139525214697,61.4896637733803,30.7566248125287,254.077375927657,59.8801943422971,48.1627895678871,129.162716730661,56.1219397027021,223.630435393542,209.061305770235,26.7432227356485,18.9320696624729,174.891036891015,335.79735822123,400.053956064737,40.6457269377537,112.359166206407,35.9469153173271,48.8361643172834,134.17080794661,188.061330576495,266.519664119204,94.6412330815425,320.305772731612,301.679393137188,67.4512291628115,151.500613880959,132.73770067492,101.441014529347
140.964999475022,45.8964292501465,67.4183575877579,112.33460989665,11.0550722106231,285.416681432377,183.769599589891,1568.86001963501,86.5845305455854,27.8081513720473,153.416474757716,386.824519347787,59.0887910580614,30.4284131066965,248.895852024744,58.0869283712383,50.906936592073,122.628571446313,58.3689302797947,211.62919329583,227.660671814925,29.0009925240944,18.0252833227373,157.452889008249,319.713777899254,430.991396915082,41.8316164338086,108.994284789668,36.5161428113259,47.9557199012841,123.681106663452,185.98670385181,255.432590322559,96.4015319471713,322.15415031792,289.462724689884,63.8314094316446,160.132529181123,130.819332284934,90.3704957106653
146.973783304831,47.852813379756,65.9166483997741,114.021517283763,10.8588821624219,276.878001636628,187.837943673929,1585.7233507113,88.2092721378618,30.5375271509615,154.389493210322,445.447887767518,62.1655362098688,31.1868548050537,253.566258672557,60.6901476348662,56.1671409850761,123.419234452916,60.4827400205439,209.492423084216,229.030297186202,29.1351413506331,19.2392508605509,153.945713395058,341.245826649601,434.057603317095,42.3787962211521,113.878989912342,38.3630519086501,45.5535088179065,130.121185210679,214.172990327134,257.052574710249,99.1190135865952,347.047201778568,278.67508165071,63.1869095807468,176.679117088196,143.659329271699,92.3711400287843
147.190219061595,47.9232840378368,65.8953984182524,117.105588882333,10.5043526752034,274.518959787155,182.575534285287,1700.81835135195,85.2271297603624,30.0104234906856,155.5860784575,460.376963907175,62.3709877931667,34.1240036370254,244.993834446413,64.5515767303894,56.2561151352594,135.677908537558,60.3615046020864,200.717114053614,232.138889424678,28.6831424746089,18.7399143934576,153.896061321993,332.389165384576,452.523951164768,42.6677170854099,118.036435804533,38.1624547626538,45.5712382914349,127.503461132154,223.816188501211,259.044924490883,103.472522769709,352.90307250634,273.124848327689,60.5401163738878,172.194856245421,141.179657503959,89.7833049683775
142.819672571282,46.5002802644646,66.2967217041146,125.969615677642,9.75465588111221,290.164811462065,185.387796852315,1762.87315760058,83.2075839407811,27.9665698565107,148.075787613492,511.048118361151,59.875672966791,34.3652971562813,239.188425469305,65.6575371329053,54.9429546722671,139.739351575931,56.1169832289279,207.262551621807,237.180261395718,29.0559593098184,18.4684709551485,154.83335636731,327.574569752635,426.216289647564,46.2508779826865,120.037744147852,37.1492241419893,49.1373330913553,122.402317465459,244.939770000792,246.540465732597,97.7818858050988,336.6864425819,286.327052737828,62.5143542532578,173.286249058588,131.564653745735,91.1662592518116
132.607200949469,45.2147071144779,60.6282951051745,135.533148156518,10.4276164728736,286.773245676358,203.893164312689,1794.01884736961,83.844882962641,28.1967344254204,174.451253521474,529.243931702826,57.1243711143809,34.9724559857738,241.020483220378,70.8685653296334,59.9772551879854,136.539585778633,66.5162168573976,200.398579491927,250.180712462085,27.4747596547048,17.8757489620802,176.34450462766,347.484688222561,449.397611521194,43.6746579980939,119.983036358804,37.8370900000211,51.5674136262094,124.095452870413,254.875204117932,234.842612051478,98.9780606048941,336.538457643697,269.351185206701,60.4440320878875,154.841575978653,132.647402099341,83.4988833371963
148.657382066934,47.5820917457262,59.5435864500638,167.869340647329,10.1688428179187,308.150062413753,206.972405252143,1698.40457960253,87.1244782775499,27.8112657893279,167.000799971093,528.216981056446,63.3568473009356,33.1085528095998,247.739356664508,65.1267013724485,63.0933074436636,139.714337079956,65.7088714015933,194.326202073977,230.91604746488,29.5900900561304,16.6104142833345,179.046675149242,322.887961180065,443.131572922752,44.2157979317497,129.027100353749,34.4089319818963,46.8952405271518,123.288718187488,238.657948054319,244.737504441999,107.452135495678,349.398066628939,258.835315059757,58.6124904440555,163.143257680302,133.926835895023,87.3660895770114
133.00702202538,42.5727412779653,58.2578566793325,164.9185223425,10.3196852396769,300.496722445224,208.635627971288,1647.97853562023,90.4888019748721,25.7260933957963,166.234847285988,512.494704316758,63.9589255269876,32.1255602143009,260.919091408652,64.5472492446773,59.3519424340534,140.903746156838,65.3766103157388,185.415267330551,218.382764849014,28.2846851404289,14.9904462797635,183.475514883668,291.397516353478,438.895674018743,45.3168439133491,127.879075203971,31.6113017087776,43.0824039182844,119.403986756221,231.554384997035,245.485796766876,104.783422753983,323.655112039065,257.526414376938,55.9247870275468,176.16869874845,135.092498363208,87.2041029038967
132.402885849944,42.3793665974225,55.478597331381,158.155577961455,10.7408452037709,282.004643672173,199.283967752463,1672.11188012603,93.9153538212482,26.0632964518903,163.697363746424,510.815276552045,62.8109453660015,32.5960061084529,273.999396169476,63.1157405721598,59.2611196066957,141.453965335096,64.9033943749639,180.457227876656,222.481061134008,28.8154935762743,14.2552637243205,174.722604097436,277.106473102394,445.929826800813,44.3177456083462,125.043044260132,31.3450456273234,42.7195264631097,118.485800130354,230.795633380141,249.124393174974,98.3352133644838,314.276173836235,255.662486201634,54.4293453137536,176.234503936314,135.088327809147,91.1635165783545
140.833116148917,45.077701873537,56.1511080968483,152.316995297185,11.1343035664357,271.247171763326,185.969826061451,1646.7227671305,96.511465031682,27.0289696844852,160.756805603225,534.068469753255,65.9443369992788,32.1010721560622,273.551466201758,63.003645801571,60.4241284156604,152.219429049012,65.9525910724682,171.223504130097,240.811390991824,30.3026089034939,14.2281920943202,171.035249651013,276.580235636717,429.645783904475,45.7023678320235,124.82094074379,32.4789467384365,44.2648993990678,111.885107348072,241.301810868917,253.482367359177,94.5840791058873,330.400263249369,259.795412865691,51.6442850888906,172.298164399245,125.476807911299,97.2811944062309
