"SLP_OFIX","BLFS_ZYXI","BLFS_MDRX","NEO_HSTM","MDRX_MD","HSTM_NEO","AORT_RDNT","MLAB_MD","CRVL_USPH","LGND_INVA","INVA_LGND","NEO_MLAB","NUVA_HSKA","CNMD_MMSI","MODV_AORT","ANIP_CNMD","OSUR_MLAB","ANIK_CUTR","BLFS_ANIP","ANIK_OFIX","BLFS_NUVA","NKTR_MDRX","SRDX_RDNT","MLAB_CCRN","BLFS_OFIX","BLFS_CDMO","INVA_RDNT","BLFS_CPSI","BLFS_ANIK","BLFS_ITGR","BLFS_AORT","BLFS_HSTM","CRVL_NUVA","BLFS_CYTK","CRVL_MD","CYTK_AORT","CCRN_AMN","CCRN_OMI","CCRN_OSUR","BLFS_MMSI","BLFS_NKTR","BLFS_SLP","BLFS_LGND","BLFS_CYH","ZYXI_CUTR","CRVL_BLFS","NXGN_HSKA","BLFS_MODV","BLFS_USPH","BLFS_HSKA","CPSI_CYTK","CDMO_SLP","MLAB_CRVL","VCEL_ITGR","HSKA_MODV","VCEL_OFIX","ZYXI_CRVL","CRVL_ZYXI","LGND_MLAB","SLP_NKTR","HSKA_ANGO","CUTR_ANIK","BLFS_NEO","ZYXI_NXGN","NXGN_ZYXI","ZYXI_DVAX","MMSI_USPH","ZYXI_MDRX","HSTM_MD","BLFS_MYGN","SLP_CRVL","NUVA_CORT","CYH_RDNT","CRVL_NXGN","LGND_CNMD","CCRN_DVAX","DVAX_CCRN","AORT_SRDX","BLFS_INVA","CORT_LGND","CORT_SLP","CORT_CRVL","CCRN_CNMD","AMN_DVAX","CDMO_VCEL","OMI_AMN","OMI_CYTK","OMI_MLAB","MLAB_OMI","CCRN_MDRX","CPSI_MD","CPSI_RDNT","NXGN_CDMO","ITGR_MYGN","ITGR_OFIX","OSUR_SRDX","ITGR_CYH","CYTK_OSUR","ITGR_OSUR","SRDX_VCEL","CDMO_OMI"
82.1028430564657,68266.4575063124,1452145.68285067,256.389126087198,61.642546404524,204.312390070548,36.3537562021346,877.190101006466,126.099593940049,119.393059253975,142.216873219465,425.427999338632,114.155865976126,42.9492744891165,10.437878867237,49.6416551417009,222.400736178117,114.898797873997,55895.1699429368,136.038165967077,1683.36207221903,56.1023063105224,113.983419196778,142.099824661361,563771.120364225,154971.384760304,78.5561531085245,144115.951478292,51592988.0284149,2578.27804331592,2452.05497408209,89719.0885413458,65.8775562140717,31254.9120183028,42.7961625603578,41.6833565889158,407.761895372746,261.692918394368,148.804372274373,23137.3327878469,120562.773747729,30392.0008350308,365817.298364697,43606.4356871745,2834.05549075473,0.00041873130839486,287.835096629311,3612245.9941447,257263.499749007,9237768.64820318,50.3516196239264,6.186744242378,284.946282203987,88.141318168563,44.4913586941816,228.851238288422,136.215721108791,450.468998406728,74.4886806469013,35.3615615641113,53.1138344668271,1869.82841958055,3611033.46763259,2012.95468845842,78.6522650296169,-70.9811220132797,226.699639318211,371.895067025953,135.102876972087,76904142.8305771,395.739533271162,245.322779209124,55.2345695842638,59.6532766673456,43.996573022701,-120.387649028385,210.710344974448,74.2842141940095,14393.55484127,11.1512692796781,17.4347301019858,106.823123235201,175.487209358746,-23.857150553093,13.2850670204153,139.726130898571,134.75260275191,118.275944172189,302.716625428474,251.163406923158,209.991970596699,133.880087716182,9.1982226167711,54.9934701883765,62.7922607822613,180.036277761265,47.4868785638537,217.870832071284,181.031568246149,5.71936388102745,15.7325197872257
92.2485157752823,76794.2124542425,1576313.34752546,218.029014030515,64.9802124374491,160.692385805682,31.4383775147783,906.661928961009,117.741719010898,123.744993440939,132.784439629041,332.764059398497,115.281523681459,43.8655272785872,10.6090017436474,53.4336501371669,216.817595492934,116.137832122059,61731.4935682971,134.730765172346,1768.09776730777,55.8554353048567,110.574973526073,136.185857384307,490209.022833884,189161.765643792,84.9700282028634,153534.31396321,39132270.0388588,2278.75404362456,2995.36872156473,103732.731659458,60.4092971923742,41721.1255104312,40.055333147455,37.2258816906176,414.919355009276,286.47877576912,159.660630619073,27632.8738156081,143093.608143309,31836.7011412081,442217.78154445,45782.3712089441,4178.65048742552,0.000350356783491667,341.528247978557,3917167.37402753,275656.350013261,11289811.2184729,46.6794935878503,5.74882081096835,295.79023894193,78.6507646600029,42.0671779973782,210.63132276141,159.924695885028,432.120880367206,72.7351454837826,39.8356970349147,44.2917372353956,1993.03281629177,3053511.73066171,3189.18241123028,75.0110641308913,-92.5860644329435,210.131311882585,538.109415514192,136.194105276474,87490218.4134204,389.304693343992,245.784321492311,48.371169027913,56.8396752323012,41.9009962316617,-119.813236522848,213.934771022099,70.3269042918612,17262.9816583107,11.6417114181138,15.211309174967,99.4683163865129,195.339427869886,-23.7589221381226,13.4179044163374,148.995613635179,124.395326554031,121.959537611863,311.876448614524,264.41784303545,210.939870702007,115.979563906031,10.0497911398037,52.7635247133578,59.6491567686168,173.133525858694,48.5217388256166,208.90691470912,176.270504167568,6.11817882562367,15.2997889892976
87.2488145106014,66414.2865881026,1549431.29527986,218.325529149746,63.6516579295268,160.910924251809,35.8359856413506,890.446066762062,117.085134712318,121.536079385331,134.133680325181,315.68395554239,122.591904516488,44.7131549476417,9.85605414540311,49.8461809429358,207.055721765215,130.199700865358,54383.2556762167,132.806876064018,1729.55367720132,54.7556764222667,99.0090283201372,124.500207419547,455028.086610062,170951.877652364,76.5920506968774,149887.403111945,37099002.6978845,2172.86945162711,2806.35000398618,96275.0359460515,62.7842993183354,40738.2350710412,41.0178139941217,37.04092865336,406.600663367357,275.884891922908,176.576884246997,28561.4429908541,130563.372236335,32367.7975766931,404081.507436823,40661.7733261602,7795.86913293528,0.000369777382199504,349.923139826256,4391811.8300712,257821.371130642,12206929.3969834,50.0469481368001,5.66128105348188,290.917278200754,90.8452543975584,43.7169789860725,230.374805968224,289.884844551232,396.420719011302,81.788921960922,43.6655787366307,42.1407805550079,1978.13987275536,2844989.32405168,4223.44454447989,68.8834970909446,-129.100710959212,204.598897242267,889.691487756497,141.215852736328,82623569.0523333,368.837756883988,274.510830173987,52.0909986691697,56.9411218671146,46.7472981993295,-111.324837870936,198.778151648123,72.2113193223107,17364.8779418582,12.4772330043572,15.5082395221011,91.0927368609319,204.62074619614,-21.6360179660661,12.6232667901418,141.030045691777,120.004064357343,129.679575584388,295.553993750908,275.28793819946,221.502338218493,102.55541655718,9.62836728379826,57.5026964925021,60.2641520562233,177.60102573601,47.0765031839426,207.799574641389,175.994739167178,5.70184236702804,15.7093272442462
81.854738160348,68953.5636217209,1533122.29098839,211.435691441414,61.9974628316524,155.832955780095,36.0082303554461,821.20150579805,107.294755933624,135.474442496288,119.770679049219,286.707237364032,119.85166392148,44.3740318335484,9.4622321242807,48.7603723378112,200.215407989034,134.363573938026,51775.9593874371,129.836992876111,1636.81839284242,56.5424039077888,93.0425830101958,103.162805957377,414888.225724687,176922.313992943,65.0610397810323,146237.597862197,37342889.7073951,2117.54206020605,2664.51136202253,94429.1583087928,57.4498974063217,49363.626297192,38.2663650130303,34.0949786736261,431.498362983454,254.118572294403,167.169566359763,29359.8661026981,133549.582404874,34686.6528957359,398930.501724496,38150.8836360598,8207.57274207765,0.00035569979602748,361.479144890367,4780103.07569046,244256.090082842,12540373.5579064,56.4607197614378,5.05264742319646,287.487084961423,81.0253623057635,46.2197687765498,207.890947496479,426.527581463322,399.185549933397,88.0456390752474,39.4643799490999,42.5445345867774,2014.23204031916,2704015.85546935,3816.63852337562,71.790870492321,-109.750194368262,200.285787819868,963.315745717176,138.837964501979,75334746.9103376,330.356764412956,271.774289878267,51.7569009468385,55.076259489826,45.9542610641598,-102.597321863444,183.194571796339,68.5654309570177,17164.6218437005,13.084205227153,15.0168772349238,83.9877452732498,228.830797306917,-21.2535667455599,13.1971837404166,135.142551792883,118.378477362907,125.233750549288,272.526529118763,240.825316563373,220.181340799906,98.7397090266491,9.95643179662387,55.2103817090564,60.8792359269808,179.50817365117,45.2177448252353,203.961070025817,182.196413240947,6.17831224746967,14.5902585741904
83.0548986909233,50964.069736297,1552369.05021329,230.563426437275,58.5751300573251,169.930535339454,41.7588194390584,882.662780445352,97.4458518000884,150.355815320948,106.866687889834,315.195236299114,113.823850713779,41.5960950816719,10.0608737086522,47.146269092573,206.067287297808,137.963579469496,48002.1993441726,139.591435623503,1545.0106558921,53.2360815405876,96.9723469294624,115.829695536473,436056.574300982,164840.82817816,53.1570304100705,142974.489000739,36463925.0877038,2050.88098237514,2669.90344015219,83693.3442005754,53.2096301046158,49067.571048331,35.9732118791008,34.1944441029676,421.498393389438,250.115609970231,182.136566700838,33198.6590568049,127321.091972398,31483.1234006489,374201.604088927,38865.930384846,8900.70673102032,0.000348582124621726,389.293530933207,4704076.17151126,226043.620276999,12592227.1715482,58.8407834127511,5.72348962832584,307.356569610732,75.9698669216059,42.8306758763701,217.344755376412,470.839886319756,289.461470700395,83.0536675377764,43.9989007371268,45.8117938806739,2061.71342865019,2643623.26089654,4022.96273011966,54.2073035138279,-112.414938298924,204.996798531981,1053.51906763142,161.308958055194,75938322.087161,346.203094479256,260.087444924991,61.0484568934285,52.7244771419527,46.7120461832581,-107.448194269538,191.856137976945,73.2022562042163,16259.9166387251,14.4910362347805,18.8977240797522,75.7359077457967,212.263647692364,-21.7830250421442,14.0803233380866,130.176249083935,119.33512435077,109.619089429998,310.451398366824,237.666796405962,242.728514870332,91.1792594970801,9.51244245107671,59.087812059246,65.2515918216383,175.187456639535,46.823992716189,186.911327013779,176.607186863558,6.60787278386473,15.7277174480585
80.3730300601003,38318.6556702079,1671454.91778494,253.590510510955,53.7469496592862,186.902024635964,40.2242182376286,848.510987896162,102.740238078,150.332760962981,106.15755673741,353.414045745293,116.011422873829,42.2752075288418,10.5172745685923,36.6618108267056,201.301245723462,146.203331033889,49551.9668230848,149.62859457568,1491.68190894349,45.3168160656107,94.1009592597904,108.154499567991,447419.69961958,170911.801863731,54.1945541372093,147411.073966324,36086688.3648187,2025.58768772711,2688.40965676437,86879.2170449205,51.5242406739695,42925.2975188678,35.2564605489947,39.0242179215434,443.76306972176,239.927685571484,173.376219277279,33597.3628912173,115408.142262844,29420.0222213303,378944.843719917,41840.0508686402,10520.5371115212,0.000349086902181632,416.235341296264,4449266.58474827,237685.345950958,13261765.3206125,58.6155946355239,5.46429768507445,312.682991737905,74.3785989790839,38.1124100094417,216.854627037082,580.342076473243,217.609211455181,83.1243460058849,48.0386849620549,43.8495084378539,2049.93474609744,3019525.71151235,4733.56852596656,40.0388974915594,-138.176080238693,212.820012368671,1284.90668260274,171.419827283036,82076207.6687989,344.843668091987,242.866559360619,62.811912115968,53.5529098811648,45.886923682591,-97.0936016411432,173.367300956334,72.5899489888276,15941.2368390344,16.5422563832069,18.1378266258892,78.2292463807252,202.055183752748,-20.7811014469255,13.9158303784222,131.851813074717,113.19211712579,114.234239196102,310.906799434977,211.192362933618,229.938126191222,88.222598638664,9.73196056389822,54.8664088660371,64.0145873895758,171.421783594389,43.6744383511647,210.594313828604,178.605526751663,6.68455995931924,14.9443186515596
81.3050370327077,30625.4981834163,1746923.35440419,257.122445885877,55.1381180938219,189.505142044129,38.1987207957135,866.356658190531,102.434158468522,153.131290815874,103.360107911944,360.978915774243,120.794497058363,42.7904595826933,11.5383558593174,36.6152636249953,193.387549379955,154.738200315526,58063.3767833719,143.891101003727,1246.07600966947,48.1700962244073,92.7303709797563,101.717676767955,372921.296076919,151611.116203218,51.7559818767194,125548.794195657,31216499.8380657,2063.36691808069,2183.85541851045,74008.4658456953,51.522355368518,27627.0322194752,36.3902118168057,48.4470883289237,448.85822579498,223.694911106259,169.154311732281,26884.3030907343,103300.652233157,33327.5556235611,329559.019194947,33847.6833423498,10329.9490096361,0.000413531978082113,433.588693359828,3982979.07714435,197942.920748797,16376933.7235894,44.3873331839806,5.18293035847536,315.243080965526,77.7266880359438,34.0537387744606,217.650709752429,565.702884379696,207.60202983479,80.3209719939352,45.2362662305933,42.2334202268401,2097.81569987149,2606840.27649821,4634.24021943074,38.2185302671283,-129.0586286806,221.415537972896,1256.7255962581,169.32186085965,70331689.3863453,348.786139486398,234.299921016043,59.1845319825103,53.587840490483,44.2493963769948,-95.3471227574674,170.24884283837,69.7970284107688,17718.0389112466,16.3653186954455,20.2198317338681,80.5594354230742,191.183440658825,-20.7346471928191,12.9587256216259,125.029377451987,140.583689018678,109.863322690737,313.698800934091,199.650659150438,232.709503354232,88.2569730775933,10.3033667808487,55.46136653082,66.6019472330636,164.490993893087,46.4565235990503,260.291323667925,178.876685310386,6.56415693442731,14.2872914785505
83.5683327093588,45177.6620942953,2146544.17498337,255.570560219924,53.2222700516978,211.002982742379,36.880661217079,848.344677546887,107.577642161931,135.984184424333,89.1124731428782,377.52955591396,121.898722207396,39.0885746521312,11.4980478434192,40.050212710786,200.507334746595,135.451810741919,70977.5407649001,152.605573582371,1516.5364294088,51.3511469098397,87.7985592764531,95.3318488419217,438290.512094627,187099.055224895,47.7060352386488,162538.025933587,37150183.5140497,2444.45805120852,2884.98849330672,84788.0050449218,56.7951686376403,33182.7124449851,33.7826239332299,47.3063748086328,475.529649599081,242.335964646463,183.254705845793,35273.3242304161,126050.709629291,40286.7515577898,349197.46045245,39050.2782211834,11089.873875127,0.000571897832761197,443.411382083017,4442004.58269815,239845.476306616,21283289.8508222,42.3008363959625,5.11154258076561,298.637177369046,84.8978332613501,33.4748447769149,244.700375125788,750.839086874241,194.132658238594,84.6326074748592,45.0579858412985,40.3718626003678,1836.34638745316,3183719.13673524,4714.26209000436,36.4926439162952,-122.683308997692,228.151294238996,1627.48370957237,168.201271046136,73758897.1379908,336.040520174023,233.029969755337,66.7557819909712,49.2590634917879,44.5075628726012,-110.436795212982,156.370450233725,71.0841443792971,23074.0535652595,18.2364978535663,21.7675475674292,86.0513152150699,208.033536449816,-22.2533302128119,12.9157053984394,125.690123540505,135.565237577038,110.44044126052,332.079131541438,227.879101323444,215.278574031871,78.6487964097301,9.28124204919339,58.6054776853523,67.564741188702,174.990651866137,43.7540884445438,246.429155405007,180.953256400142,6.33432671361844,13.9025472644139
90.910699774159,50302.1927784954,2440725.64174311,281.794623692647,54.2319887561501,215.806802784573,40.1998413355875,815.210642241971,113.59170910221,175.746317769466,115.169194774307,406.28637960194,116.005304277581,42.6312179120323,12.3036639781742,41.7314225744014,197.917396131882,157.217902864267,71384.9653760292,158.484761016597,1677.53295489808,48.1549457156561,90.2747481843235,108.922239759318,444749.089174269,221271.967648753,48.2526264157859,160501.864429993,38300012.2200624,2447.07393992181,2917.73529817822,93781.1987372592,58.3913344012569,42589.7086998548,34.1533041808403,42.951927130307,488.854959654049,218.255153846777,143.024323937988,39264.8295536543,139577.051718694,42101.3629508654,371059.524878397,40226.1636301718,11672.0689677153,0.000633721617422289,446.963162170011,4264491.46685965,265830.534022912,21042993.2072062,41.4069570492612,5.36651773525577,313.954943476342,82.7078593307673,34.844900269182,234.958316422584,895.623450886267,242.227719064022,84.670378976047,46.3147051526352,37.976833890203,1884.62489034397,3529926.41338708,4196.5445645449,32.4850420336492,-140.963283140713,209.955669211114,1877.54752057041,157.178907826684,86287840.7807119,355.330467102805,259.331355036203,64.2260281093906,49.421717591501,42.1794042529692,-116.307912557996,173.493181233176,75.3176754478263,20763.3117010809,16.8008062646205,20.3650892701793,83.3857469846222,219.167330230554,-20.502688507822,12.6550218363268,135.108594031731,154.29478247272,106.65387295486,329.457783430774,222.679429512977,218.209124923452,77.4400829394027,9.43199493379681,53.5668729198529,66.558900546886,151.038425383771,43.1468273725381,205.299789831483,152.880857158785,6.60469707996758,14.3050128735171
90.794576697876,45532.1834120947,2235298.25316927,305.737243123871,56.2088582486448,209.267499140853,38.1905022254898,800.507340380008,122.172729058227,138.016068528267,90.4439972345055,433.457685446485,105.648658738815,42.4889341446826,11.2924260934431,40.5944946500075,191.638623088726,158.962859445168,66866.5538899082,179.100717644898,1520.30519149411,44.3257250154779,85.1500718049023,124.623700765277,383207.61827555,204525.479803348,45.6891313983574,170081.259397414,34446429.2030773,2143.3240365861,2673.57303708051,86672.4215498991,59.7275500070168,48076.5145239564,33.4354519362969,45.3190457814402,463.417051789998,221.007889675303,141.710822007288,36855.5426595632,137649.987252786,39132.8477003939,282854.121799462,35317.5507798644,11564.0265549776,0.000603526754959318,507.68349138957,3597739.99528715,307318.609470216,25138570.4756293,44.555906248258,5.90777542290049,322.162043131598,84.8308557892976,34.0785587858892,243.380723792334,1026.77711034923,381.246632342649,69.7770729579242,58.1380759244909,33.6806877173561,1905.54228298833,3172042.92069553,4269.84279098677,33.0524365096722,-157.90448921983,224.787385192514,2710.75046992193,154.090582299118,77241555.1417858,353.803585451335,243.837942923517,72.8136096375751,50.5042432298991,40.7572258717316,-116.971545388768,145.443714105083,74.8778714169536,20108.4526507564,14.9071250169965,14.8943393938416,61.2663409440614,247.349871681891,-24.4439274300152,12.2072182591802,133.09077593056,159.838932516296,107.858844831782,333.180041455968,259.970668382678,219.968385297522,79.6009615450929,9.61158367416088,52.3163601597993,67.2773548882548,139.034489453663,42.9479489558541,208.634150426765,140.29280218286,6.43674121661366,15.1715410966167
98.9949307399582,45057.6404442445,2676046.13659783,327.103516459335,53.7084216749011,212.959763705267,41.875339482693,878.944713485907,119.255296553591,139.591347306255,91.4763010159359,491.385051997871,99.5618322473448,42.6543054862543,12.492029554204,42.8290296825358,173.254552628258,140.834371196481,66511.2795670837,170.996625447107,1783.26395586913,39.0864867190406,86.4722240987118,116.210946067178,435660.485625435,243359.471054678,44.6576283459857,184666.936077229,44298607.4723579,2602.5653511702,3059.78645959728,91698.7488834901,60.4711600143865,47889.2701577342,34.192624044685,46.5595969681627,450.788469334754,227.461405863979,143.461393735754,40360.8008392377,160046.142121039,45111.1716883128,326759.244569058,41305.2963348545,8772.68131119547,0.00070591166011803,567.915521247081,4347049.77855403,284804.932753878,23624388.5623541,45.2352509051909,5.96368583283135,300.621228849127,86.349736774407,29.1635225545758,260.262506134059,1125.4495512167,417.884122024281,75.0798737157087,63.411653511387,31.1552721474025,1688.2298805498,3782405.29827768,5578.611687555,44.2510243502979,-110.675568633878,226.951215296424,2310.03761847287,167.41536249313,96924266.554617,338.155649711435,235.861360968507,70.0350590865433,52.1216376106619,40.3708906356532,-119.156101833719,148.160015766054,76.8920614820059,23245.8929442615,14.6933859113941,14.2401835039369,61.2367590687235,256.542914303666,-24.4103289615886,12.6881878823131,135.623684629836,164.923594569349,110.71253984077,317.405870083685,282.646132438123,218.661058589967,78.0241997031897,9.58532900706462,52.3386763123599,66.1967126714956,138.604046279446,45.0597292077449,211.907394840015,142.643454368069,6.18477913918723,14.9665691405269
99.0297838528506,45050.690820078,2650906.13743449,334.589502251556,52.2591004897187,233.452829840257,40.01182713245,890.277167027145,122.561064462805,133.400007395798,87.419023224223,461.144921543888,99.0490645250204,41.6811461476344,13.8758769405626,37.0005956586541,170.213472908739,133.965170210608,69299.3840630635,168.806804452768,1902.23363336062,41.8830499032534,77.2463608911572,111.185204280161,441389.207216884,262813.551397383,46.888454935658,189217.428709605,47872275.9355184,2703.48985521714,2906.80903636496,94509.6000808359,64.2553475229248,66799.3838581691,34.1743856001488,46.9788104736442,406.681765629743,230.567272702583,147.281571885134,40465.4230577177,146792.095625559,45652.3087207229,312383.928630598,41467.8954013706,8961.16670311903,0.000756157188174336,651.816434762122,4132573.74267912,285644.632588658,24458209.3924134,44.6768614666275,6.13434816888555,294.82906767551,86.764335152454,29.0895321585937,286.47349389671,1106.97757736539,411.025400932282,71.8099305157246,71.1797057422215,28.5944144111309,1605.88641381415,3552613.53833301,6157.4393582165,44.1129180984771,-115.644000919333,227.129092577761,2331.07552619182,165.295253671926,101020569.03062,340.097749303404,242.187574007599,70.8145044329559,51.7669693218263,39.7860079159725,-109.397727805229,136.026345499384,77.9005540308207,23207.8680343947,15.1506458034816,13.8833782473052,59.328687852307,238.34781707792,-23.9899811479688,13.5286412851167,124.418318089094,161.120840781765,105.178805332681,308.61415103706,296.606662078841,219.403261362522,88.1226755369507,9.84902286976453,53.9800127735666,67.8096108422794,140.555227248152,46.5777439849019,209.338020090243,145.712025696963,6.05727793350076,15.6283374837664
105.924780290336,60170.9058145716,3649229.01523693,342.451685550961,54.0214057167128,227.14547320641,39.478757613261,904.442523753814,135.154643963993,129.477784675813,84.8487319195788,457.33669230468,98.7181033680073,41.5844531803247,14.7674986232404,40.0879119609842,158.258306910627,129.560451731087,104289.99716234,165.911976489596,1703.76515790524,45.6855119793958,80.3892333897815,121.070856216972,563273.377830419,355724.063182246,48.0520392485889,177108.335856077,45855884.298578,3597.30777117053,4296.35727706524,131790.505617157,69.1018359074497,65958.9470871557,31.7054457185672,46.8831196876014,407.649849159458,213.566610117095,125.555715356797,38393.4247378011,174165.993451265,56783.9729657708,398646.877978277,57374.5590028042,9800.52043832214,0.000755604093017862,683.548643682289,5212382.39369308,278017.48731548,21968634.2906558,43.7981361921113,5.71957901963624,277.887987934524,93.1478755346574,28.7997239298292,301.395068508815,1120.43679000569,416.022862836503,66.9981511569559,79.6620084834973,29.7722461711606,1553.08554361917,4442665.73092162,6147.76449391322,39.3610698469492,-125.444471792616,232.584595350093,2837.59331719772,170.32401763379,138796927.784946,368.952550695515,234.47967245934,66.9067070497066,47.600711189014,37.9457174062968,-117.339445281118,145.901164902919,73.7691402531921,34628.9293648471,16.2584379191272,14.3279867670747,56.1617329176134,253.923628605894,-22.3304001561655,12.0820072168674,115.592675535459,158.520093026922,107.720655754486,311.59974938164,267.219147057561,217.207086421091,87.5751109815909,9.2229898923659,53.0760099481605,66.9614443701605,134.700362291494,48.8752383977246,189.661172982195,133.529508251172,6.67626682147222,14.8625078858421
100.132489896564,55784.3278834697,3634627.57134,301.318566388104,56.5357282122608,244.999536367607,39.8718999806116,893.093432949794,135.438884202594,115.282824899697,75.5465621329351,638.490247199503,93.5903866048705,45.7790928884196,14.0992534795925,36.7009398814057,153.467538192617,124.825042946774,102678.216978305,176.967669378491,1831.93375666357,46.3379483995273,77.6120206844839,109.090386621583,524493.123594042,323601.443470419,46.2498736357253,152707.312081225,46167194.2456021,3322.07217237433,4001.43510602564,135980.034546578,64.0832187166178,62901.8048984669,29.6235171638644,54.8682266937023,403.984834351576,231.802626113414,123.226475622236,45815.432329112,166647.28114152,54145.301128139,415889.04867018,55576.6814587688,9477.73606696557,0.000692330752924419,711.790721371397,4854703.17480426,266864.401192994,22630325.7280395,59.5472251593741,5.41578760070404,256.430012892266,94.224326000673,27.6430744014238,305.802943853789,1481.28551029145,416.839750226387,74.5849202885356,78.1846225360523,32.5701711347466,1681.05530442177,4399422.73293597,6697.61235082911,41.3289871989791,-132.078605157418,220.700172805389,2870.99420800038,186.744811592243,131736778.057386,352.302679525313,194.790813363522,69.5345061344505,53.2309192074551,37.3015186416282,-135.860735570165,126.049355802515,75.7927422183351,32331.4112055687,13.8915894867188,15.8481968289888,64.2672427309928,253.550321458364,-24.7639944108223,12.018283732396,106.547547146046,168.280425550692,116.134289806597,292.807410719921,281.660566422968,241.333163839038,97.175898217586,10.1598769544763,56.3809627028625,67.6708773081938,128.778407111586,50.7128754582901,202.942522005779,138.113602785518,6.71256624507054,14.1716954281601
103.808001009428,48871.3456214673,4827316.86172666,283.151569934597,57.0135097600776,230.228107704401,39.003415543155,842.944708840053,140.300643941446,118.367071351664,77.5677150359764,725.781687954059,95.7067092934134,46.8798308693271,14.9003171358425,39.3246635801375,149.485805600675,127.668857851604,73505.1098622541,160.477928178838,2082.12097234468,47.6799684273996,96.6277790766335,113.40758345837,481053.436349028,271870.334935062,45.7606427367367,132031.030389905,35249205.2514975,2938.96295627,3269.17717465376,110396.019601895,59.5905344453142,56619.308791009,29.4131250554018,60.3895506223702,401.497404029715,211.062648886486,119.742368219339,60625.8098261023,135527.68722943,47927.4576054347,322055.994962049,45972.6460198722,10921.5355161707,0.000578955111117499,731.754603007738,4087229.56993104,214825.17813491,33537526.9749255,56.8562004701324,5.13230482807504,240.475429007981,101.04569128196,26.9034213108725,284.764451133676,2027.86256921206,391.979707214102,66.8204245623991,71.7362306958082,31.8596543260515,1646.61671403011,5676647.38198111,6542.9717436402,41.4938897716853,-140.330945082015,218.374110491934,3059.22580568477,189.344553942449,109541493.11788,333.405383727941,198.986706068178,69.6875001607641,49.9515088585987,39.8140865887476,-124.323006377293,135.81181618606,70.0514288707678,26710.7775948133,14.9293139189762,16.0829007688156,71.5590816053454,227.220939097103,-26.2926954806041,12.0790398350604,114.533355664472,175.23302597585,125.241841191929,278.356401839237,254.648892901749,245.066123133657,100.309729745428,10.7233410355005,54.3489039236358,68.0454958991138,135.721047502862,54.3951298688837,239.726038539909,138.417291557875,7.30346628852984,13.9650844050562
82.3365507270798,55426.4714736792,5153753.07315054,271.259995470254,59.2338072143652,220.559170720636,40.7378284911708,810.492535615452,147.090127167162,89.5000152750749,58.65070075061,706.210318428462,94.1788446220293,43.4682469249655,14.7064670682895,37.5313691146179,165.983975532646,129.012302788269,74734.9141189277,160.143990924476,2465.30514161611,50.8779898332513,99.0899568900181,110.69475493645,513464.050216812,288058.846446776,35.2555822759293,141930.08697773,37599802.7036997,3290.29388968623,3673.43939219429,116481.557532905,53.8959768117069,62823.1905988168,31.2331363400625,62.9775870268912,383.514219796436,206.094458903112,109.470086719397,72315.6243774655,152597.831127404,63752.0259355967,351164.697363628,46206.1464820844,11926.10138617,0.000674424799450192,738.736514371207,4531809.78661302,238632.283944426,35871305.3261419,54.8302795233073,4.04120460105988,245.622379849958,94.7683294800462,27.7758336174304,280.002911664685,2129.27370480817,376.204006072241,63.8128307687841,59.9337138140637,32.0894281717422,1575.59858053141,6652857.74496894,6828.9597464078,37.1195796265506,-150.315757983793,210.576014411636,3262.44903004102,181.788307391803,123052185.443372,289.265799006554,181.152501522974,65.20789970776,53.6854652064284,38.8809923087744,-116.694360954312,143.667963818234,71.3023056728351,22117.9273056171,13.4156089038221,21.6871275275415,63.2431061441864,216.98066129801,-25.8319446669022,12.1027784671448,114.920899335893,169.3516522808,119.992320879385,266.659460969237,243.086316652438,252.00120606888,100.375341871341,10.9207385563681,54.4975547078226,64.7913124050079,125.70547913188,48.776905274902,220.212553169074,131.736535045058,7.72847170647975,13.54708414965
88.16874079789,52248.6084792928,5329372.61158728,249.278228146901,55.9734533790269,202.685984652755,38.4401997521739,774.515029964363,142.137865638407,96.5286491539104,63.2566698227513,819.600087496201,95.3560571684653,44.2841190446052,14.2707864123209,41.8058900858553,152.662929843221,124.112179737407,75264.3579087769,175.708500044585,2661.17605177219,51.4163875398301,88.8064572917453,110.951418409334,500749.094212143,293901.130026511,35.5436344637823,131446.304409586,42329695.7998613,3112.80087471298,3716.02019428487,118507.44263572,51.2598571648321,69510.7141615351,32.9243262974639,59.2901877415162,376.487007436304,213.628645963854,116.449626858713,61673.7350982975,154952.997894228,57646.3195498168,350518.094161886,37300.7199478662,11783.8141472565,0.000663298705830932,781.861982612829,4791953.52763362,242177.701512553,35006970.6521241,45.4146621467573,4.52841291989378,248.146955276501,85.6449776958344,32.3853536828146,247.435996010114,2039.73737306422,392.186750896113,65.4948153204031,66.8567529678303,32.9667762037289,1626.8086355438,7819393.92053184,6179.58697344972,40.6419468987233,-150.420211915952,259.072646609787,3170.61019828785,198.210323177341,124090508.109965,312.359817175807,174.099741926507,49.3885713650155,50.7026415644044,34.8470442931333,-109.99581280906,148.413169944406,75.0219591431906,23906.5285376346,12.9318550842284,20.2455558874213,62.0682203000913,198.029863863558,-27.6981896503574,14.1279144148336,113.938034974588,184.570642381795,117.07870898041,281.63525702709,253.208494024524,249.831679152209,86.643766688367,10.9819152167756,61.4664420162791,71.7377707163578,137.709003844313,41.2906926225456,207.329061875121,129.255627513719,9.84368659994585,13.4475655826873
