"CWT_SJW","SJW_CWT","MSEX_SJW","AWR_CPK","AWR_UTL","AWR_NWN","UTL_CWT","MSEX_UTL","UTL_NWN","NWN_SJW","SJW_NWN","AWR_AVA","CWT_AVA","CWT_CPK","SJW_AVA","SJW_UTL","SJW_MSEX","UTL_MSEX","UTL_SJW","AVA_AWR","CPK_UTL","AWR_SJW","SJW_AWR","AVA_CWT","AVA_NWN","AVA_UTL","CWT_UTL","AVA_MSEX","MSEX_AVA","MSEX_CWT","CWT_MSEX","MSEX_NWN","SJW_CPK","MSEX_AWR","AWR_MSEX","NWN_CPK","NWN_UTL","CWT_NWN","UTL_AWR","CPK_AWR","NWN_AVA","NWN_AWR","AVA_CPK","CPK_AVA","CPK_CWT","UTL_AVA","MSEX_CPK","CPK_MSEX"
138.511090397657,184.619452861942,92.6385973605339,221.459825692126,133.525045528918,172.500788362121,174.569292636909,262.271748834728,141.036803012953,178.817413131905,227.139812509112,191.92149538563,87.1562950480709,242.906959248387,97.3155987173253,129.402744960157,196.533437511784,325.229849189729,121.827665348547,123.85008855607,247.578028744676,191.355645131216,211.841967815094,65.220056568348,78.4575591593805,108.101437671119,193.481028010382,115.34639808778,155.713419480978,121.030266760466,240.907435483073,172.093996859452,129.508810682367,123.575770417495,153.852676371348,163.250239904808,192.981604701191,160.818624805147,91.1580282241138,166.301926772656,98.7610274993908,80.8888769829779,88.8198638005341,186.487790898267,126.235666471772,152.272712438923,185.472491376794,316.003321726178
138.570263514565,186.187593327949,92.4662419783879,225.843527856995,139.678958168683,181.27106916658,170.593787611408,256.325532465658,140.514445168756,176.798624278014,222.250282048952,199.944102260964,86.5868966564368,250.446212333985,96.9353146997388,129.879904954677,196.762505150768,317.856258234876,118.811055839958,124.156302188931,242.588522252468,190.739921989534,209.3687451878,65.1364777335056,77.8497589398351,106.568107424542,191.265571928376,115.187594130078,155.49902678149,121.010676566921,247.225001386849,171.794082427827,127.916519440938,122.398963175017,154.622517894024,160.726225720487,191.89685436686,164.347708679126,89.91059399429,173.452005698418,98.5821538924016,78.8063691481115,91.4088903505602,187.257916355877,131.346454395243,148.956784354644,184.78682920049,319.302608308353
128.147101428447,197.603240324766,86.3871150853871,235.009250837989,140.247672242462,186.684336467089,169.889633980875,263.751266173292,141.242164395629,171.258310167696,238.089339491309,210.027542359735,86.6658837878512,254.565089060503,100.651921852739,127.747002459508,210.12009379135,326.330571437653,121.269096398893,121.97288766229,234.79146783887,187.959454144941,220.275142012205,64.5721160046115,76.2902323998922,106.961682671758,196.326750460981,117.614472518831,158.356306540116,122.238367007526,252.532837351564,175.602679004046,138.579763213116,125.557845638715,156.62541755407,163.142482737019,183.010310705372,166.178900486615,88.7644106736693,179.209797674085,99.6154512804928,78.4691184227683,90.9456500765611,197.481534750213,134.70904495329,149.506963487829,193.106695060323,328.482742661242
133.718933922386,204.588164272729,91.3437681867107,238.157761706551,140.909906280186,185.709022532049,166.512220293307,274.706487532924,138.858967012298,176.683681039907,254.566628331524,207.532863584144,88.1775911124623,263.942265871655,97.7804365333274,125.709385848179,213.382523331023,317.601671228241,123.06552018583,123.322853922415,237.66618365366,192.93816624021,232.422872738964,65.8179670613957,76.7607874367675,104.460184739128,201.374520626757,120.235770363486,156.817043292751,123.904401030904,246.804388844285,177.522081641472,140.390661337378,132.759685928116,154.210347360103,163.701510365037,185.984430702345,166.261040396569,87.708430990268,182.675390779487,98.9502265663805,78.8518715209707,91.8551339741514,195.394791795621,133.700388028465,146.010443907227,197.117459243425,323.745685980521
128.798777910335,211.957158541598,89.0514230402882,243.968105162928,143.291294195286,188.394700409647,163.779026950835,281.842804356909,138.455188632092,171.499533450054,268.456163605213,211.71246644438,89.8312977288932,266.792012543216,101.223303059517,129.708192721959,222.039302561813,315.269831255683,119.11622719316,120.820121846603,238.254966303884,189.981072646645,240.588697676055,64.5571569981958,76.315700179051,104.730882414104,206.153986422959,118.9712275909,161.991780244224,122.72351335582,252.842302448144,178.270293248837,144.417520475295,136.355028159983,155.712986286776,163.558999139566,186.387172232351,167.603872395041,86.1856375367076,180.03855732753,99.4886676517787,77.6901524469147,91.2351021268644,196.483951595759,131.933108807944,146.388776348718,199.711310945576,322.349344692564
139.619056421394,217.557877585143,88.6016517924866,259.337238948201,152.831469349169,195.464608356241,165.65737417628,282.45451945625,150.731078873423,171.551412372853,268.537247682416,213.849274322887,92.9288478823713,274.74410119516,102.247074687437,132.233525859271,219.787348025419,322.155851530133,119.97043909074,121.815401481344,244.966551746561,192.391914617369,247.464970849327,65.8595372402891,76.111644785244,107.342332608299,208.601013631254,119.518124460693,159.674633233701,122.596541048591,252.580716891207,184.624711117353,143.023609085232,139.89838733931,165.355709463841,165.918812715542,190.00938008725,168.564866557512,90.6180515855175,183.937503793909,98.6314099936099,79.050846931559,91.6544669924514,195.591392791445,133.083745687094,146.105503837787,202.780740018857,325.463638188823
139.363707129568,228.398850816092,92.1206914570453,249.986255531064,147.968265066862,189.246988287787,172.954518566896,279.237197908897,152.748065447092,176.323676340834,276.203498173994,209.474405348198,89.955168861373,261.703382461199,100.540970396045,135.538530712624,231.212658680792,331.081551703045,127.372262044927,119.323332491715,253.406767361134,191.506407391963,246.325969367163,66.8447789284701,76.9830637254113,111.891458576011,199.56127709649,119.780254545061,159.673689027519,126.576456625766,254.583340519971,188.474618751779,150.420897758671,137.558563326924,161.940886915377,165.167755683786,189.976833106799,168.540323889737,90.8943728866067,180.980397499076,99.7606889352519,78.6553170325875,94.3811505944628,198.667643894607,139.545220960867,147.755413087742,199.593666012813,333.939359782274
145.504111098156,231.559432916968,95.4415652100515,253.594179762603,149.92151682371,190.156090215333,177.439807684505,281.225238823737,157.441488033134,177.835516843217,273.571192295993,215.064419452435,93.5960874193081,267.774101908504,101.748815892243,135.379199023092,236.993979792112,340.672230303333,133.171352760495,122.507580263425,266.667405401521,194.266315268927,249.875874461752,68.1295916529569,76.6143764535053,113.565915897989,205.443784020837,127.573546177572,161.603093662854,130.143711411977,264.285895963316,186.57977967011,150.407280877372,140.604989804496,165.527364904982,166.849824995461,193.328392141447,173.47311629301,92.094170227129,183.592471192997,100.743086706279,79.0331473838625,98.5180483485679,205.961090911966,144.231848507812,149.68708881434,201.587525304278,336.884051809392
145.105677159076,230.92547399801,97.5469604117567,255.23357525958,149.182168272616,190.863146318036,176.989110762624,287.405608452072,158.777279950437,179.303622990671,275.829550009393,217.64181220057,91.8085155868073,264.357545776731,102.45304021871,136.131686269342,242.693604474185,357.453164163331,139.602568081885,122.413653972409,270.872699815737,193.35662759511,248.705879802261,66.8283854536903,75.9832608685388,111.661619669005,208.595687159579,126.093175204839,161.580462006809,130.922133047395,265.86655265426,189.757676593939,153.025718756239,141.666339828084,163.339498451589,169.351701062656,194.968694263702,175.77971714807,91.6400027971422,186.326069140035,99.9132332631915,79.3270328863065,97.9710134866005,214.767870961513,142.236238390429,151.005282448895,210.726675052109,338.277037346203
145.304100628485,231.241269509336,96.3153365945039,253.715684142639,148.3291143722,190.519980528467,175.477346142241,289.569803306583,167.975422540526,178.179527576086,280.541044657618,212.670675499186,91.6850528129159,259.440470892215,103.691706697735,137.784819927773,245.901007358646,372.875788798126,146.25312054027,121.594517114316,272.323524168257,188.428756041972,242.367244746379,66.7385294975118,77.5964241745819,113.585705353277,204.048807380012,127.298757426226,170.478136275999,129.464835939681,262.907250502749,193.660000536731,153.067810499572,139.800580747027,161.188314313112,173.376994203252,196.859175515923,171.875058923766,91.1159952522179,185.217991512427,103.983069036936,79.1844035066164,99.6537009388993,216.954090484405,139.590611070174,158.86659333376,218.696751817041,340.559225427555
146.76046243609,236.743264245039,96.1373864780444,249.828391444433,142.701367517195,186.088904865591,181.03484158826,282.904979970973,165.41282798331,179.254003682677,282.232794305523,210.123077643506,92.1368011839988,262.705573056938,103.136680299424,136.991176696644,245.446695788181,378.03966576435,157.642904124579,120.137922572218,265.9514842459,185.212827943477,238.230769656712,67.0673554776045,76.7068947312287,110.587818792674,204.32382284183,126.847324412615,177.72929313682,130.534585108217,265.079565451573,203.838935605739,152.697525180346,137.650215273548,158.708960647249,179.200784947838,193.855920850215,173.789382676919,87.6589754996846,182.380115569599,105.054245401579,77.3427344268801,99.3130181561752,217.565284663658,140.67269478368,156.18950391352,227.528489220119,340.362008407907
144.684685205297,240.779992071481,95.5166274611296,252.086084062139,141.800824931391,186.480244511131,183.27368266638,295.565686532946,167.610410179757,173.892489881549,287.132809295447,210.943110643736,93.1040111358215,268.736431562764,104.509685430183,142.185753104787,252.657231336997,387.873426549922,161.244622249963,123.147481338276,261.806840427767,180.066301059321,244.711458979203,65.8623012942541,76.5530019787414,109.42812725513,205.845821876803,123.613413271776,182.553256166804,134.752820928876,263.54496217857,210.393514299396,156.335325878319,143.34475925303,155.294216336669,177.899380320389,194.588549153094,176.542969298709,89.1201380588902,182.268934247805,105.734300820175,77.0589267342788,100.342613335214,216.405011843575,137.436972233609,159.283005929496,237.60938959578,329.910363638486
145.470259541104,242.087270071587,95.3540197404784,245.019453852122,135.785656705766,179.99617849166,188.747188675148,292.624952185586,167.562676628764,173.914790547447,290.444395926468,195.126816223245,89.7096165682476,272.028532113123,109.898556401753,144.142545791645,254.976381473975,403.402653072852,162.546783984236,126.744945395842,257.818434159465,173.860086970711,236.27716622363,68.302519011183,79.0362107950707,113.179511347555,205.235102484039,128.443356148789,177.147088396027,135.218945889077,265.321378210011,216.725631475887,156.21354327255,144.4113218411,150.116095524435,176.59775146379,193.027595229819,181.065638200901,92.9703200955021,187.240721805273,101.369801500054,81.4786695728614,100.014054465236,205.981562785414,135.72297891608,153.922286121683,241.594204128028,328.068213007345
149.038556141591,241.384787819271,98.2433918232009,244.756990189318,136.411222113075,178.244797999607,193.653619717523,293.853363475489,173.733161683853,181.005452673064,277.8618067716,194.332186591964,89.3901936604469,271.893323579868,106.451260525616,141.56863498171,252.473625659534,405.096000311001,164.5328654652,126.228785986252,259.215507986473,179.193531228603,239.940536693797,68.7584996273816,80.1928362517716,114.647688570211,206.275424283956,128.475194211566,176.35795155036,135.070391950355,268.799951499964,213.064848375748,152.58638255898,147.121277101645,150.152258833385,174.999514159264,195.814302873773,180.866009429039,92.4799618160344,187.26920648812,101.954528194626,84.7257716064539,99.7013091763009,205.337464399323,135.746174766515,152.590739343513,246.349885693119,328.421966207577
151.501925227555,248.569538040541,95.6260165319586,244.780193128231,136.254458239485,174.847358154508,195.566895260806,290.896491965996,173.7642641823,181.16442995721,277.399776909679,193.95186469219,89.4013450669447,272.446177317829,108.154349737167,146.47497361102,257.563144830136,405.836116231788,161.734094267478,125.981691701293,258.837632120734,176.002525947089,246.133457016703,69.5989670928774,80.8426541823656,116.385359994077,206.431822359442,129.007066189931,174.45166158181,133.579319872357,273.366245176418,207.109803643994,155.325863508967,148.348686852857,151.484190876896,171.611057886967,199.341069229383,177.763927813052,92.5387258570138,187.157117511294,103.726951605929,83.20868124602,99.4822169099565,204.886208809319,135.428715574042,152.448216494259,254.451508689892,331.229690838598
161.149990559965,252.553008518665,97.2588811705363,234.835978603241,131.394927100099,166.20713855477,195.130057404971,293.799993856627,174.696871294366,175.658615200431,274.372244960173,184.512765221977,91.7110558015704,283.471433418466,106.689915044455,146.738671984991,268.317310364417,404.05037408334,157.719972180099,119.850575122465,259.948156011089,173.834343908466,242.418142249041,67.9171507117229,80.8827032970823,113.801128253704,204.648699998053,126.700996543645,176.051030949901,139.032052174899,289.460969198138,203.247158846616,157.758704536543,146.655555617499,146.653524317835,169.883889496696,199.628880873905,173.679757583321,93.4767960505947,193.019846832078,105.459225365948,79.0968446970776,98.5729429820719,203.013539116692,137.167415123135,155.861677432364,265.692982702374,333.917155128351
165.583811595233,248.222393177845,99.2468152840057,230.756682734344,128.228120593761,162.475715327428,195.615154883298,287.883090211391,175.837650984449,168.807784891722,263.671574525151,181.166709530619,91.6026700651058,282.927486109474,102.962182060856,140.756974387684,268.739117802556,395.913200980816,151.290664629703,117.677135138568,257.835928835399,176.674713370731,235.861330571306,67.836856640451,81.2293887558418,114.480513599322,203.175310297923,124.896677682893,173.54396331858,137.212718347529,285.673072708121,199.499350207389,152.337986235911,147.683219021642,146.027453550162,168.752765857791,199.936801480992,172.709541480267,95.7430035739279,204.223866188578,105.662053873757,77.3210836116666,98.361572713493,202.578167871657,137.004963261959,153.070507417256,267.801160521831,337.874012224077
160.846774584373,252.963742689675,99.9296429835949,229.879633347647,127.774645180448,161.25119798627,194.124664346239,296.133725340397,175.114487507127,171.949451412578,265.651233458021,182.752475056306,92.0282179537568,280.681868788689,105.428438167923,142.37391201915,264.179438840715,409.50651936818,155.042589108766,115.814650888074,262.005033420844,173.881999081842,239.363157278786,68.1520226914022,81.6854335146674,115.882254617114,201.627174081182,130.433010720854,180.718376138581,144.116016229272,282.766668163306,204.432837229651,154.033537443981,152.349159327548,141.384524538224,168.065755873497,199.114449493674,170.708519191342,95.6394725716475,204.115343883044,103.955046327731,75.0815016953212,100.918034490317,205.04693618587,134.768436160961,156.600240229205,275.441957382063,350.427844318587
156.775214623686,259.342229004132,102.672534560062,225.093251380077,125.73675501853,157.153752236094,192.682253961934,296.700108381837,173.429646110948,166.367226488757,267.714948643116,180.025236228721,91.4392856083153,277.219546431432,107.388376113178,144.884278999464,268.28948009225,414.606897596248,154.244573953591,117.526556695091,271.505726304586,168.008865773468,247.473565907817,67.7159044191471,80.8077309878877,116.002176995079,200.129065000057,129.995903519231,181.244502000784,144.993852495483,280.055587524612,202.857062725196,155.949926504635,160.214313176708,138.830536329559,167.23369607821,197.198748161348,167.820638093279,97.1649953909669,208.330540828026,102.838102666021,77.0116336605923,103.391242101212,206.222845967446,133.106053275503,156.762281596619,274.595781464259,368.239823157324
157.262335931055,258.15219727299,108.078331405834,218.745704412511,122.113754528085,147.671094358753,195.844126132949,300.114356716083,167.850705260354,163.041173436092,262.362710095274,176.439763984894,93.793015199876,281.946272777319,109.731070444817,146.698660858835,268.503514454524,409.752468241852,152.19815338498,119.819855336247,271.215184953084,161.019332417486,266.263557939431,69.458960822793,77.49517781364,117.061262844115,203.413141122116,127.291026836802,185.009109128832,147.373544563645,281.334170378903,198.587823820277,158.004444361066,167.446560971538,133.259856646433,161.703624793068,190.855159798646,165.095042943428,99.9809451301764,214.13109808703,98.6224577232671,81.7982047180318,102.608918216457,207.905460503155,135.375557758311,158.193506128746,286.638924453481,367.315527419748
153.245378606449,264.724846225695,110.852585352434,232.32003282977,129.680578508052,152.116291233925,198.769208028588,299.407033446236,162.744563945518,168.610340502004,271.324527481794,181.569496711094,94.4966726769059,293.073495810721,113.375041191698,157.088422625317,274.847439386545,393.271688283356,142.578968616905,116.332361618607,277.553946339883,160.28168768216,265.043783902918,69.9800557174047,77.5508885676609,113.408555850339,211.111806540172,126.089082016886,186.695507742157,147.108195779377,280.827783036543,200.578671706983,169.926319381625,170.729555779192,135.872557263973,156.765527028627,185.049265412594,166.484032134374,94.0533122107319,201.467749886784,98.6933585589503,79.3605059599293,107.724552787354,201.37772476518,134.269096642661,153.257355048895,285.408102238153,352.485860515761
159.42066030699,262.863611753617,118.196634447634,235.587104063496,127.035052685869,151.718841407525,201.147806759364,299.591133714568,165.676048502843,162.731529432775,256.375284951309,181.264561127606,92.9905819235629,293.054819760957,107.178034122787,149.548803502413,266.023947812209,406.531255153423,153.484742317677,116.426112425049,285.230757119988,169.094300932202,273.450235887704,71.192942377518,77.4568896394457,115.561689789886,209.593075044855,127.868762698595,183.924134275961,151.955172051055,280.380106131532,197.476555154947,164.345034104652,174.172238135338,137.625521731799,154.154611067933,188.382450132061,163.728593421757,95.9387950022334,198.469331138455,98.5737150290275,79.4796905046986,109.044810447939,198.142114135484,134.221959407391,156.167015959373,294.130177301544,351.866047690598
157.873319102794,265.307015722268,117.500979539267,231.913997863877,128.128233398452,150.41720502974,204.990416604551,303.570604561984,162.796933704133,164.572497843626,259.275620382604,181.345340803438,94.0383782932506,291.546939638272,109.394882375831,153.889695824233,277.203825561988,407.744226402781,149.039255856512,116.290222144656,292.198700328263,165.675535998654,279.202813955629,71.9951435733784,76.7294666388384,114.624702984394,214.640477216548,129.282322874918,181.786975993178,153.026538455303,286.757197073161,193.42032961881,166.955896912988,177.921934843935,139.263541134037,155.218801293776,185.108802162439,164.065615074878,95.0560542086123,201.532260945544,97.6479873057408,80.1369317777495,110.808242055479,201.346451548036,134.852143995963,154.900858418578,306.511627299779,361.613648225524
157.764826790978,269.583878191754,117.541000938609,228.043384138231,123.406823451177,140.641514390996,208.869119379033,305.241982934292,160.369316768083,167.38492346403,258.57008643836,170.920941145253,92.5117537739365,290.141003477799,107.16797834351,152.943451981923,277.298227022762,406.160262384276,148.201213301676,115.042300220882,282.342006421375,156.135077223469,285.045492428944,71.459385985173,75.9947950122966,114.989004643502,214.765398274972,128.98873726646,181.872562952941,156.847563632318,292.758426993693,191.663783954571,164.01510368425,188.732520879379,134.520319748215,152.145320641201,183.326001234483,159.043508137008,97.6468456931637,205.437991813499,97.4570542708561,84.9430216134333,106.510025244427,193.53626139043,132.803761033019,154.068233801396,318.912075488606,376.361058921735
159.663962558382,275.674971500546,116.652758595304,234.587537766743,129.785597650698,147.870905295545,208.824289630464,298.266142528791,161.936035910701,167.796524684787,257.433522390236,180.547675890137,92.5947274582725,283.775762251901,109.463462622227,154.819805636835,275.202708906569,396.87807857594,150.477777440161,121.521801664617,287.536830166664,166.785124617429,273.15839015192,71.5234375602707,76.3942533117451,116.261075658711,214.009323532591,126.594754899802,178.497162458346,153.780935874629,311.048057552879,189.129640728296,163.902124888937,175.208812553789,139.472647319671,155.369452309681,184.827348507537,160.058077751831,101.242005898708,198.715566157306,100.103358232015,86.7615770200841,108.947318661986,197.96501583476,135.691469371749,154.735517475952,305.918050177577,374.142281223028
163.716447846246,281.597232774366,116.812441836987,238.438871197758,129.127105219648,146.581926999579,208.723050593771,294.102091203303,159.885169881289,163.777557174584,251.267610826373,177.280938391597,91.3868007122993,281.046656466163,111.056791633202,156.591435381936,275.579329327029,391.337377811105,150.954555939983,127.745199232106,291.263718567186,159.055049532111,273.106985866431,71.8578853779026,77.5660699523783,114.269204048258,212.766971236357,122.71267579423,173.023409592095,150.056227571117,303.514155339942,184.902002997005,165.99136443732,173.496539413338,138.109598178751,156.036311186338,183.242451334558,161.425257528462,101.654652773357,202.119631499172,100.95788965657,85.6035600215606,108.471213476466,197.099852788914,135.974116949444,152.084491028324,297.660681317473,364.043262877447
154.310433861233,290.17193817181,119.094418073303,239.353163337515,129.539829752684,149.144679765375,211.52061693808,304.914564812197,159.919386874815,166.569325963807,255.550754178475,178.80590510565,90.5035832311078,275.931289834975,113.364055465754,159.190342805093,285.597458350812,405.724690733291,148.350274010695,130.777537971992,301.354641206875,157.108930825524,276.31984056991,71.163431472973,78.7930583609206,114.713737248791,210.343041866674,127.751669498126,180.128393866965,157.691713814852,318.958387484425,191.794062438733,168.1930089844,179.005323514873,142.494833737062,154.923719609452,182.587270956439,159.274827442791,101.121069719262,201.775182097732,100.584446031282,85.518428442759,109.26403721128,198.540537890384,138.267008190573,152.676122693794,307.623395193504,376.227936342162
148.419650564652,289.922457018515,113.868551972187,242.254036411018,129.446276504894,145.195377260062,207.922566739729,294.751645825373,158.126251333517,166.533893942128,255.496313515615,175.158234970032,87.5943840793696,277.543339077029,114.038402173728,160.941686274852,273.970608996452,392.20172170275,146.691090669984,130.129279300705,291.185231138653,152.948979331351,283.649625250437,68.8758848401652,78.2983762449825,114.133194426684,204.5797228255,122.876374796282,173.254204284214,156.639816033233,332.4890264411,183.349435038131,175.797364797137,175.729031789652,143.392227740119,153.631920362897,181.467967856187,153.186653470326,102.659330578004,198.018154768633,100.908614750566,84.7920263144315,105.068526779329,190.916960713276,146.422601174775,151.90346540427,307.44992265753,376.015631853944
154.005385829722,300.528241407847,121.373384015542,246.625142366315,133.42525425441,146.553289619605,207.556021253963,302.487031022468,158.055428873474,159.990078880592,245.456806856343,179.227749748515,88.5951802323671,281.303561837928,111.070965359835,154.693897993741,296.083446393263,416.905343472041,152.397329049745,140.679216433658,286.699194006904,160.487044482651,269.812815645937,69.6628176485906,77.2336864189169,115.648436205167,204.219046246212,127.758605814676,180.138119554509,161.011666665273,323.010775268408,188.096195098444,171.578074140519,178.431181462287,147.870327942026,155.033081618241,182.850438337805,152.843595037036,101.561209674833,192.924784506368,99.4540882639748,83.8777324510003,104.833968785085,190.49074488048,144.346220274299,153.920162046744,320.384401678553,390.707650427246
150.081175627021,311.067374529371,119.696897854992,247.845329962519,137.670412204762,148.90631363781,206.145942973294,296.06178925701,157.888952436659,161.64857670773,248.001323514824,178.891562231053,89.0414493744018,290.495103302051,114.544483112073,157.659120838854,294.391419719514,408.04991811192,153.50505010901,138.408903992872,289.293342949556,166.164717157217,273.912933828302,71.949066416633,75.656064074398,114.507456367113,202.831656198903,123.833132775074,174.603329891708,154.092272615963,312.936375475493,185.41409995257,173.255473029042,173.049836830755,153.113886302859,157.050490978218,181.354481162494,150.482381550974,101.168794842094,193.879271998281,97.4225806297163,83.2984439006671,105.703267315224,194.521810512986,149.499260184447,152.401586611566,319.962965586652,384.639047271693
151.77373685964,323.209859411477,118.631513741408,254.964666214214,138.98533016881,150.573350116245,215.393325953415,293.07600813005,156.800910950046,160.704751060013,246.553267008594,181.336363423956,93.9621155070281,288.807650047545,120.282024844205,164.220044377196,291.771119821861,403.934749273271,156.642795943135,140.300467670187,302.982826175748,163.265105420673,276.9074105641,72.9875220783214,75.4437234734057,114.956448338085,205.447710284335,123.079563159999,173.540800390375,154.533907363664,313.83327689936,184.754691312947,170.216611795708,169.556898062035,150.023355063065,158.893188155269,180.104788009401,151.382793095198,104.224795990819,199.44843131029,97.1491582375033,84.2308723093472,104.142944591383,193.395068441851,153.032957400721,152.999176647663,322.661341903894,387.882900375448
150.352928138899,332.333151191202,125.481376170192,259.691013174897,138.672351501542,147.019880100577,212.791998293956,298.094711058287,155.481962798512,159.994064086393,249.616016283474,185.425415586681,97.5591669441585,304.053234345123,123.843658477661,164.47577923406,302.977509061051,410.851812448517,153.332973495144,142.990081043643,303.386840088169,157.386180883471,287.02233082502,72.3896670046535,75.1073384347927,115.39534932531,211.39731268487,125.681381101517,177.209351643447,160.957785797825,322.953176630117,198.25234405155,182.439199423952,171.653638630973,150.254367911821,155.363700031709,178.589747310177,151.893587412964,105.80777696695,199.636045735717,96.7159930968246,85.136716837893,106.005241044579,202.460814979123,152.123675935005,156.367220663954,326.50830059596,389.014641729067
148.853648533806,335.761983068991,127.05803724291,264.846051435017,142.272669244589,151.017372428296,205.113357846252,286.291214894738,155.823430302619,152.346733024331,249.295882939158,175.495445811968,92.3116496499473,297.769953291737,116.031296407787,156.981497144104,304.757452138969,394.583569962071,146.346356582782,135.332616334508,309.197917651453,155.770773448878,288.797474593751,68.4959764213494,73.8999520075093,113.260498079985,212.438505814976,118.472258198937,167.044545869481,162.592471881014,321.693497697166,196.444585572484,180.968704794438,174.207021841831,149.635451704168,160.799087630395,185.250306519402,158.155530154715,102.027449082299,193.31198353245,95.1612252910124,82.2829131196858,103.590855931787,197.849602305529,147.265361220474,153.474362165572,314.193034517368,375.17428777984
149.547646912563,337.327305781665,132.412582736372,260.923278410872,141.248097911954,153.853401700456,202.049460414012,285.902745421565,156.133881332833,150.629371016289,246.485605056707,177.180325662472,92.4643042752049,291.082218384535,116.928055741992,155.536297133896,314.229731796383,394.048134612472,144.999117840235,136.631916906179,314.564030464725,155.34006604453,287.998974049687,68.6092416792984,75.3170248731964,115.19892601091,209.265159526298,120.335642532183,169.671923346047,164.645907320793,325.756327337836,195.777805929701,177.956377702917,175.139500938783,150.436465797976,164.979634968792,186.862548369461,155.477515916775,101.292706919134,190.448691676926,96.9860103974885,81.5166800421135,106.155292366604,202.747421417341,143.957855701107,156.101076831049,311.407758235747,371.848458547768
143.070705600169,322.717698224849,132.521751599074,260.969162307982,147.184731375356,157.969892715759,210.564536006139,289.215288824996,158.45775712429,148.058639559771,242.278985727939,179.39146848421,93.6168109534949,291.153380586499,113.324546925003,155.162195867426,309.808761699617,398.613592506467,144.650351046668,138.336974193699,301.816387352175,148.672637579837,275.637528923106,69.4644045516337,74.2664462622503,111.893077478569,218.084331952861,118.272446251905,166.762842320319,159.708361987467,315.987223877344,195.145952180476,170.384365406675,169.967873619969,145.994256818347,168.80294974898,187.05061432254,159.643119645324,105.550047244086,190.482237592779,95.6331664686426,83.6977406582622,107.430930900528,206.014950231991,143.9930808859,151.621412481298,302.357501689387,361.041666672595
146.390533430746,330.206089122272,130.487907736439,265.842162372273,149.202384192053,165.89312210198,210.055994131624,296.19632048493,159.489518688943,152.778675460059,259.006231901188,189.247789852319,94.6017898539909,303.193897919382,117.830022272005,158.91183580695,322.146501274859,406.507398641058,139.232579293036,137.830384303568,307.184495218259,153.924710626786,293.489935885976,70.0270420924777,74.4098312061041,113.05985726057,221.727022681601,120.319244740994,175.0961099876,163.115557696333,318.825656358496,203.087908840562,180.351763035215,169.833189324343,149.05240317729,174.427033919759,188.99716959382,166.283924621142,110.142502864112,191.195733118843,95.6834912751213,83.3959669348548,110.532300524627,211.962489440235,146.231725539404,153.202506060049,310.693505131535,370.068853089043
142.902919919057,322.339189523092,132.415681635659,276.027108910747,146.542416887849,170.761859338702,210.940968903958,298.99753847788,160.779082015421,159.991930677697,253.843853991479,188.310434499829,93.6243159565599,300.602459074821,116.180228343616,158.7830181588,323.356428130211,414.285236848372,139.932474459227,140.363072278134,302.634214025405,151.109536674682,288.122187792143,70.7196211063916,74.8644121030832,111.587515721951,216.593786161406,118.18879645508,172.83839882197,158.602757817904,310.004976590369,200.771508664329,175.104259894049,166.024551227228,145.70983529424,173.757737294099,190.525237166203,164.240366313486,108.17888313556,191.63831959608,97.9855487091666,85.3771763521808,110.328822753595,211.57226002364,147.439609864948,151.20737125484,304.648213373188,362.86830960817
147.571440057526,332.869863250454,132.198746557145,271.778562683804,147.445451397278,169.602416766876,216.228743816343,294.986408751964,165.21544928904,161.990255363017,250.322624201209,188.149236831083,94.5888353756255,299.245891790042,116.438736254374,163.022896271076,325.84563038909,423.211947114809,139.830612953618,141.352588896188,324.153126205579,154.350320485175,290.511370532257,69.9820440502619,74.6776117445877,112.366800469223,220.369978324872,119.032565564523,177.406625733765,161.393873999246,315.460494380877,204.486816155153,169.658212400935,167.094078891382,146.648446040776,183.868808409077,195.782419668056,164.94009025328,108.845545233042,197.805402067978,98.7102764913485,85.6173744851376,111.791119066199,220.309862554094,155.912800780693,152.263372270549,311.084616183113,391.403021777046
149.488567540932,331.245480663326,131.051943246498,270.062483873231,143.702758113335,165.394239623742,220.83317639851,285.000379123008,165.742144160237,165.48172204543,244.679548443728,186.810805909769,96.138552183957,306.322293875368,114.35076468026,156.224073956907,328.338809072214,427.419212633942,146.302753240645,143.61498049172,325.437423122062,155.195928422091,302.341299053317,69.8842384369531,73.3130218418418,110.250077966951,222.575375704582,118.428831392404,174.220427772127,164.623054848856,314.148773182413,203.607318741347,170.448370790293,165.490644094768,144.991982359324,186.625163432049,196.143062183696,167.081145951282,106.082630397935,205.973873982844,96.9065010000976,85.3323305994777,111.804614460631,224.283339194496,155.710492006002,149.395043667165,316.303095560836,389.417284295055
