"VECO_AEIS","VIAV_CEVA","UIS_RMBS","PLUS_SCSC","PLUS_LPSN","FARO_SANM","DGII_CSGS","AVID_ADTN","CSGS_DGII","SCSC_LPSN","RAMP_CNXN","TTEC_UIS","EGHT_AEIS","PLUS_CMTL","AGYS_CLFD","AEIS_CEVA","AEIS_EBIX","UIS_EBIX","MEI_EXTR","MEI_FORM","VECO_ACLS","TTEC_AGYS","TTEC_ROG","TTMI_SCSC","OSPN_AEIS","MEI_UIS","BMI_AEIS","TTEC_NTGR","ACLS_PDFS","PLXS_NTGR","PLXS_BHE","PRFT_RAMP","SCSC_ROG","CNXN_PRFT","CMTL_PLAB","SCSC_PDFS","FORM_DIOD","SCSC_NSIT","BMI_VECO","AVID_IDCC","BMI_FORM","EGHT_ADTN","PLXS_SCSC","PRGS_NSIT","NTCT_MEI","NTCT_RAMP","NTCT_EXTR","CSGS_PLAB","UCTT_AEIS","PLAB_CSGS","PLXS_PDFS","PDFS_PLXS","ADEA_RMBS","HLIT_AEIS","HLIT_RAMP","TTMI_FARO","HLIT_FORM","EXTR_NTCT","RMBS_PLXS","ITRI_CSGS","CEVA_CNXN","CTS_PLXS","BMI_ITRI","PLXS_CLFD","PRGS_CTS","CLFD_PLXS","EBIX_NTCT","NTCT_EBIX","PLAB_EXTR","PDFS_ROG","ROG_PDFS","MEI_HLIT","CNXN_DGII","DGII_CNXN","ADTN_UCTT","ADTN_CEVA","ADTN_SMTC","KLIC_RMBS","NTGR_UCTT","RMBS_KLIC","DIOD_CNXN","CNXN_DIOD","HLIT_ROG","BMI_COHU","COHU_BMI","ADTN_PLXS","DGII_TTMI","TTMI_DGII","OSIS_TTMI","AVID_BHE","BHE_AVID","BHE_COHU","CLFD_EXTR","PDFS_BHE","ROG_KLIC","DGII_ACLS","AGYS_ACLS","ACLS_AGYS","VECO_BMI","PRGS_VECO","ITRI_OSIS","PDFS_ACLS","CMTL_NTGR"
29.1617450180939,102.065215516681,188.752990423971,277.189378684951,347.490906871147,110.91617654578,190.111659472668,80.0370535330087,76.590864678735,120.788338672376,195.604667137486,1337.22641375657,229.429684121058,61.6689664097156,60.2308597936103,141.641873851705,70.8828226894218,77.1068842092068,106.423846929783,61.7888825228062,23.6838099895195,339.032433808332,30.9410730111221,215.345004446514,16.7138330890551,101.018074642775,319.164060844782,123.120507230673,22.5295772405127,72.5363323198794,128.352009992121,170.721854982353,469.898725041239,307.844958256174,8.37002750294692,833.9208758976,269.221036728653,605.510559650087,123.471274813749,61.5177121039843,435.467286176073,528.082609213719,133.238719324569,189.076260364497,143.568482829704,198.11716542297,210.462671725167,18.9183081085857,119.301187267696,98.4776109164303,338.478319987125,86.4337326189862,118.136798932165,261.323799564748,104.918385644182,85.7093591281132,136.516589671749,73.5447592923307,265.61595225213,77.5256190131697,228.798246672516,90.6865131406556,234.751963403644,66.8721476439828,244.774344759771,515.769445742041,212.806660827922,151.238057152251,152.56804214842,38.1795215062986,202.839284799711,155.003779118767,207.500048976796,266.79194343107,128.468183210385,198.858623738354,128.169144384221,78.8590785643911,435.210117390726,329.558559245353,51.6522323460769,413.954293432089,191.885279951493,99.1877267588897,218.734405992372,62.1782970971805,238.904839807582,140.127358127188,443.095498051364,40.0671446397693,175.868314824568,139.111719445572,193.129821530603,112.552332935268,14.8304850565086,132.4850567909,41.3472159105341,24.3727412460578,41.378388907522,104.264363470638,85.7339823147302,71.5793763232384,93.171004095225
28.9149516913533,99.6038004800489,191.190531936569,275.795981920094,354.05728343447,118.842484751198,198.047487642228,89.3134393141508,74.2268419152657,123.618515915406,201.815621559881,1342.27370776405,242.300836074776,60.9886955482853,59.3086733903471,140.301957804283,72.6497118365707,79.4161967352088,121.00653881077,70.247138829761,23.9507536349757,331.115334664406,28.6487090217373,211.34904647818,18.157075104757,114.111130472965,328.729859780486,119.815588817906,23.4506958482684,72.649784161734,126.490260234545,174.336049105901,468.515843499278,310.693409410228,8.47334251805284,845.025514518211,258.252353638521,640.307222061612,121.225020057168,69.9202037570757,436.275362822871,493.232216328693,134.151317188539,186.922360863269,186.430913854634,183.632903608014,219.378006764716,18.1667437348979,119.308913975915,102.430316791255,345.369275617089,88.1934051924977,115.805780906807,266.455844648781,107.889417857929,87.982295043096,137.558723911429,76.6601629129324,267.824034700533,75.153733778931,234.123572488912,94.322523317564,231.760829818793,69.6624939750775,242.305094763911,534.555278151725,212.625324735098,151.172685402472,156.902751464263,37.0668045944722,212.536859247409,179.317846071089,203.446564359497,271.222578738472,129.50432663012,198.129354608274,128.989358322379,76.0602359473076,434.470732345982,317.861978035394,51.8564051882828,395.257744986453,196.241179718769,99.5341949530467,217.349204974452,61.4344576391981,265.741385657752,136.043952309819,451.3001689358,44.5782957434793,195.669290791297,134.952350014138,188.143641031753,108.588237392962,14.5607628309073,130.003538416577,43.281360296557,25.5128518826494,40.6256140598621,99.4050649036259,84.8574204785833,68.6746869130705,93.092639462057
28.1113302702766,98.8791438286953,179.725489229319,295.10524951954,362.440821254308,135.418361502438,212.971712354688,83.3333828100779,77.0721545132386,123.747701015508,214.837782034237,1262.62212976335,260.847850786213,61.3545251432856,58.0107957753727,141.303972699897,76.0818622090162,72.7243548511991,128.53821572255,77.1392508213333,22.6681513949743,304.645692582349,27.3479452905238,220.395935330165,20.5714960054637,125.594096081004,347.971007538257,109.206498792754,21.4071583800623,63.8275204305236,116.645287132743,158.915487748387,494.167788164633,352.237952710209,9.09991554270378,840.832407133262,268.944867286273,671.674961559492,116.129946161382,68.5735329990951,450.097214275826,498.489763172426,140.393920493553,170.636369792298,177.037173318545,189.752037589678,237.842498112143,17.0656936083996,136.23162823956,99.5446667229771,307.306146966488,88.236053941496,115.024145221524,256.087188778575,102.868873187755,79.1609688669325,143.017204733638,68.2267320338816,294.173107402104,73.3599977029293,228.490491967929,89.2129912392725,225.302510094504,57.2883779662,229.844468292236,440.837067181764,227.052633788748,168.369324649892,144.106543490447,40.126617298705,211.034148703442,188.80953098847,190.271626337671,259.377286022972,150.860129656559,203.400534898104,120.290577083394,75.3608645053753,434.765617371045,325.289589603359,52.4918335121412,393.950633851778,184.546990115626,113.640774438593,238.722816508853,66.3043018537936,272.228163625276,145.799024960771,469.886350982134,41.7326219274343,204.993951495123,154.947172400989,154.998105835012,99.1958281613849,14.308935841455,136.895573296329,42.2195687066275,28.0977108632982,39.8680687579156,90.6852533970276,82.4875703535909,64.9160687274557,91.0246897696828
27.4488396316678,89.8261130503793,161.798299091545,312.894180920428,368.316824376868,141.082343498999,226.922288318222,70.9545856340595,77.618387323418,127.385091530586,221.509071517937,1376.96777232186,252.270272624217,63.2010603108617,48.2587888564358,153.165624192644,79.7341911405226,68.8583469200711,111.283018854474,79.8862111277634,20.2419009449108,355.125656945358,28.1159207788183,206.609466843747,19.3280753297381,136.616250958797,350.730632544187,107.085247398852,21.692380386581,66.8987309815755,118.371813675014,147.857055038243,497.683640169196,350.237018466822,8.29739112423817,911.626605000117,273.912508970139,696.738014188205,122.265153372978,60.1245528460918,433.347726095155,476.623847967194,139.340779780405,172.848637310411,183.963833782927,197.059348410972,204.930744834634,17.9727528523044,139.862810946093,104.835559208927,328.162646724459,82.4696508339748,110.621407253598,259.15271198227,92.8014135076441,72.909104379473,145.602183827626,80.7490334015159,289.43966851732,70.9975402013229,219.081537792593,88.9813698372012,232.263234116208,61.4763993993181,243.396654706575,473.064111329521,232.787901147066,168.856157204171,131.499966152853,39.07667073881,225.039077013049,191.963379253309,184.357697002251,251.315449857633,156.290787307278,197.109376854669,119.890382233753,74.758712730959,424.168743046886,327.281182297884,50.7038449912496,407.036445668141,180.935556680487,113.186748497425,237.768978858295,65.409700276837,234.732810341168,125.717392419225,506.403400875353,35.5895525130124,234.485467885251,153.271512804098,189.798966704074,94.1250952908594,14.1618644310183,151.606750224578,45.0764715877723,26.9240434289246,37.7606336926993,89.8040069551938,77.9859587530895,57.2918243867644,91.9376812138046
24.8073808667558,91.4872332336041,162.849035563155,316.996336326828,411.724092349061,133.976458428715,211.157152632805,72.7209278769159,74.505674486559,134.396110362035,226.327775527653,1440.41077487386,258.24806860862,72.4066805810683,41.1024475118435,162.241838055661,87.4356894110736,69.7511957038871,115.178163784199,87.1308701191736,20.7873677714411,370.200729073999,28.692061984913,204.824186037766,18.7377758507826,157.580145580286,347.701718227338,109.13285351899,22.2536842964753,68.7517493316922,118.146923196418,147.040375381343,490.47963123369,359.418693758425,7.35310885338582,987.854294367038,263.879472780941,689.87597236901,129.220827338212,58.1662056947679,438.389662394222,516.506446451118,145.446382106365,175.409481729296,205.70576753737,199.71979268842,189.293014088207,18.0600538986844,123.436744068645,106.650112510832,363.275208472834,74.2357896606942,116.491947920856,249.243080453177,95.903056218413,73.3468697160335,144.586930535817,79.0740242665065,308.382764749744,73.1819965821559,221.216403369567,90.319816318458,224.186114119918,69.3159545599724,242.21644591411,533.3898986484,240.589583251179,176.609445859886,139.756701731794,36.2541573253208,241.884965273775,209.953930368004,169.866052785374,231.560518063526,161.666894890863,191.465974495453,118.647802056015,73.8341089328244,450.484999418424,329.00396331131,53.2770225887684,384.710902582345,185.683118924386,115.849988006042,240.267591712129,61.9261519236515,208.781517377237,111.818488058174,472.086000557081,34.4990347176265,241.503275927667,153.240595167907,216.272217189424,84.6144879397594,14.7982521524751,128.006544292136,39.2073846146772,34.8524453518863,35.6889750568623,87.684102709049,78.4156414369214,56.6736568876366,82.9169673151242
22.4361904423483,84.814230534081,179.039194496295,303.753204234094,417.615803253638,133.563237870198,209.5749582295,72.3614938559747,73.9473915132153,151.290020069,227.072182473124,1398.85156210906,242.794407252306,67.2715065478511,41.6579632525645,177.112971397405,88.7665273807309,70.431282206304,113.61573666766,80.3029799557571,18.9923501344068,359.365743878289,28.1558496729731,223.205496710625,19.1109358942688,150.4870379634,341.98347937558,126.97953613059,22.2020341589971,58.9659132983131,117.673202308516,144.807786808854,487.941036296967,366.039540481941,7.79907873942766,962.212473797912,297.019118608781,716.97948988742,140.01809204741,59.7990943645871,492.887979207502,549.334839163645,138.66196135592,171.084480406976,208.74107328699,193.423464038782,187.092173393294,17.8080157725213,109.757841554258,118.367426884296,336.073363896512,79.6778817003626,124.712658152557,239.383017457959,90.3567682948386,80.5840263300358,130.070923383761,76.7455398834612,398.771999852307,75.7305188646274,207.481873496726,86.0496102958464,208.015129629411,64.107139164375,235.385106260246,520.627071036591,254.42463270097,168.378454455848,140.385746201298,39.6887019540723,220.304530761111,214.740211319972,172.542337460597,235.208802787203,178.043407137097,174.665582177952,123.190296148729,81.890577010727,358.336243675843,289.743735099011,51.5984049336977,394.530970556527,208.226040887504,136.569036056365,266.449703000191,66.9060656569674,215.239399116451,115.277178181747,483.210194791972,37.1906512166017,221.936850549125,127.923518899956,239.028124354133,90.8905903647901,12.8856326487411,125.078907370229,39.7599142376654,34.2314836496742,32.7267725279877,90.2128650206843,80.96130817876,56.6347357901716,73.9455002277988
23.5638507959731,83.7876833323089,163.14511710547,307.57351588462,491.634772925736,121.891388056486,219.91646061065,67.7968847653915,84.0119703235937,159.285952730171,218.547064384621,1402.33409770222,233.644672445325,77.0144188473944,41.6340356693489,183.670569198274,103.48488385759,58.8500725473347,108.665640485974,81.2107192324684,20.3636254836351,355.563801003789,30.7700686466797,218.990373684094,18.6653500898618,159.51365546518,337.826955905022,131.107891706481,21.1902021222864,58.6759837890423,117.082434685399,145.559075817936,520.150723735425,392.39185866547,6.96170922701018,995.22020836486,299.356441150837,760.52665311418,131.536440521734,56.290046007153,527.769275956544,533.58179130403,135.938446640551,165.431708846034,203.552951814278,182.60972251604,161.589345410702,18.3374174141076,110.288745476819,128.197747410232,338.466124957498,78.9160220510905,110.905415654086,231.031290833946,87.032580565827,83.98672485992,123.820108906139,66.2842348134478,384.058367344581,71.4801578720487,194.038345852482,87.3048869862493,206.206710788761,66.2251561314568,228.945457931604,537.827916127341,208.323593834657,137.868748313608,145.673699442589,37.2286085260788,233.789065411439,227.91651515937,171.464880580215,233.740031327408,177.255214316958,167.759834747429,128.928235743836,80.3701685521438,354.041530989797,294.565841742377,53.1979361153069,380.967255745394,192.899326484986,133.80532325831,261.057612199468,66.0764806150752,226.293442123105,121.197464572332,478.970691001444,34.3043268404295,235.102547238761,130.173493927399,264.256090150557,89.6413480222016,13.2940038549182,124.291502438477,39.3747103358892,39.8036456118541,34.7589211483741,83.9351088714895,78.6356905255882,58.6575148324552,68.4606031262823
24.0024010134524,85.4249269406422,153.624518528797,272.55945984419,536.279572157103,126.513042745518,231.579811691492,64.8172550483649,85.0323284330888,156.726002751918,231.9934495074,1473.35863477169,232.485348496493,78.5789721002362,43.9659661164942,178.987315378208,98.3647517272881,58.4086675255834,101.088469188533,75.0076733200346,20.5613216245345,343.829994835921,31.4315181739931,217.970530354789,17.9715703673303,160.645773187571,336.817642912109,130.217937558579,21.2640812421406,59.0077987738029,115.504702019312,150.61791784496,502.574748789658,419.373194111596,6.21859764757274,1000.09498229163,306.028576897451,718.437427735311,128.302615605203,57.2836631633274,550.088255971866,554.361910765183,143.553715278428,170.458661421191,207.55786826365,183.885403565489,161.396749175741,18.5582488269385,112.856728787847,120.596341789936,331.646699002653,80.3402218964115,109.197213411049,201.920942614206,78.3115240122262,77.1627545957155,104.780246391854,66.2052314977907,377.182460241476,71.6783570913004,205.301799923119,87.5546700585249,202.694897513041,64.2479382228553,236.925234942424,521.770528729086,214.221501577391,141.771995312797,131.024616587135,38.0136292382052,228.343735728018,247.705080771373,182.292587664781,248.500306094762,173.551762767758,156.510903301246,121.667115701497,81.0756308253614,365.756714331873,290.988177159033,51.9923316548411,388.955039381094,172.026193857274,136.703422673134,266.711863279949,70.0383441977186,216.189292197591,115.785918655925,449.095912309524,34.3648277371658,232.176083557626,132.952651534299,262.737475408749,90.0489111872026,12.8621469178201,129.080562991778,40.931246593961,42.2564522510964,35.5145289541338,83.4133666149378,76.3977330245681,58.2760625072672,67.096737196945
22.9101092344634,78.0464527337314,141.516974957313,266.885222279777,609.491347172861,124.002601852242,214.695262868024,62.2111489939364,77.3374940533436,168.21743196069,223.555389477789,1513.51934757895,219.569209881676,80.4797189420242,41.5002056837683,181.620108058724,95.4752400768973,54.0674434971981,107.792107459292,70.5380940753094,19.3889510266821,339.864717476683,31.8943274200346,244.706293396709,17.332805505134,153.209509773792,328.90040920588,135.389903072263,21.9188137404768,61.8974312064862,114.737643412711,147.359062363593,513.975218308327,403.287713849903,6.30484359964382,981.83677538965,289.864074540975,729.807273206491,130.92624129882,59.6889685517987,556.360162389747,597.977614607368,151.934350188732,176.992034816736,193.035321831939,163.925087912617,162.557841795768,19.5875138683619,113.896703319701,121.306215299538,330.706714797762,90.7939560713301,103.976767191677,182.301905931542,74.6714899851928,77.6993444694974,97.9482409160335,65.902026171802,367.737350856415,72.0229348272145,205.57986290043,82.9405627905913,206.727511240731,60.8275882061511,236.540900304613,636.051929372984,263.49265718827,116.562891526807,111.295487562354,37.3816561763205,218.599695308195,248.422948751111,213.914220500746,229.280546676877,169.939755295539,151.479180784029,121.788926477595,74.5492460685739,358.249679634597,320.789504602984,47.4222380155492,401.109576126816,161.072004791175,132.987507586248,259.461980723791,69.3157786435237,211.807878116508,121.232533163059,349.838604630704,35.5980604881367,236.217746960717,133.647313180352,324.490066497547,89.4644565350084,13.2655863229391,119.490466679462,40.3777196473464,42.6410684580147,34.6834314523761,81.1476667610714,92.7856022237143,57.7855367234764,70.4892753691567
22.2250633976998,97.7124556125387,143.726321136885,259.782964328376,562.672906854888,132.342547219061,198.435291384451,63.6699161444626,71.4803033120546,195.561174357982,232.440589868039,1468.30857490776,241.079839723872,66.5324253395948,43.0559824321187,185.437500464574,99.175440362986,54.0111538699607,114.072007064626,76.4724251320589,19.7421679920174,338.968258285169,30.4014123858115,305.149198624419,15.8505567762697,152.910049465791,331.95891536311,133.814546414531,20.6874852442869,61.3110229301637,115.291273048743,159.302184110711,623.886789194608,400.200023858479,6.95478838651051,1129.18738952175,300.292103096065,853.907828980622,132.707037540322,60.3878716523827,555.88769354027,618.788874654955,143.882849257127,185.627110051694,180.500483299258,151.883749583476,156.615104651556,17.5471825518491,112.070858991895,116.92272621124,325.593644921536,93.7532482742889,102.405834769184,179.037490136696,71.4231053466646,73.8766263205468,102.529576712121,67.9698611795087,363.454822818615,75.5619917439515,203.151095696596,77.88611491586,217.970118101609,62.5428879094105,229.304960433533,625.511745877849,280.291204968241,108.847049871757,121.432584329054,41.0703423693885,230.992350738714,254.565552377095,197.140783884529,211.302197174062,168.335843073704,137.186623930542,117.191899969604,84.8770551664312,361.775389518693,304.879266118601,45.3121977985966,383.262326812105,152.541875596758,132.3565480034,267.407943434259,69.4446389486249,188.40704326291,133.399920540321,338.956359403453,36.5139317597488,256.207664637453,136.821552590655,316.178717027572,90.584558973323,13.184443496632,117.543292657721,42.2510037126355,40.2384025006014,31.8337401392407,83.0096153731226,88.2419589166796,62.4038891246131,70.2351514100091
21.7068211866919,101.982747437874,120.190862385315,258.935953348588,543.094619234953,126.821206824853,190.219842622341,57.6636551048009,68.5209523210396,201.269479415465,232.929227215341,1244.50020408322,215.089729463224,64.4211023807366,40.8801210659138,183.616904286496,96.4727836582869,44.0255543982496,117.982894056221,78.6926631703306,19.0431198587503,378.036957148376,32.0231941879685,295.76518755182,15.5069523373558,175.983736265305,356.300059028657,133.400220426103,20.1481601871986,60.800158991816,116.391467064014,147.257889243324,635.908313406888,425.497252691883,7.90193505394835,1180.42354117159,313.127584711083,860.748114028248,135.237068169319,53.7918618651097,541.026593962881,576.769705180325,144.256186175537,173.110804422328,187.883838941558,157.5106600914,156.587129464766,16.0951335945013,119.348105024588,107.247229356115,311.83831942623,89.7924632087025,102.178122127511,163.719442558622,69.4709913397841,74.0568064917588,103.207175811189,67.6271348135487,368.504666085023,75.7963349232257,213.131868346044,78.0777121744265,221.514912047042,69.1376242334993,244.660866061547,677.085463347622,296.044614152618,108.776075623671,126.195100997309,43.6279583171389,236.792481093158,259.758510479657,203.702756933674,218.335548781513,163.810512158673,141.225480027292,120.672677823563,87.0557254313612,362.457134151489,296.959080728019,45.5034421082611,384.879918693994,142.254339113058,134.197293433765,271.126957325041,69.510694765804,197.265964085145,126.906648476213,349.876938310625,33.3537590064759,234.033643566002,135.41743469512,310.251973845393,91.4822669855533,12.8332424913604,116.560039826956,40.1108755325632,43.1431925430717,32.4406506373316,92.792694505844,89.5604747674749,60.7770127465886,72.8439299241112
21.4951057491551,106.001165456362,130.412307551132,262.353740708417,532.294261701065,119.256989518427,203.545622138122,53.2748803808133,73.3211494850723,204.037647540952,220.790767201933,1239.11918252994,236.437879057525,62.7325618771298,41.853186210919,192.560710599624,108.798943204383,40.2979955534061,119.866822117111,90.6016549167613,18.3072005286579,372.060926041338,31.2046909520899,291.755651765082,17.0276255804219,177.468775856952,330.493975949352,129.613311024355,20.288874370244,60.4714702525006,128.974366740009,151.826667382978,619.990644866552,446.003665839462,7.55037603672262,1179.57067407403,291.478596036439,799.152026086008,126.453003701744,48.2333273227608,535.837224658195,622.674129569709,146.868657755311,190.244554740064,182.449455987207,153.121115565583,144.646404331735,16.3695329441462,111.352011205574,109.075661082735,333.874129961064,91.9425294924134,106.572726193745,174.60038118392,70.6331286243803,78.5938004813798,102.829931627993,73.0114826411364,358.45247273368,75.9119792326905,212.345481431578,77.7276761767021,211.572380842047,72.1654254544463,243.919566213889,649.881279577586,283.524872638172,97.6457367380446,132.967924118692,46.2090613570958,254.916304111693,254.726424090454,224.752156528593,240.897007927678,171.721159101526,145.451146769872,121.923929705977,82.3379583168928,348.196193140329,322.874325536109,45.5722755688489,385.462131266288,149.611196779167,127.601373601419,257.800785722905,72.6361124526941,211.204330487347,117.630937723882,312.437627562091,32.7981988486317,243.861633478615,140.852007180361,300.849328113919,83.8579214736576,12.7486205789965,122.284447467123,40.658264690934,42.1148053175396,30.3335298832701,87.6991765264188,79.8318934028676,61.2014776911351,76.2492254053495
22.0869579505127,112.298853513304,133.625715494245,270.936439575504,515.730576407557,129.694366769369,212.615398438889,54.9721735187201,76.5882649957345,225.522553128271,237.725811182961,1171.50201226756,231.040415204774,64.9656531945104,39.3328722195684,192.304521490781,97.5762482241393,43.425420713191,116.313969626794,95.1771936888386,18.4690426201432,372.188208446657,33.7245410468761,329.21394235118,15.2900745264181,168.631528152942,349.767860824104,124.666564280277,18.8520298626248,60.7119133130979,129.897153054218,149.190485662692,687.439433778274,437.662630235121,7.86406892445458,1270.31776894401,306.733820081862,861.69389052451,121.080387069309,49.3881378321649,503.801084030463,643.373045548196,139.048778932977,194.459333419079,191.033401889644,161.335851572914,147.063704447849,15.9210037473268,120.479693349748,106.086944036561,340.68906275179,91.6387647568991,111.096212804577,146.173161890593,65.0886291995609,75.5404395973707,96.7334962556806,71.5745034909793,356.694744270397,79.5551057622721,190.914019104453,78.8041180240811,213.17990805201,69.5069843642256,263.214133960527,673.770954230844,304.825918085194,104.98181240943,130.132729750283,51.4102190102253,251.585692472084,277.438290460558,233.759806543283,264.272763404535,171.614828539681,157.457518106192,126.833641352943,77.7541909165876,338.839639971129,304.89981787363,47.1952948441764,399.190049233827,126.182520380795,125.583825122482,253.724622213828,74.2447350168625,196.718618678048,122.301311384748,290.831959939099,32.8796791810497,241.22263539032,143.828374554353,311.720211025855,82.592093868909,12.7384756300226,128.026855447751,37.2638673783916,42.4879500653147,29.0447455981272,84.9524640786573,78.8888646801574,56.8672299909443,80.4625233217119
22.3951372167713,114.10800403958,124.665475405945,274.964296770795,519.003081906824,132.265496485692,215.284319806037,55.6004001082078,77.549653623842,218.910045806793,237.033382283029,1244.18968602594,247.903441042591,70.3946771670453,41.2840468875036,193.076557137,100.660808525188,39.3098431158958,115.652906062663,88.8989353093915,17.8396203233758,391.919178032356,32.9121427904899,337.072988412334,15.2977611165207,193.966785642968,353.399093903494,120.847198991681,19.2976105779007,62.8883822374991,132.298221487545,154.455643152951,671.716115709543,451.888047367345,6.15263499445441,1246.88051412517,270.698610630178,857.91550089938,118.460552651957,50.0849037001326,571.272480329972,587.936473598617,137.7826439217,191.557141369415,169.490518535009,151.786386245348,146.700830257222,15.7107726087301,120.094415701852,104.686143453978,335.052604382966,97.4764347728833,110.287823170716,146.733187902116,63.9486647074119,73.8956396995401,86.3747463949203,71.5341152897068,359.192121933834,78.4147009873553,193.634321752166,79.6105508328221,213.67594284194,69.5935442775827,265.138463683501,672.280234021025,283.718788964117,97.7125422901316,130.192131704792,52.3160386757331,259.835450049478,297.701373851894,226.879144658752,266.808817460467,175.021903611176,160.976002772401,134.5328850982,78.7049864189134,329.354247883686,306.886074377161,45.9013543749809,388.245580616795,131.688320953953,122.340786035683,247.172518517133,75.1502688471613,214.448824849395,119.993737571109,308.961843183368,32.2420578551968,245.140972574001,147.271521019007,300.987708294764,85.4736407953766,13.0892853039086,127.426092121168,39.5791322311361,44.3043869217515,28.416304840725,80.1220316931031,83.3048567947849,58.2113261545813,69.8101234870876
21.7609089974983,118.96601792238,136.718366941259,277.36444555111,504.629641862052,145.692090022352,204.055716571634,50.294755371207,80.4693038175403,197.256889247855,241.533874569528,1459.84858088889,267.593693358697,69.8202088410348,43.4267128005513,196.219910630476,105.661174197471,32.1785125856835,122.336530425724,89.5361837563133,17.9504114084671,404.13436170284,34.3584357500088,299.745866103057,16.0121676100203,231.492884812041,334.072344962636,121.068299745024,17.7278226587489,63.1223391698233,135.013972362809,152.436605061963,688.132581587047,450.133030516251,6.02983654714775,1205.49310815974,263.239945926103,825.071951661345,121.900680899074,50.4738193472238,595.967351601303,599.527941910983,140.41265767533,188.287131903374,163.677039590521,142.604198340744,151.834989809335,15.2180525528403,125.177556002852,109.07224811122,339.225556555152,94.1926665989481,115.241474097763,154.861625869639,65.6323018496151,64.7722309198004,85.3454652918412,75.6652027406217,344.764607380086,78.7224364727944,191.284735844848,79.438689333864,220.698666020193,73.4531374767624,266.134560025828,718.292898564574,301.420859862484,92.8089793796206,126.36926095896,50.9527199727324,260.675296182034,301.832707276306,221.726296670992,265.818876524699,178.807640083482,165.313727330582,131.735587199102,81.9961334880572,335.035091320858,297.824835821752,45.1359949020039,368.870661939726,138.609350572172,123.587155093733,242.366795043871,74.2584275784941,224.662407287204,107.327571487721,358.176142091755,33.1985726859857,249.777422122069,139.890790850062,304.584510686389,82.7432528792202,14.0994144484045,118.883713859837,40.5118557939126,48.4871637074758,29.2415168591841,78.3900140508098,84.6629165273231,53.4760540758758,68.4128867850893
23.5675398486416,116.651129354411,136.848761597326,244.169146623563,484.742194569992,150.382051326058,208.843623027273,48.2912134513138,81.9754423226399,223.440837171586,227.609136757516,1477.80368400522,293.370248377097,75.6786497530371,44.7172891815169,201.340584873578,105.24924478103,32.9668504567795,120.240098759816,92.2263181053346,18.9816132307001,398.805442239837,31.2382027721583,264.239145981182,16.9878414769676,228.442426313758,313.055212219515,125.423322036005,19.6366703902247,60.0587319621088,136.633107802006,151.02471735004,689.3073070495,424.743357949934,5.99026701320158,1097.2190980683,262.294295048115,807.403505522253,135.678799739773,46.8437567199667,644.217094283583,612.279567041408,128.542380331613,202.488793626559,162.677000879335,147.578933422871,148.358388932706,14.125837840894,121.559323499144,104.125674124087,337.146988473715,93.6155111738491,113.657988451623,137.943680739321,61.7165705811987,60.2523598251224,77.0076259372959,75.3132866820721,341.44998826934,77.3251879132681,187.048587547007,79.2440776809303,202.803924609984,74.8535560589981,267.477117414375,725.424918038895,298.804758971213,93.3973418230421,125.184616615655,45.8375004245631,234.505714431173,340.338762878884,224.005448376991,262.38382037592,167.842599545913,161.694386804033,129.259189696074,83.895519476374,352.07923862176,290.424424705898,44.7948178959604,386.901696045259,107.390794778558,129.046585767704,253.073224513584,74.445537844427,246.454260675853,104.768788258321,348.175758312591,31.5527313947792,290.349310147526,140.386564734871,320.413273286873,83.2225741372803,15.2279175241448,122.362989494489,41.8054292356024,48.1434379561549,29.5252057566991,85.0782935353677,84.9556769414307,55.5463494934052,64.5717471347704
24.4574946852795,126.52782086523,132.416541401614,246.77103662985,475.893077282182,151.8112903098,203.514008490644,52.1939023229869,83.9172086294142,221.845513127917,226.349692474833,1431.13025351082,294.024829204492,73.8002079679284,45.0543056266177,205.136826643072,101.339397922345,33.5084335016684,131.491464325474,96.6836260567133,19.7506504724633,394.651707469707,32.1741131511887,263.745854927733,16.9661435039052,229.179783060918,303.82696820124,126.375921925254,19.1492791914905,58.7154139050695,137.986033969592,149.820009973433,681.199845320856,423.067367321118,5.74031458840402,1086.81243206315,259.353025763597,807.8465705812,139.145518580704,52.2370934815364,656.717207267939,578.031522539598,131.835770853362,215.554548681157,159.79216237466,150.11483379082,165.563840369081,15.0360184842718,124.717166798947,98.247305527349,325.583758004869,90.4047521631798,100.770964073225,118.583561980459,51.8297557608747,61.2237414063879,65.7054041943092,78.4211537344519,361.213492811605,69.4681184326794,177.595617335677,83.6009248919513,188.252145858276,75.7091549661865,271.570858484137,733.716745438947,297.047770156561,93.7898712672247,122.678775523472,45.9447212328993,235.054258571405,410.517029158216,221.827153659188,264.025664313251,169.405540630313,157.805518853652,129.089405822421,77.5371119947669,347.871185276003,308.132914176937,44.2361955662823,391.074327026181,93.0020369212693,134.156595401679,262.146929631564,75.447985205655,237.848711272657,101.110531424791,364.347915260731,33.9839046539863,268.77741509668,143.408467345912,348.457045276824,81.1659866307566,15.4614760383817,130.338754030125,41.5701686248594,45.2725871582617,29.7481518184816,87.6881579150705,77.3063659587237,59.6718771999767,62.4967475253365
