"TG_BCPC","MERC_FUL","TG_FUL","BCPC_OI","CMP_KWR","KWR_CMP","HWKN_MATV","BCPC_AVD","HWKN_FUL","SCL_FUL","SCL_AVD","SCL_ATI","KWR_MTX","KWR_MYE","MTX_OI","MTX_MYE","MTX_CRS","ATI_MYE","BCPC_CMP","BCPC_SCL","ZEUS_OI","CENX_IOSP","ATI_OI","IOSP_HWKN","HWKN_IOSP","SCL_KWR","TG_CENX","FUL_ZEUS","TG_ATI","CMP_MERC","FUL_OI","CENX_ZEUS","ATI_SCL","MYE_IOSP","IOSP_MYE","MATV_MYE","SCL_TG","MTX_ATI","SCL_ZEUS","MTX_TG","CENX_TG","TG_MTX","FUL_MTRN","MYE_HWKN","IOSP_TG","BCPC_MERC","BCPC_FUL","BCPC_MTX","ZEUS_SCL","CMP_SCL","SCL_CMP","HWKN_KWR","KWR_HWKN","BCPC_ZEUS","BCPC_MATV","TG_CMP","TG_OI","ATI_IOSP","TG_SCL","AVD_CRS","AVD_ATI","ZEUS_MYE","MATV_HWKN","FUL_CMP","MERC_CRS","ZEUS_CMP","KWR_BCPC","BCPC_KWR","FUL_MYE","FUL_MTX","MTX_FUL","MTRN_CENX","CENX_MTX","CENX_MATV","MTX_CENX","OI_AVD","AVD_OI","SCL_IOSP","SCL_MTX","SCL_HWKN","SCL_MYE","OI_CENX","OI_FUL","AVD_CENX","CENX_AVD","OI_MTRN","TG_MATV","MTRN_OI","MTRN_CMP","MTX_AVD","CMP_CRS"
193.209389106878,41.3226323476625,110.369424060402,143.558885364239,104.010539371166,84.0332464280658,98.7605635697456,37.1748925089412,100.958044205141,167.718787240855,99.9701415996606,32.0227656061537,133.99133624272,111.673978970018,37.8042540865968,50.0069289044567,86.2635633549927,93.0708185092257,92.9553863405821,321.776942280774,125.762048455601,59.195111609981,30.5040808706586,29.9392281957917,281.246406204205,183.637734279547,16.6532253675055,159.521918549726,84.4010496886582,44.4435391276248,267.156499559444,96.3857010409975,21.2267646867067,185.003482175539,19.4938880890123,144.218853045011,159.855011407823,47.4230447822465,165.177948748632,64.52494171131,15.9871553377244,72.5472113497957,198.181591123914,195.323280993824,186.677242763643,126.59771892316,76.2304957696705,74.1123023504091,71.450772907773,85.6347749455467,92.1310454118427,447.7130524984,104.252133818954,391.399100114928,40.8202951822763,101.334771159451,84.3548791588171,106.500398660527,89.8016071869369,182.046363789034,74.7899925779962,89.015513357804,203.904242871522,215.742902304417,81.0340844427507,102.548320991165,190.336965083471,235.490785157607,743.655857322872,119.074471140245,76.7949947083928,325.503366892755,310.56353915286,28.6334210236171,40.9560690868714,22.807152945132,49.7011710682242,14.2281551891349,78.6679399228841,133.837757271636,118.163334349586,68.2021560888165,49.1556409737097,79.46955244558,19.0350479698989,51.0284278263243,179.922828691541,90.071181623134,91.2810157060787,40.1156619543989,77.8032964547011
190.883331464992,39.9604421024724,108.173449113246,143.632463955625,106.425450791795,85.6028321697858,101.031230535573,36.4265680907759,98.7525472035514,173.902783461917,102.368071285417,31.0770009200506,129.016632567057,112.056977366568,37.5821952019691,52.1191081117055,83.2635784651876,95.0204853452773,97.8717002930066,307.595053998227,115.597500582024,61.2038793270695,30.3511188162275,28.9234929710034,271.704721008064,198.076225325374,17.0764902673035,148.017276010885,77.4497471309006,40.474075783948,270.865115064108,108.577037014841,21.7800564210457,189.929099882406,20.1423684030965,145.89656126275,148.096912133906,44.2329603023916,158.998040714312,63.467836133295,16.3934911059563,71.358672891146,194.108983101796,207.402541077473,187.932881068446,121.494460453777,75.6237330580062,73.7780111054749,68.777552667968,81.324802432663,101.331104046618,449.562357528156,97.8403731553057,360.377273804614,41.8481103371914,105.40071888557,83.419208158014,98.5013418141682,84.8080298208131,191.324371934507,78.8192377644196,99.945777316015,192.944408221195,228.925621236652,80.9966638431829,108.421185883959,184.030620150904,243.235662936834,777.559679553516,119.445702828189,77.0344189394785,347.183670944076,323.948925038502,28.9751545809265,42.7213016340114,22.311134291091,48.6202410985225,13.5404874376119,81.8291740933823,135.742158954613,128.147611011775,70.7211363431218,48.6874333663893,75.6768933417905,20.405788466816,49.5042507857273,182.206756244814,87.3808291981107,98.6721249550592,39.4755433559593,70.9104710029267
217.81892600101,39.8996970875959,121.071617291688,139.187680309584,108.374542084586,83.9878642130012,101.404745617009,35.5319255766753,97.622409092208,166.539496151117,107.771641921766,32.3064308463615,128.818257025171,108.941561435839,37.6639955681126,50.7259289633282,84.251244567797,102.008019931261,93.4614026911732,284.918427906111,127.774476196343,69.9299668286062,30.9823630843111,31.0024354517955,291.234061168244,188.496898809448,20.4321833207911,159.640839170955,85.2361340029456,42.0471789813719,277.519547447607,105.695486298202,23.2935591633064,183.787136892437,20.778375480327,132.571157454905,156.802858631671,43.8377075809105,163.189997715902,70.459985121274,20.4244086958492,79.2201689034851,196.967684965873,214.882749836607,178.900368265274,120.615698848141,75.1697523558873,71.7151108179609,68.7682694077427,78.8353615623099,107.502739725129,462.152287779226,98.820933240643,386.136713216359,43.5249781400244,114.973386040849,83.3657488321797,103.424890212734,89.7935123068469,192.74104751545,76.6008023221685,87.7352210964772,182.144972626597,219.90929193767,82.6178991821479,114.372621865873,188.843040704108,236.595751571491,740.073159689826,116.799946899023,75.3280918497578,360.516243929643,351.439157878758,29.1710859252865,48.0472373211683,22.443906086394,48.9095878506217,13.6762717791387,83.6831520447817,143.928299621534,130.841330584827,76.4592126772405,49.8835627817677,70.1503288389856,18.9155863748946,51.4905151039785,208.553084699537,90.8868309109344,93.2623850891634,39.6239354872363,73.0201214217363
206.212283731402,40.658840148646,120.843346070295,145.090378577159,107.704427563015,84.432359731329,101.744104047104,32.4342415516212,101.600454583531,176.904211318619,93.502944500433,31.1214256742325,129.65842544567,112.875306705563,36.7908592122485,52.2084174755174,82.7156659666552,98.2854012176576,95.1614422064294,299.173736142243,124.824013935493,68.450215727267,30.0488846640705,31.1263664408127,292.398359759926,195.435835709188,19.4323548656877,164.687161898416,81.7167761868239,41.5912973983768,268.457743142123,103.930021493608,22.4391473623521,179.281939965371,21.2759027622256,131.918028577789,156.042148780906,43.5064210509168,174.347627451553,68.0652008275301,20.2582661008434,76.5276199782058,196.731982276437,225.811509437765,183.894354474991,121.53360720655,74.2366939224562,73.1084636677902,70.7460879652858,81.2559551996117,104.938177222132,485.537279350362,100.390539785235,393.515636238511,45.8775521056274,110.935595733006,84.1493230693576,102.123301812765,89.3579042607541,213.649804289438,68.6645865253358,90.1985325151987,177.703136456244,226.532617411869,81.9704071502281,114.112543023256,186.342618973614,239.561081689435,785.662232878818,120.470032079096,77.6950464703736,366.054622453492,364.345389001504,27.7477265291344,47.2768582263621,19.6220920623429,42.7603089978803,14.0110364665021,82.9323764609838,141.012681511972,130.721669882312,73.5102749314138,47.2014319860086,63.5658416040921,17.1401211890562,48.6962439616655,208.284594884576,85.9546196726437,96.120060978478,35.4340790992233,71.7503241998511
210.732306345656,42.5592824061873,115.145058922754,152.75105064993,120.900940642162,78.3673786030335,106.610442881852,31.2138310425661,103.396992275582,177.584709930075,92.6111900044832,30.7161288910322,130.35980044544,112.875387277644,37.3056228313944,56.4408158031741,84.4975398228058,96.4351837743435,106.532828078876,293.86908019084,122.660660899896,74.629108380883,29.7375031736526,29.984042661825,305.575450325778,193.013280513887,17.1371431023214,161.758144991196,79.652114702292,46.3718104914058,278.879799424345,101.47746006617,22.1469180107702,162.059152436945,23.4720593368249,133.401890008125,149.50133858968,42.2137440485477,176.315111457842,70.8461412685386,23.0573590657303,74.5475879071235,193.993867423803,201.472237499275,182.340517756071,118.457268084158,72.4900769132704,75.7619572252426,68.7475139855739,89.2442974850012,94.6691505336817,504.458789229805,108.440306625587,407.461000716579,45.856538570751,98.5547435451309,84.7706956836711,101.163341436329,85.6122895165276,203.068982205851,68.8402760130323,96.4568153328152,169.401946730635,206.806742079832,87.2452579133546,101.565861417546,190.260151933361,257.897671132994,763.405493371135,116.954831680787,75.4279821019666,344.988467003539,346.094188970539,25.4254740261158,42.7691708188644,20.4949764568531,42.4606033882066,14.0605261389346,83.0042177112962,135.446012474765,143.667315242147,67.7976610166631,47.0414894499074,67.8865189688546,18.3051649178545,49.6465190471293,204.377491792007,90.2646324569215,87.0628677981201,34.5046996521596,83.5316642747031
204.952639115621,42.4989611760029,125.588235156682,151.929284624699,119.251888202207,77.2984390084056,104.171681328637,32.0445042966348,110.02932479865,179.994010067437,96.0432677047847,31.2114270161101,133.049971511534,115.973665439471,37.077853701429,55.8731163402572,87.2680722819484,95.7806037908191,107.420675172152,290.671323272981,123.372337008923,76.6462819553205,31.0938488861275,30.2753366348311,319.88224583883,199.227158160126,18.3710334632268,160.303493892876,79.3686613534081,46.1965484511609,274.825958628059,101.119285932133,22.5040367713508,161.970358346337,23.4668802886804,139.609870541693,150.24689972745,42.4102796865058,175.563805326584,62.343801274385,21.4099642511895,84.6719518006382,188.338360607928,202.003104146618,172.729597382256,119.856572494184,71.0871744706921,75.8167884593875,68.7746643144729,90.9744678984396,92.880280376196,510.72435549298,105.780863475535,401.17527388894,47.1856839182382,101.801569150991,81.9647643763936,102.338385648797,89.5010964354075,201.551853357696,70.1702580406475,99.8574815603261,160.80507183678,202.726541557236,85.4092688078151,103.539809869184,186.059007744262,263.493460319266,752.963232856953,114.59658290136,73.9070786364572,336.435944165469,340.289598482635,23.8108440489881,42.0518477295452,21.1355794857136,43.7877872383655,14.3960621146344,83.9394182325215,133.888290336891,144.273822661981,67.0733249278616,46.3577069449065,70.54922725118,20.8621623629707,50.3124533896464,219.900738645333,88.9490774035292,86.9555291710012,35.3806169347643,85.5535278455628
213.310356413229,45.731342312133,125.853459404173,150.565167258562,115.604030569337,74.9339229555947,102.696959316849,31.9106932558358,100.995649349191,164.879900884985,97.9197770284457,31.2838226127937,132.568303495359,116.504742542638,36.1613189131444,54.9685288450931,86.0257035547906,93.1608951702243,105.016714751064,282.472977345166,122.636076473665,82.020846625535,29.6130114645625,29.5011048828764,303.366002528109,206.66368469514,18.9253314863635,165.340099920093,77.9186134064787,42.7204614183493,274.952377279542,99.2881052982534,24.6574001853358,165.608673387322,22.9121324321763,143.234807512547,140.506326042413,43.0435139565882,179.521259037286,64.0062363560444,21.6778933623397,90.4042854205061,198.562616734992,196.123313394088,174.953606077029,117.446735166259,75.2878848395421,76.8388860752969,67.2044695820588,91.503379991164,92.2722858342007,493.437111184678,102.200317279523,398.729969219196,48.5243698532083,109.009801453617,86.2350564755203,108.795321571441,95.76290937852,200.788183459398,67.7603634009477,98.8799500815813,158.528636787676,193.889062768549,91.5714875039238,101.766782537165,184.431498316683,268.91828304528,794.416994187041,119.743772365266,77.2266518482049,327.2973890218,327.754603389621,23.5235076068669,40.5028249923227,21.2724115029146,44.0712670705401,13.6202138032223,87.5174152094311,133.453224412868,148.887379770332,66.2392356826726,49.6134373051951,71.7238869326408,22.739165168995,51.0599070680506,225.533958826559,87.5577315249687,84.6285906405451,34.7569600085975,87.4029578024012
214.877146774318,44.3145712003001,125.102182065858,147.159880459447,111.600550802196,72.3388787638298,99.0865578508665,29.8475444586413,95.7045565757284,166.614609961291,95.3243209147453,30.9884828504116,126.471042373384,116.754033539225,34.7479961571345,48.4084115829038,81.2232058775769,84.2954711160252,98.4779515226117,270.90943239292,126.378892524052,79.3948884689801,29.2330688806579,28.9475591238073,297.673693921146,209.103006307402,18.1605298494136,159.449720389346,76.4247247774803,45.930152312731,274.559799661781,104.042337931484,23.8834787162275,174.085617272084,21.7348734954032,143.805123959034,139.073484494946,41.8397338017554,176.813152628553,63.3744262695292,21.974315629762,91.1973769269007,186.234300675347,202.508621426505,186.436790093467,118.45420676058,73.6508071134003,76.4569253421892,68.0199559873789,89.4536184213096,92.7553863034556,471.278523669236,97.6108503220936,376.735625796112,47.7420429247028,101.380229635163,94.9622174052532,103.725035781849,91.0536591417668,195.524888591592,64.0302123647733,103.779523309102,152.955428261733,185.725004101481,90.7392650667088,100.738599346983,189.811376792598,272.107279078088,727.039404374082,115.174798222404,74.279989850997,352.808843813586,319.615214383678,24.291837029047,39.4969871198077,20.3370905844002,42.1335121267947,13.8201639762385,92.7899521128596,137.71974292798,139.070485516473,67.1886918525593,50.7510458900135,66.9225822268543,25.7673987230913,47.9238408724327,214.879085863531,94.6351708710414,86.1406475328492,31.953330837984,89.4809789546789
200.103480307736,41.5984347345718,128.976992568723,147.217642948451,106.150683700625,68.8063048659601,109.66604116736,30.7856499638902,94.7257996262165,168.007013744327,96.2602870112212,31.9797216812543,127.544299112901,120.589789228583,34.5523786745712,50.4637934413237,79.8937729864239,89.8384555353687,95.1106079766906,276.599228856812,136.450421442259,80.3835698177872,29.720061967821,28.6207273552082,294.312840391189,207.821599592734,19.3451703928592,156.346423976234,80.6258978639106,51.0369640434743,270.397410000399,104.368648979371,24.7687652587338,168.509799939927,22.4139666983951,153.62376894005,147.338678146823,40.9038349645196,172.598347863974,58.6166117928953,21.698076323724,98.4162296610809,177.031248004351,193.966812945699,170.634042142865,127.078679702122,74.7971481335638,75.9097038849701,69.5188047446662,84.619880030981,94.5729484843432,466.71784173665,96.6662525125319,375.526443846905,43.1687310920909,105.056030787259,88.2959789174793,107.110012247103,94.8964667687569,203.725334251126,67.1217681556643,104.643155732294,169.28654141126,176.593660743897,83.0239204114433,97.3623187795739,186.711174548173,295.646290799188,750.748379813387,116.270385867937,74.9865590019772,370.54334112153,318.22039417121,26.8369212844414,39.3246108105418,20.9622569619573,43.8576889080709,14.2876588730154,91.4242567590397,138.006345030819,142.872672082961,67.2436987946524,51.4148030676056,68.7788258505577,26.4821177031785,46.247693197886,205.374086041958,93.7019595710155,86.1114923668902,32.7569856033498,91.6372061556878
210.958564444826,40.858350987429,133.246377404829,153.362156388933,115.087069408464,74.5988242457309,108.930486504011,28.3820024366338,93.260643917541,166.520010648346,87.2090173950759,32.6678325330899,123.672647754083,125.608123189461,35.769865197836,51.3115037540033,80.6766323858365,88.2959610135927,100.652789174674,281.42245463138,144.079140293202,72.5393985100663,29.7501657043301,29.1117209240928,299.361806159012,199.294383704423,21.236517697491,157.586080811041,84.4107254314014,49.3874155783213,279.206044430432,110.605864889685,24.2036294205107,160.40440654226,23.4782846635194,149.854382068983,152.552912579497,42.2527437755278,172.542455594145,61.3675439388426,21.4588210827339,93.7139031027616,181.976863350166,188.023257358749,184.117323412374,130.260482565423,75.4261571990305,75.379504436426,69.4693793289012,82.0156809866845,98.3866625357382,474.991252625171,98.3798405146783,381.90281680232,43.1498972159922,110.983414752025,89.2223529737643,100.310393813526,94.9060988261367,184.865607171317,59.4611026623223,103.828544614055,168.151023024191,185.298076520137,82.1760001972788,101.19489740677,191.159193815049,291.791155754075,761.218270491981,116.536034542408,75.1578904979709,389.739135643581,341.225482700436,28.9155103500464,42.1675052573881,18.5400796212811,42.891504381604,13.6970762570158,90.3974519303348,134.722127883069,143.671670273812,69.6261418042784,51.0059389499158,58.7141192602697,22.6068738521228,46.0163898316988,209.057383136927,93.2333152459552,91.4307527331317,30.0225037738811,87.8674415868328
218.247320860848,42.7627989460218,140.572007251587,160.90796365033,109.486110381083,76.5457846948101,111.839480472763,28.7873232641433,92.7371874042499,160.3674954816,86.8051280004396,31.2629649812575,126.400283218839,130.153399956253,37.5792720640057,52.6402707956151,84.0076129823154,89.2035700674893,103.471558862078,292.150117712462,143.049006931781,65.5260760303937,32.7273427020925,29.1657289334979,302.518098218978,192.478158644786,18.6273271157611,162.795097689348,89.2751999775679,48.2380481838762,307.355642721854,101.882922325782,25.0085451102958,161.958526704973,23.7015544976342,148.899341860851,144.06505839649,45.3530191887602,171.736909937496,61.338068633849,18.7133995181817,102.093282358041,180.433976365278,192.9949540578,184.630831092721,133.063279093722,79.4541433736436,75.6854426075104,70.0795062706925,81.2079550187698,99.2581961359853,486.554432793397,98.8529038740941,396.520545323466,42.3808890350593,110.14775286937,93.78225153969,102.413060183631,93.9784975153333,186.92173466117,61.675107797415,102.951206754344,164.638211670139,194.007113639485,81.969889475665,102.499649876378,183.771787282327,287.176607384103,765.784011886228,119.745621031571,77.2278453536907,344.760655794343,301.236824381227,25.7272877882296,46.557901958024,19.1427040503607,44.285632641657,13.4178076211464,85.3646504035348,133.398616281844,139.275994736182,78.4226522267322,51.728619040613,59.303043032264,20.7704989567211,45.9367028824254,209.190400315528,90.4594864164254,88.882682755989,31.6242367256776,85.6518453625012
227.237428252034,44.8191492664983,137.949069729215,150.475752773778,113.291698085741,70.3110584178373,109.259915976748,29.2308666782226,91.239566962027,166.726801821059,86.5661007230731,32.5263054461388,131.235251166022,129.608320485266,37.1887138846444,51.9630704951744,85.3418389523028,93.9787789194021,105.947372190481,286.597999533506,151.344994728561,65.3723939209883,32.2570296082247,29.9734689313168,300.992936521283,207.59198765396,18.4594588859153,159.004145421796,88.9134839749165,44.425220644262,307.663600868634,100.580184512467,25.6133103480522,153.799552819836,23.3157015747996,143.820196577042,147.235789187561,47.2006181146091,182.351162958856,63.9011928570812,18.5447527112613,100.438383695422,185.489398182307,190.640205972165,205.391910634443,132.376007345972,77.1349459913527,73.2596460098292,74.8719193676524,75.8943686141449,105.878595071816,461.852790077203,103.93427963941,401.091299413019,40.7533937214502,105.218821463961,91.3422060937302,107.829407065548,96.0468851809981,180.855157118555,59.916047870305,105.201005048361,168.006883415886,198.627821775305,85.612818393649,100.962470420483,181.796451308421,284.08961939963,814.087516569032,119.342115014583,76.9675954704731,362.366452420565,303.259985960116,26.0945289359212,46.8705851355062,18.1885257698337,42.0782027026509,13.7987945286148,87.9351803223099,136.503651967829,140.626851062869,82.7733731057363,52.4178419850076,58.9570356715543,20.0802170464199,47.7378213668079,203.728255731927,93.5599562975461,89.5838353033724,30.342336428245,82.180821292513
215.228004562333,43.3972217221273,132.961756943187,156.851563997613,116.356252494876,68.3334119713835,118.483297982428,28.3406757931161,93.213743943344,161.93717525665,82.878139716368,35.0911456933468,135.732611643134,127.849015763589,37.185962704974,50.5622064884711,89.3065491205353,89.9564752292655,102.343345398189,282.739887392078,160.514666839257,62.8328934367112,31.9848750622345,29.957144164414,301.008603854814,201.917481683774,16.7416875090422,162.713818454216,78.2854138969828,41.9065356129114,311.472670457257,96.8900909528733,24.1233389828549,162.453722159149,24.8541367584505,140.102924934618,137.640973724825,49.7556540889938,180.926884770252,55.9018331721625,16.8190476039436,87.8651736605424,199.10916634415,201.494004627048,195.982019669408,135.829313559834,81.0007072567398,67.6479777551049,79.6217873295508,79.4712849894863,101.022176628733,453.775958898836,105.237358384353,411.787472773331,41.9058858679098,103.001388969099,88.0679593230379,100.546590416388,89.7878479211782,168.753411046892,54.0335865434614,110.576865783186,154.752779521866,195.384970030025,77.7964469478904,104.124794228234,182.799161829762,285.656570885943,806.250016480916,118.596733777903,76.4869122186148,356.708167041326,313.72586881245,23.1054100063821,47.9004331554819,17.9630552204873,41.5565872152626,13.6615913728917,92.7337983700952,135.25073560103,135.963713469829,84.5079500259981,55.1798810106186,54.7698114954812,18.6540920312512,51.2850338837305,208.534759980022,86.8100354047006,84.3746390436269,27.1771997408632,88.2482808686474
185.251182748357,46.4593398900602,129.061979397558,172.09725204166,107.29954873488,73.9145733598847,116.146755628059,23.1773422744934,94.9833147924007,161.211188011305,82.6316471826241,32.3491983416873,137.593123954792,134.000178950848,37.5336051430867,55.9949530514678,90.7053096675804,83.5733333425542,97.1287787678317,297.016077194872,159.133760224463,59.9030382006398,29.6076063972666,29.4212689297006,316.65921252246,205.656203873817,15.5976568982088,158.954215376152,71.1939224876781,41.7877407310055,312.046419593787,90.7512393975512,21.7979178815578,161.685671598683,25.74634358233,144.455885936296,142.945962647066,47.3867489128356,181.577706359861,55.4591551577759,15.6697298739233,87.1694057872736,202.203129769671,204.437851814866,191.184836167974,128.543653739054,88.5320336012326,76.4330505913287,80.9130680890851,71.2676394443941,100.803680546964,458.378598764592,107.298284332012,446.360064658825,48.0677291798484,92.9548931946763,86.5106821030214,93.6875246474916,90.3448036145785,157.118033294149,46.8721895685431,119.231788038968,157.704712606202,209.681390571584,83.7729970973727,102.524719804574,196.29711712273,306.749514358051,884.925017771775,121.209463535966,78.1719165635818,365.101962692246,294.22084778453,22.8461218622205,50.9459945252526,16.8346299073385,38.9460295852868,14.1077922431691,91.8074306554467,137.118749696997,154.899109845749,81.2684133357499,55.8374276883382,49.2307413863726,16.5649303283199,52.7339510192182,205.931199772086,84.2493606207005,89.0182611269219,25.7196827520403,81.5875714702587
198.069063149134,49.0018191806541,128.365221610587,186.926592476282,105.905975523802,74.7899748636441,118.05988781873,22.7113061134455,93.3853306527141,152.917269828078,85.5859862632148,31.2133384467681,134.402275098427,139.0574002177,37.5728384641564,58.4595046673622,88.6946027016873,89.2041951241667,103.784643027301,302.989787098645,147.678025276065,59.564656609836,30.3085845824293,29.2106241664289,318.366159956032,198.594172206001,15.7757889389663,148.532397926477,72.0090121541028,42.8366673731003,314.059520100023,86.2515879953839,21.0325373749026,150.499629179288,23.9651236676124,132.941651623586,134.932926630982,48.4342894454612,184.105437414563,54.8788694440498,15.8486879682354,86.2573110254439,200.731814427919,212.409128761742,189.109390668045,147.064107101983,98.4357645684023,75.9159605596002,79.6850903499314,67.9619862927967,96.128025961458,458.733629805693,101.805028353063,448.377706205168,50.4208831233562,92.94830728985,85.4548114501486,93.1183191727858,94.684344643711,145.659605395672,43.4376914112189,106.073486544845,154.789996053092,208.480455408263,91.3702124220502,96.2813827233358,211.305080854968,337.525591301,923.831086599817,120.553161897738,77.7486702854395,360.918147212094,300.667733098241,22.4623029262154,49.7669478481548,15.246783249389,35.2726308329402,13.6845501227116,86.6431901945879,132.168747578191,139.895816182795,83.1490165254279,55.8698255282743,45.6173447084595,15.3491077671412,52.0029945432055,211.844716615413,85.3301722400707,89.0632637037847,23.3227760876226,80.6196909227077
211.081293253668,45.8281324212004,134.457254779065,180.552944528198,106.276657745206,74.4594569613237,116.899207563213,21.4601729121647,90.0068708775338,151.319308333461,90.9714115462934,29.505365768312,133.057212586808,143.196126229344,37.2712246595843,55.4254799442356,86.7041524603216,82.758256972689,106.660421873593,305.076770235736,148.013913990937,56.092565260568,29.4288064750267,29.1334724929804,319.054952637454,193.772725914371,15.4472855970297,151.376979728648,72.0392727573311,46.080396863015,316.715848302181,82.1592028102069,19.8816577100378,155.987541384018,24.8389986162014,139.396639411206,127.466163150227,47.3843327666406,178.605876311561,56.1063955240914,15.5186649764886,88.1866943282023,208.121961623635,220.684258995812,193.806407366131,133.960782311635,96.6737719444041,72.7604229944867,82.034174068176,66.5477670608742,94.1277621909498,457.143433209295,98.2358328098698,464.987866949305,53.2764859011229,96.3199860807259,88.0295799827189,89.6053420905832,100.18276539168,135.084637675709,38.5308666810652,111.208760660819,156.204067752659,210.552303892507,87.4854902521952,97.1095555709246,218.197906926664,355.307380256631,922.506631275432,117.553963597942,75.8143572908027,371.61710646998,287.872734137557,21.4086651293496,51.8842657768696,13.9293581107753,32.2248386460234,13.4410578049039,83.7039799711854,129.501735034117,142.460382698395,79.0226746647526,55.1205803270222,39.5740406253301,13.3156834219508,53.0409259105118,217.561693700033,83.609878587969,86.7175342318296,21.1480624196816,79.9111690531665
204.161532926364,45.2767880924554,132.690675045809,186.466986439781,107.454083445043,76.1503326550541,118.971451201749,20.8288966271728,90.8560406686183,149.615764495726,89.3063961093798,31.1219009598146,135.762175583536,142.136262347511,37.5577889916306,56.4730647641291,85.2352370624447,86.7083598334765,107.974156903091,312.233948973856,146.847845082041,49.3656691863993,30.5124359132803,29.2626038633587,319.1012652083,192.395246601945,18.5899031119629,152.686055507759,79.0953995986362,47.2830220504175,328.973243526215,70.5547594853386,19.7877964584236,158.943324771968,25.215635451569,141.212401840735,132.931891325011,48.7117514289322,180.804169745015,53.5461341040642,12.9328177365097,88.6521096816654,218.9143505347,224.637626017957,203.26038433947,145.941231044432,96.8588240566142,74.7369899724295,86.4571103112874,66.1612664238982,95.0905847809736,450.648169873759,98.1283719094527,475.872924482165,52.4857377827029,102.270066894197,84.7907589935125,92.2430950012494,106.510087010985,143.311422884827,43.1752652638119,109.117394119662,160.991630411698,216.66444857937,82.952063465405,99.4145967972309,220.371428150101,357.624273981768,913.904660731887,120.444949765919,77.6788715229006,328.704279192168,246.974335850918,18.8733405621277,46.1465597510543,13.6028685665066,33.3665848240802,13.2791025945338,84.8206218398908,128.564695060939,141.565736330391,83.3061327604971,56.0070933750028,43.7588609911817,11.9365936834904,56.1561664252341,209.484105990009,84.4045466824152,92.9340380705527,19.2212178004073,77.8348079215678
207.423765311419,46.2096827763622,133.531191950356,190.439839621522,110.625728127341,77.3709462658039,117.864393195028,20.5180966952884,95.150025795224,146.257478567202,87.00539015269,29.4140430362098,136.692156762182,139.20819929255,38.4836469184175,57.8634572868657,82.5453292590019,84.3520669655005,107.31303250051,325.009968684244,154.933812869322,43.6472392959539,28.5466880378503,28.901720150036,330.465677190681,183.652768130623,20.7561524270879,149.243403315499,76.9549799397491,46.6349885665802,331.558084468353,63.8915744243382,20.9150610941244,160.138536210025,25.0050560425813,140.562441724367,128.945854159836,47.6965910503556,172.815749857391,52.1528195778343,11.5391392714045,88.0212284672927,223.256281044718,223.750356398948,198.287609203199,159.09495216391,95.7598358006792,72.9770146847833,82.6371841944241,67.2688430546946,93.464731711449,469.973914835824,98.9468187342431,460.067970643288,51.7758490824136,103.477167840702,90.1941341473178,93.1151891751864,114.082277050382,146.406454086299,41.8444510937139,110.752456028551,161.03157386417,217.807470522248,83.0685905946207,102.076772340434,209.343016780673,361.039092060426,907.817905745486,118.871655914902,76.6389173688115,285.569204090143,221.511022165147,16.758909008393,41.3887988334799,13.1155267323772,34.5568962024437,12.998938107713,81.8435224448225,124.421194862732,137.506760824369,71.4258121746958,54.1989015676071,49.0579523240584,10.6108945550876,55.4295064917061,210.245811768322,83.3123501790565,94.1308649660834,19.3820106339804,76.7716731534255
186.435623988411,43.1864370355065,143.285803687806,199.454676256213,111.699847893268,77.9369271446224,120.982379508776,20.4778320463851,88.3009610354228,151.194482926538,91.151009194312,30.0051983088441,140.374870052446,137.763266944817,35.6672162135991,55.2981627921187,75.4858256573252,85.2257236051662,109.291682716022,315.680811994469,155.357674301024,39.0397946410852,27.9799806783846,26.8231692770606,306.699302146364,183.466675353733,22.4929953556917,149.516781313065,77.2980790919976,45.1966286491604,379.868423240337,57.254137643604,20.4730545616259,164.789797696209,24.277181318276,146.223594562456,130.824028379514,47.6562149183155,178.935697604802,52.3480191664347,10.5613685378384,83.6251925083857,211.940436020896,213.686720752182,193.699304655888,156.08690538392,95.5372605781782,77.2294885655025,85.5636309044696,68.2355534084562,92.1045387299758,476.715657388755,104.228890631409,449.304835677141,51.7730181605459,100.368430418423,90.6144347974347,86.6117186245664,116.070959585198,146.99013756513,40.6871237093801,107.797457441147,158.470574788636,206.469795199405,83.2029471899585,97.1033534397023,218.337138059037,376.55062265293,880.24523103828,110.320508105381,71.1258047236651,268.739221144892,213.281651269099,15.9669353465576,39.8511714733785,13.2039657545991,34.2074204666086,13.2551872828474,78.9438988559229,119.96362587139,138.67331675967,63.7720795249888,53.8697442750759,54.9339796178731,9.40848486733326,52.5747847894638,201.917043366624,79.0216047569736,93.8677650358567,22.0334569924545,71.7265897399844
