"SENEA_SPTN","SPTN_SENEA","ANDE_CENT","SPTN_VGR","VGR_CENT","SPTN_UVV","WDFC_MGPI","WDFC_FIZZ","SENEA_MED","USNA_JJSF","USNA_HAIN","USNA_UVV","CENT_HAIN","UNFI_MGPI","SENEA_CVGW","TR_FIZZ","TR_WDFC","FIZZ_MED","UNFI_SENEA","SENEA_UNFI","VGR_IPAR","NUS_UVV","UVV_NUS","SPTN_FDP","UVV_VGR","VGR_MED","VGR_UVV","SENEA_ANDE","SPTN_USNA","SENEA_TR","JJSF_IPAR","JJSF_SPTN","JJSF_WDFC","IPAR_FIZZ","IPAR_JJSF","IPAR_NUS","SPTN_IPAR","IPAR_SPTN","MGPI_CVGW","CALM_HAIN","SPTN_CALM","CALM_CVGW","CALM_VGR","EPC_MED","UVV_SENEA","JBSS_CENT","CALM_TR","CENT_JBSS","HAIN_IPAR","EPC_JJSF","WDFC_UVV","UNFI_SPTN","SPTN_UNFI","FDP_USNA","VGR_JJSF","SPTN_CENT","NUS_VGR","FDP_PSMT","FDP_HAIN","TR_ANDE","TR_MED","ANDE_TR","TR_UVV","TR_PSMT","ANDE_PSMT","CVGW_MGPI","FDP_WDFC","JJSF_ANDE","EPC_MGPI","TR_USNA","CALM_PSMT","NUS_UNFI","NUS_JJSF","CENT_MED","IPAR_MED","MGPI_SENEA","SENEA_MGPI","NUS_FIZZ","ANDE_FIZZ","FIZZ_NUS","JJSF_JBSS","JJSF_PSMT","IPAR_UNFI","TR_IPAR","USNA_SPTN","IPAR_TR","MGPI_CENT","MGPI_USNA","MGPI_FIZZ","TR_NUS","TR_CALM","CENT_UVV","FIZZ_UVV","FIZZ_FDP","WDFC_NUS","CALM_ANDE","UNFI_PSMT","UNFI_VGR","CENT_MGPI","IPAR_HAIN","HAIN_CVGW"
100.117695872669,69.6514852846361,42.9010370913787,95.9412957247949,32.3970877724723,82.4192298228525,45.9266766575932,53.8839856644245,110.627299426021,182.251152012801,146.466361001954,88.4648556976416,86.2664552365526,56.3887409287758,218.790348519607,67.8382239788189,97.4257740028439,254.859723815478,116.954960992508,138.949115831495,229.359130490588,112.351933275401,178.56938633318,59.0314795398044,90.9942058059856,71.8831453473221,113.346482846268,430.607837789405,56.5092390224245,69.1548354382973,79.0588933183088,71.486192360017,84.2587976307978,52.0986198708084,60.4154989165398,149.061710722639,51.7635844611075,96.0537976813419,14.9954854001865,65.687011167443,49.433771869643,39.089830634856,101.48593297216,5.45946199909695,44.759129714424,52.0058007919611,91.9868364799185,97.1541351291533,57.4292244954571,34.8760511194808,207.358132875968,41.0881335382611,64.9136498095251,22.7432781179984,103.900949361313,44.8548441875,80.8804367369604,146.050666652197,39.9868941438408,80.3720300433213,102.843147167268,73.7322883781859,128.168017189452,52.6037932091891,84.9013010759313,46.0017295051217,52.3771083040434,151.223695076078,167.279215445264,332.108589857336,77.3053536767051,148.364523975577,117.920948660868,100.167690318078,135.157374445093,29.6614563536078,71.6316361369415,32.7893962996026,83.4408768166637,69.7281892888858,57.2857527278777,103.668150851796,170.539599973115,116.518241632122,113.080992806899,98.6291056128995,35.5769836794146,17.1278203521539,43.6715607858569,86.3150863421248,113.284609543484,58.1039010567615,109.509113864373,72.505916555318,154.146573005523,75.7556240234157,73.2135014504401,143.201036237497,206.285264405707,254.741419461818,61.7534620817229
96.4169141299595,72.0803333373301,44.0272839231709,98.9977522464831,33.5628809177064,82.6566711957434,44.444562302106,52.8802053574139,117.358274046172,196.553824386682,146.060256758226,91.4928683063686,90.1564981800139,54.1871155276318,200.525459934881,69.8414343524863,104.577727474678,281.512427759383,118.63229211904,136.51964760627,240.50480335311,114.809166268682,182.474885849526,58.3990651680261,94.0075370623139,78.7113245560641,109.593958211256,420.705994619415,59.1599643831031,64.4132549450569,82.4492921764648,70.6699826224555,84.5734383450197,49.1901439353625,57.8408135258635,140.388549585,52.5382301077463,91.0227515506853,14.4907498158223,70.0902631043434,48.1060183171802,38.1185736372008,104.545539894351,5.70224902150899,47.678158360232,55.0154591792064,91.185929833346,91.2166112018541,56.6906615334466,33.2116821300334,205.33997106442,40.2151587153488,66.1305257817582,21.4235281401563,104.402990412251,46.6229058169429,81.5529523951305,143.39718263331,38.0405409587731,84.195783572807,116.962091798016,70.2412991441039,127.430010836322,51.6129388591872,84.4023951976374,47.4255538539377,51.096995608219,151.711410029653,182.155058982226,359.958926516372,79.9450465880631,151.876209912915,119.49517933932,97.7662027350502,141.090909789354,31.2189530736211,67.731423171685,32.7721062204657,81.8810736039789,66.1440064051182,55.7012969012086,103.497935356479,165.034536750917,120.997293760345,117.033309877379,90.4003726040186,37.6206635459426,18.2472347473613,44.1679158769276,95.9671032043648,118.467120166494,54.1633111004637,112.121758407183,72.0903905288607,152.422301670215,78.7340381229513,72.2939734681412,140.881678864115,177.760663409052,251.465403848626,56.4075201505611
102.354108994236,67.567868272335,43.8673384208031,96.7368512145613,32.5619247182934,75.0020171268053,43.3233424420999,55.6552291243185,123.412131701523,194.189690511764,165.65495888773,80.0900615765561,83.818119639897,50.4990359339698,202.777430312027,68.3138507993941,108.350444135146,276.834138892251,111.789771286809,144.525631015831,234.09504216957,105.853617940201,199.763854207644,56.4255717873644,102.282158032432,80.1745551952875,100.068327598574,422.262752798825,58.6021238899142,65.7524811836856,80.4599217511929,72.9451229729809,83.3734003921666,52.2652194541071,59.1518126501499,144.977624178571,60.3378123803683,96.0565117117656,17.2221983552532,74.5320676835163,46.7749847120445,37.172064943748,103.859433956923,5.43471524936564,50.3488351884423,53.3500829352964,89.7862534257187,90.4591412428723,60.501619481941,32.6262971856758,190.621715881928,40.2927095067987,65.733888872511,20.511357726124,104.074072599225,43.7555103861664,80.7701089325121,142.230950322174,35.354838704889,82.6728209968006,126.821134875997,71.4019853139767,137.35321045888,50.7859817807083,87.0383986021795,42.9240792009977,51.9017891234147,147.979557037031,184.239913427965,368.441757853481,79.8638659636281,154.525783525329,117.967894026325,91.9481034318413,147.603827878698,31.1611528964073,66.8332254948954,33.6159082816462,87.0008204840681,64.186662507152,56.244347068885,104.292182291296,173.865403119078,120.651194242768,126.234627839749,91.8408409740523,35.0240648921781,19.5942357448077,45.7698592031801,91.3651702637161,117.365032176227,52.4543804206092,102.637001488209,69.5280927379197,151.972098387277,76.1174640514597,70.6645553579776,136.950111670613,192.606705281044,275.91900839069,51.5600416263383
92.5192569662047,74.4132065498243,42.6346001503676,92.1110017964315,30.2874573293983,78.0706697829579,44.7806546018271,55.5871717656234,107.3109763758,190.905945330945,168.569794410584,79.5928881782038,84.2530677194717,50.9634327523704,205.767310527361,65.4253936455888,104.1959920256,249.099643512354,119.23334599232,135.07738152534,214.23714585566,111.691734500707,210.781421809401,59.6207555412694,96.2112130009231,69.9013410194734,94.1287454068104,401.818747774597,61.0697293858794,60.9023708372613,79.0863837021887,71.0821428947214,86.5275168494474,55.2736842018042,59.9887591099265,140.66553121827,58.9767115110769,95.0654779985731,17.00429900426,72.5810082911313,53.1466691013071,39.7974012333679,109.357324996815,5.60428912294272,53.4763693827536,53.0475912492705,87.9119741058451,88.3750756397557,59.8582940818903,31.6788718141638,185.463380392898,38.9571837561497,67.8398974059733,20.8134227740999,96.8341268097111,45.5038045325164,90.5340654193696,145.17495784877,36.7037579317353,84.8379820769084,134.471724509251,69.303560536707,137.056222262907,50.1588712295568,85.4383148524433,43.3702467479038,51.5743325299009,151.905894346798,175.269388246458,355.771054155803,79.1024701020043,162.424188338255,123.130785428347,97.6867302761424,140.560860019401,32.7910696692325,63.0337052764863,34.8448552185898,88.089810537687,58.844459730189,57.4416213878372,105.334683568014,177.668090178571,122.256418088778,121.083976003837,93.062739337952,34.2830363463651,19.4922746754391,51.1556938733404,95.2436715632984,114.915066972551,51.797350137081,99.4582287810287,68.797519221346,151.113855828147,76.6114414431521,70.7721492377904,145.865320628037,188.531626396092,279.180737216846,56.6485584936177
96.9728081279089,78.4907524846511,43.4418487655718,88.9102957418298,29.8777335718963,81.0708972559281,45.7662347687361,57.0993457220881,118.956068853953,177.148653298836,160.614759694213,78.911882092917,84.9815776902498,53.173631620336,218.664695680487,59.6039028348387,102.680462652784,250.561919426863,116.503306128604,145.784336870048,224.231186041739,118.186169655393,209.27231605542,59.6245601513685,98.0225152795492,71.2753991800945,94.2818139401911,457.521369116069,58.3377638703275,67.8885518911527,69.037605578365,70.874003755352,81.5868434493462,52.345978155533,57.109657987033,144.457392337176,54.2854614056069,87.5035926675834,17.8613457298544,70.4045770955742,58.1210359946089,38.6387369572983,103.539469831917,5.38871240515164,57.1648575119759,49.539811223017,88.1154739158462,88.4605514350304,65.2270178570859,33.8126566162234,188.198842278317,37.5431646497006,65.5367440415932,19.6947059056768,90.7470789010482,48.4810638948231,94.2222534698851,138.943981262622,36.4446550261501,85.2585419004461,127.794162141035,70.1348727427319,135.922167233229,47.0993674099305,81.2145039062674,42.7236272889937,49.9578460658886,149.560273989504,180.03433001916,367.491641829261,73.0351741338901,170.8537930492,132.962234997297,94.0984422925873,142.84259005548,33.6766221352882,68.9920659931237,35.4265401527404,92.2558756165375,58.4514730852678,54.0844822654978,94.9175326660371,177.204382552729,113.259497961163,115.667266260349,95.1010314949542,36.3660793283544,20.3867196625274,49.8906601462547,91.8621532278665,133.253817918455,54.3741249651499,98.1992317842851,64.8483180738562,154.274968585603,74.3622229086392,75.2976866035614,149.085549802948,185.447097838887,278.824919109122,60.5657138629383
101.278592376305,88.5877784614651,40.0719364257391,84.8907853230708,28.1840766943756,74.9766781736395,43.4050498691337,58.4146725433625,119.468563659034,166.525789536706,163.673079586159,69.9609415422561,85.0956793128431,48.8500617263526,204.841451645629,51.1714801641291,100.954639395312,233.78604157287,103.765247737608,129.844794403388,217.132578507611,111.407122295163,197.268665168702,57.1496226514684,97.5092344217709,66.9854852036449,84.5445022319069,403.367186689282,55.1632997230885,65.9046901389435,67.433345543498,70.3336429416006,78.8946052331663,54.1026421045023,55.7825989901681,141.192002676312,53.393197675798,86.065350122064,17.2491211049964,66.4681843163071,58.9841245337321,39.0109214952852,100.729648910209,5.01434935799705,56.6589113621884,49.9688562637779,91.7942380833786,90.1160502031179,66.5804045028882,31.7495747271284,171.839633381913,35.374277145233,61.7506660845036,21.7195299026829,86.1375828280979,49.1855244244568,89.3879067642059,145.622815585823,40.3124796970016,80.4876998214508,130.867127236836,66.2102890938,143.823391134772,47.1659624770702,90.6652981693169,41.2592045034804,52.3415145562521,138.832787627346,165.78076113851,376.245029548258,73.7405444274429,159.988624673791,132.788590233646,99.2030762660156,138.403184813445,33.0266996343736,68.4016085609592,34.919716854885,90.6306540376568,55.0346171736516,53.7929081136745,93.4606324320368,191.703493220472,112.50679115052,109.373191053071,94.4690196851874,37.5661934553831,21.0587131486668,49.9586515595321,93.2843567491403,131.850737040445,57.180220071041,87.3075554108478,65.9893669503379,149.125414961608,70.7421561919684,71.5318544522891,151.919635644063,189.082983688468,295.511938924687,59.035869223008
98.2640801276318,89.5376667781219,41.0690750906939,87.303192479709,29.0545514041253,77.5713277282629,45.7899832154784,55.4910985944583,121.06696971122,180.144454685816,176.011535343272,76.1053565045772,85.6365238508925,54.8145623132126,199.206454074388,49.1704908967881,99.7921989681489,238.599781438627,108.675412350558,135.989041427858,220.269332991337,111.132186805923,196.781836459808,59.4630902592534,100.879564950924,65.8741814400509,87.46671632427,400.69492092883,59.6205737966036,65.6618073395351,68.2931046066252,70.2815985960816,80.035987804498,51.3185129922161,56.4938187657485,144.085516505778,54.089761937059,87.1881158215065,17.9606730841967,63.3148504372674,56.9673103472124,36.5841854066083,97.1391144283715,4.891384098256,58.6199591057736,47.9681038929213,88.2502827944012,86.5078056369473,66.7592891036339,32.4027895835923,175.303635161178,38.1466396740125,66.5901981887697,21.2890569515275,88.6487924231104,52.1276445982884,92.5896662268621,155.574250505882,42.0259483198883,80.241572226975,133.1688203363,66.0078605044074,141.885668743093,45.6138585268819,89.9119347201482,42.9612116467111,54.7276107974656,142.039323080611,175.928989105085,396.621286105425,68.5744233557491,173.81151901398,132.86006472882,103.811018142322,134.006039804978,35.3194676943605,63.7387604184777,32.4414791384636,86.8017809666391,59.143633730643,55.8468343801326,92.7759727172535,193.339631553627,111.011021283733,118.210699705574,93.2130494824292,38.6357882731651,21.0519785017615,44.9082904343597,90.1490188901746,139.149230905614,55.9391441683714,93.6977453984354,66.314109690002,152.353930120452,67.8083068843873,78.3054605410818,144.736319775463,181.948799023884,294.095535175453,59.810391197877
90.8760307137766,82.8057144155089,40.2558507825064,88.7861812690393,29.0723329317155,77.8205731746684,49.6366239604909,56.718757043685,121.254796896851,173.86312579698,183.979496281611,74.2589348579128,89.6861116436265,56.5072284803192,186.916867739688,48.4253745962765,103.543052032826,221.142997829954,98.679498373135,123.48083252776,219.836809018132,110.038903133085,194.846008762514,59.8671871988316,103.165330149209,61.8540650609015,89.448577968134,369.928343867144,61.8799847744727,60.2904833092806,69.1152928939334,71.1804097080254,81.784696384799,51.9411172933828,57.1739394432257,148.641883984978,57.7776026818242,88.7841011127673,19.0830184403927,62.3609014953849,55.9097801790843,36.4121471675029,97.2797904093876,4.35210575965709,62.9564253920639,48.3717989038977,85.9749360093266,87.235864756756,65.594237450963,31.0589504380481,181.045074262334,37.2502038969571,67.1052708828634,22.0180588325905,89.6602633167676,54.0298498639091,96.4373036359518,154.567097079066,42.2690173783684,80.7456633712255,145.441697782357,66.422532956429,143.862056578944,45.6268255894438,92.0546076471906,45.79670830077,55.3254986754907,140.734399326765,178.96546224637,422.620195636109,68.4080278201883,167.360739042438,130.128392947406,99.9618512567305,125.840866669644,30.9355317322384,55.8273624419204,31.7802663001875,86.0499695382751,60.1997809124241,56.6822300844054,93.5083638224064,213.279005654091,111.295787289485,114.716810790806,95.8037267156688,35.9698221284337,20.4395779829217,42.2844295518735,89.6796081722499,143.165007232441,57.1173941254221,94.5890570281779,66.0902442146589,158.723523298413,66.4444547603182,80.0701489976,150.454045815125,169.393888506465,299.004649170289,59.147967135531
87.5445602297428,79.7701107440785,41.8985956250071,94.2678776136497,27.894449308629,73.470095913773,48.5099461534482,52.7006523827261,121.477070472822,183.400536115976,191.802975275081,75.360735785357,102.832809905676,55.4885872261773,182.411066660764,45.9964024916809,105.028443415568,233.500462570214,97.7980587468926,122.377858752399,227.333652864253,107.257403206327,189.920796374807,56.6495642624924,107.500991881322,63.2393199269502,89.9357169083933,412.462520138903,66.6304366601306,60.7419938634893,69.7350337746846,69.9026504747564,82.1003290737871,48.5405514920376,57.6866350424575,147.975343988378,60.565611117264,91.0528148062079,19.6869850276357,61.8858320108843,54.6184117519556,36.0096219174903,101.232968542665,4.51312571846386,61.5899622856807,47.8073306178085,87.8005506333901,89.0933200377097,64.7223632926608,32.9188140014887,174.780197664828,38.1939749834616,68.8054313412761,21.7243088394202,93.7148376483743,48.6730766711004,101.61315692529,165.752185097179,43.8895592052223,69.3323172864128,147.46494327759,73.4871846802909,141.968726241468,48.4576077062494,78.0437076642022,44.297186456477,57.0398996128859,157.027569919638,184.538822015672,410.618508533729,65.7428602488894,168.028059650093,131.894568777824,108.102873797991,124.285407670668,31.1519639169717,56.2179345429621,29.8179285307147,90.4627834985917,64.0537912777181,60.8426345853711,90.2883194445113,216.251970461415,111.761413728498,122.905820115135,94.2344355208014,33.891559179714,19.8490766017593,40.1461832590574,88.579457860402,146.205038119097,63.2491003530362,98.1857778233876,68.810888531173,157.102215094196,75.0871916843824,84.6375881693289,155.94677638294,159.606635137598,302.555511419436,59.3092199208231
91.6022487095075,83.4674476260499,40.4988638680311,100.22979607775,29.1490979689524,72.0168362574573,52.7047791176088,56.5600074715951,118.327448871827,185.516238004265,192.766839439168,73.9863494743688,106.768858239209,61.7896081154088,194.085099881385,47.9651460408631,103.496559180088,233.641587172589,105.233535383215,131.682109994354,234.565434322554,109.391218807545,193.699100330216,59.2769466063434,108.884364952923,69.8734013474624,91.0930469438286,412.493694153822,66.4710030594097,62.3636667776927,70.4288447830678,73.0797308909789,83.1643568944814,51.9236262374605,58.2605586835464,142.171012006278,59.792073124953,91.0207692102062,17.7731307117408,63.4200172084585,54.445973054389,36.489646915334,104.164307593994,4.83071054797322,57.5261711017179,47.3460055314363,85.3053058759526,88.2336051029282,65.1866615943276,33.2215540841097,171.885592157414,39.2369386758852,70.4749970874031,20.6842730941594,97.6492371223816,49.2855747880429,100.265961692643,165.510638017406,41.5610657185894,70.5445153827762,153.950998251468,71.9190312214052,135.636667117993,49.4131262319203,77.7500828141242,48.7952442080985,56.4815608349881,162.439520725636,199.833371848298,399.21961089609,62.54300064234,169.999329179778,141.627620552838,101.79228005455,133.149714166117,30.0169098967359,54.1695775180227,33.1868478951463,92.4262717113501,57.3798555833963,60.4874132164814,86.9712032621982,210.254133237232,108.894326301717,123.102236248715,96.6602020909176,31.5694559594833,18.2067631434606,39.4850991080694,86.0272636542472,142.049981324297,65.473206748754,89.7016314726657,67.2042212855406,151.394598262796,76.9286704559122,78.4574255713109,154.941678567672,148.671096831941,300.225110614766,58.6834451450585
104.632230795684,80.5394010535215,38.9514975940485,103.951179539381,29.2444825776673,75.3817230712029,59.9790683028358,58.9611524680317,119.467749308432,187.176336654603,189.607624561613,71.237814951692,111.365807730414,66.0827642989123,191.42668752687,49.6707468433036,105.041120658519,210.135541266291,106.504647972169,132.360788269774,234.427562492141,107.926962567164,190.856867607296,54.4277652724368,113.711189688673,67.0096178913809,89.2429152630617,423.507145569333,66.9781635024036,70.7870462014467,74.865870970917,74.5170372060494,83.0465590317318,52.4889481426311,59.156280458333,147.71956121189,61.0945659675815,89.5815717328986,19.2170494922213,60.7886928907084,55.8385363993615,34.6390035278302,106.031257754806,4.40799468437394,54.2161223450594,45.4418534630541,83.0216283900427,84.6850368736257,64.4912022422313,31.2149029224351,167.922096551244,38.6255981962474,73.1741228450083,18.73605331256,103.0918275517,54.9172075011019,97.4621030634077,170.413018330627,39.9806141067588,74.6011169951159,143.582735690836,67.9318712638687,134.714943837117,52.5674378203232,75.2150839019256,46.9374955782982,54.3310672860584,178.646816634933,208.738155163747,381.753660669311,60.6317174149296,174.261251344297,147.678218397103,100.027292035541,124.56823800082,32.8793925682901,65.6200019425106,33.4624277213061,91.9731623731451,56.4450940662503,62.001343375012,87.2170836412907,224.689819547254,108.479348712793,120.330841185569,95.9467468985447,33.8038736240929,18.3168199867448,42.0756736938658,87.7484864110624,138.247224839571,63.8283787334605,85.9300342394426,66.6497157790894,154.044570306004,75.0231558390728,80.3413957224973,148.120011547115,142.886601190119,298.97959589268,63.0887989268309
106.036978761291,80.1686249915177,33.7175650419142,104.263288940887,30.9481965232517,79.028909696904,57.9264862281915,58.9963956408907,116.525003806576,176.644798869141,171.923307987194,64.9973812660205,105.464758262785,60.4647952303221,190.281547229234,49.479337582679,104.94922936064,213.133791804381,100.039700091074,140.49917301246,239.191222732589,109.728523418337,200.669249368963,53.4348260824837,117.783752846082,69.4544044004332,87.1585206048845,468.121166955548,62.8599822807188,71.29597086733,75.5537345423919,75.7192303603815,83.1842503760194,55.2200716553182,59.824298627422,158.609256278331,64.6376717401277,94.2708189490475,18.7758094666817,57.8686686853271,54.9941090729295,34.7891570009505,104.126760562515,4.87170249176413,53.6389104152903,48.2194874776449,82.3669769792734,82.7658309119099,61.2453267293035,34.1937228795789,173.646344031675,36.8134440611791,69.7410866877095,17.3018618146725,103.956680642598,53.1885671377864,96.8430074015387,162.444417540383,40.6623308679508,81.846269544427,139.194548548621,61.6435847796106,139.199339425936,52.6180221602428,66.6190932938392,45.8597782106053,53.0538375481961,195.698625770103,221.605048608269,360.730479481307,61.5588011172263,173.984334733554,145.424446326102,97.9280261094904,122.041004317479,33.722671370436,63.8165717700159,33.8891202546276,79.6768339181535,62.746533694433,63.3848168288318,89.3392972598485,210.89405909527,107.350685395386,112.932231364083,94.9484860243579,33.3803707111671,17.9516182581895,45.3348914554375,89.1095880459196,137.157108632984,59.6742720302339,92.811798756824,62.2081935712846,156.56652578071,78.9865361633317,77.0590669096361,141.870973999549,141.096491976825,283.931748658989,60.7769113672116
101.967321229709,83.8382425878245,32.7486236265603,111.298672189886,30.8442006951743,76.7726363966926,55.6729826924274,60.1330006408958,105.589008768728,169.626479116349,164.167388193905,63.3827882396052,99.3310031782069,57.6234565293428,179.348752387126,52.2995594943419,106.551770639752,191.169412522592,100.136101237274,139.984629138026,241.181426625079,110.975509004899,186.723210488091,55.2615483334866,118.171276791033,74.6163760101875,87.6781455095768,458.023984727166,63.0264563706384,68.9341944955131,73.6931958796901,72.4505355634351,84.4647490154173,54.7551142599019,61.5159242480447,158.094296670452,63.1465549075865,92.0961088572362,21.2102018440373,56.1599736540629,60.475704465523,36.0538791955801,102.845786845753,5.2734399317424,54.1658306715959,48.3561251086421,83.4901656538589,82.3920208873621,59.6435982689366,34.7537093035064,173.570142882687,35.4577266860535,67.1727496706384,17.957903447014,101.982800730134,53.9543153463056,105.82489070628,171.865266687478,44.1419611412261,82.7606964113145,130.502574674315,60.7907725714584,142.32444376378,53.5122596525399,66.8971542724305,51.8273962980624,56.4343209149452,190.584019304714,253.802188742676,359.774315907606,61.2328953857221,160.518722647073,145.175441591,100.84650274293,113.691222396684,35.0877997798871,60.7016750995814,33.4436041495102,81.9639529701996,57.2435928366651,60.2574535588495,94.9937828588262,207.904033864018,109.18506953064,113.231293010336,96.5709727758473,33.3384602930779,18.174432760736,42.7104200704631,84.8105310177755,139.027396330919,57.4113890420385,90.9715953831971,68.7181905492425,145.687115647226,78.6437047647361,75.9605434159377,141.104662200554,140.919327522934,276.50616336289,56.6914476782371
108.238104962279,82.8600315203259,34.1528018077439,123.451812325642,31.5289537794204,78.6362695118868,56.0861407104991,61.8273226501049,109.467318525675,169.67458760299,165.883920993176,65.6408023637354,101.688990921706,59.1000480410806,181.74401180854,52.3229095334482,110.574580763535,190.405169682537,99.2601911458911,141.136066540394,244.074316127272,116.848846506626,196.60542586271,55.764608656684,121.249356242251,76.0859312739773,84.0467028392631,477.542629160874,63.5760712173338,72.7627337167475,71.8793445337598,71.7126131205003,86.8746499981635,55.0820329318696,64.9075110355074,164.716212253609,64.3052228451181,93.347488376859,23.0388348063462,54.4300481597177,62.0785646514372,36.6133573063239,100.756455724614,5.42815669099565,52.2208321485886,44.5103728172981,81.4379689203549,83.754159529553,58.781659079146,35.2674957023025,175.159548013929,37.3228761911962,70.7061642408088,18.3166732836411,102.847554690738,57.2607354048623,108.25531677895,179.775051708244,44.60267284014,81.7242398512332,128.097526431971,61.5284637174075,139.733740963482,54.1315754987701,70.6162283692802,56.9354942601763,55.0027369467388,185.088878224145,246.603131288769,365.92461770596,57.2156620505556,173.697896622395,147.602105730008,105.110578826536,112.401072662884,33.5035641064672,62.8005363616753,35.0790037017174,81.6908369902131,60.0428203021403,56.2126080215716,94.7574838965528,215.792202739148,108.278894802475,114.218728839192,95.769491836179,34.9552626211011,18.8415455775168,42.4357342053039,87.6957188165659,135.610079747691,60.2268515506792,90.5800444206625,69.7639976114413,154.80535902421,79.5980616474196,82.9144580366525,148.814000851708,150.273748665828,272.510147835803,54.0689538828414
117.84336984466,74.7855981359223,37.2916143458865,115.01733340787,31.5329013332155,76.4003848979604,53.6503554367951,63.3257253263499,128.976368972533,150.042226038243,143.809967096764,59.3065038206432,107.354728592924,56.5858677059269,175.493682502754,53.0596905961868,112.01852193474,220.428203667716,97.4362623551155,143.583865614934,258.281483111148,103.83274202747,200.117367568307,60.1929955719335,125.860280187601,71.5327714005597,80.9202092047003,449.770995820632,51.5372536165029,72.8967949540438,77.3145625155768,78.1161615878677,87.171773147024,53.1079693456002,65.1308997540738,171.264578828486,73.6320933905846,98.4442438298032,23.7652729492944,53.7754565333586,57.3739664471188,35.9174893764854,95.9463598593112,6.27750862291146,52.4934513954789,40.4980965973284,83.1500180882786,76.204350199949,61.9815426070667,35.1583627770059,170.837718604343,40.5281471575597,76.7784055264993,16.0670625806335,101.119936594336,53.3690911342376,99.9322487951435,187.946009677629,45.0416690920566,76.8075318948422,150.417408983103,65.3067992961413,138.491405333178,50.3874399164339,80.0609591429618,58.7307322233657,54.6904459308206,171.735711488656,235.993023865844,327.790266183232,54.3947680140128,182.13868739906,138.745067781656,123.703412554149,120.915843633716,35.1332586090279,60.4928144300743,33.1933636388283,87.9406846068245,65.7988123269733,52.3596037691184,99.1353518806,235.728907835817,119.62187280677,92.5901791022603,92.2777515085541,35.5615813325552,17.2997045689228,40.6529956538581,88.8215653581737,138.460970733642,66.6210559206043,88.4501551613911,70.9325474794991,160.51872056027,73.2576210458273,87.2109057666022,150.825402318028,171.446501796386,300.317790699539,54.243655893159
129.489964042925,70.7989024311105,37.982880388787,108.980834428045,32.7431465325341,70.4827078471779,57.8735518886456,65.5891077858704,139.478907104005,157.301116027153,153.552335789693,64.7576419695899,121.459004123987,59.1604630263052,193.686901613537,54.2254037142621,110.022924105066,204.729003706629,95.4835608612125,145.577735539304,264.523644829251,99.9915635185164,192.714368732586,64.9185255020859,128.453362235364,69.538205647645,78.737061487695,524.78013780263,51.9304964956678,80.7073944918137,77.7878715101385,79.0036473295946,85.3901900092454,52.9610696503023,62.8925721293602,164.648745369875,77.6231491275654,98.741397777656,25.6828100254073,58.1462765931227,57.9844769299753,36.776159983233,91.0923303703501,5.80970447247432,51.1826646033074,37.6341119459236,84.9329270562605,70.8152625846856,67.5569443556422,36.1294240931947,168.123736548258,41.841962641825,78.1175672534558,16.8257748898435,102.513562155591,52.5750770411613,98.8204104126466,199.099879033714,44.1569416718633,76.0242984537714,142.221908419605,65.8906887468348,130.938877694871,47.9394752750696,84.7560389455163,64.7115839719873,53.2764844635796,172.53247779695,252.222291086408,338.543424616871,53.5977541290325,183.8323822633,139.218836766511,138.265536587318,112.041079616133,35.6359411790871,61.5420513919796,34.4002965646465,90.3071112009886,63.3991231319756,50.0032767329149,92.9346884059844,231.261141083339,117.218738767956,93.2966838564453,90.4239436997419,40.651905651458,17.1968552456493,41.4095287845819,90.45075288053,143.384409609578,69.62652663658,82.1336410664388,71.1499394795609,156.998834441101,70.8942888422923,98.7482752277592,147.738944821223,183.955404422759,298.999290913812,54.7753708427662
125.498305639602,74.6742177764464,37.1349300493284,113.176771895883,30.6622915968761,73.3012834041606,52.2384301746637,64.7389948050032,164.045436431011,171.981609021923,161.021747220613,61.1417367317133,123.730639828376,55.2571933406064,196.523315214106,55.4343127976381,118.677237852262,183.878337135422,97.083945353439,156.969778478625,280.950431580357,99.2772068460235,191.337501959408,65.2294321187256,128.660664040644,63.2967377179162,78.864135012927,558.828587272406,51.0372960218486,87.3619208153744,72.7747345025616,79.9916214321195,96.0582422786673,56.0805272322579,68.2329871053524,181.05516905373,75.9633325238642,101.674056121357,25.3952199469419,55.5961337888398,54.8860500825667,35.4082069234826,87.7426519877936,4.95826942390185,50.343983226682,40.1858998927348,80.7535742588984,69.3317885487132,70.1612516282342,36.0308344978815,156.793107604257,40.2502925617987,80.942428822173,17.330539541265,100.801769779288,51.1712471233595,97.9461626841389,177.754078431516,44.2662074807153,76.673957009049,134.431931677737,66.9303425726784,132.859642642668,49.4594831435876,91.9246122249656,67.1113175105782,58.5811029619945,167.066778714907,226.73962008323,330.883648273438,54.469905596978,181.835733259073,141.680524201398,134.713734813677,108.175274827106,34.0100832616037,65.1941088026528,34.5360264449547,92.5457275818332,63.0456483849383,48.781400975934,88.0513028324087,244.481678011009,110.572924688238,106.656569717371,94.5448604996636,41.4209521398168,18.4285094420761,44.8221896135187,94.4897773189635,136.388239823241,68.2290279710303,81.1440425815846,67.9040381103416,150.197258486804,67.9914312544293,106.873409722267,148.010146905457,177.531122909195,314.359018830225,55.7170821734568
