"AAON_HNI","HNI_AAON","NPK_AIT","B_TBI","WNC_GEO","WNC_MOG-A","CIR_TRN","MOG-A_WIRE","KELYA_POWL","SXI_ABM","TBI_NPO","TBI_UNF","MATW_MLI","PKE_TBI","MLI_MATW","HCSG_HSII","ROCK_WNC","HCSG_GBX","TBI_AAON","TBI_AMWD","ALG_BRC","IIIN_B","IIIN_ABM","NX_NPO","ASTE_NPK","GEO_FORR","HSII_UNF","ASTE_UFPI","MRTN_TWI","DXPE_RGP","WNC_TGI","KAMN_AIN","WNC_GBX","ASTE_HUBG","ASTE_ALG","ASTE_DLX","SKYW_NPO","AIR_UNF","HUBG_WIRE","WIRE_HNI","HNI_WIRE","B_GBX","HUBG_MRTN","HUBG_EPAC","WNC_TRN","FORR_WNC","AAON_AMWD","CIR_AIR","HUBG_TRN","MOG-A_ARCB","ROCK_AIR","HA_AAON","AZZ_FWRD","AZZ_SPXC","ROCK_SXI","GEO_HUBG","VVI_TWI","RGP_GVA","FWRD_VVI","GBX_DXPE","ABM_FIX","IIIN_GEO","IIIN_SPXC","CIR_DLX","FORR_DXPE","UNF_TGI","MRTN_HCSG","UNF_ROCK","B_NPO","SXI_IIIN","MOG-A_ROCK","ASTE_HSC","ABM_AJRD","GFF_ARCB","AAON_TILE","IIIN_TWI","IIIN_AMWD","EXPO_SXI","AIT_MRTN","HUBG_IIIN","HNI_APOG","ARCB_EPAC","UNF_IIIN","PKE_IIIN","IIIN_DDD","IIIN_TRN","HNI_DDD","WIRE_BRC","FSS_GFF","HA_HNI","SKYW_DXPE","SPXC_UNF","DXPE_SKYW","POWL_EXPO","TNC_EXPO","KFY_GVA","MOG-A_FSS","NX_ABM","MOG-A_HNI","FELE_MLI","MATW_MRTN","MLI_FELE","MLI_MATX","SXI_CIR","KFY_VVI","RGP_MLKN","KELYA_DXPE","MLI_AIR"
82.3157623469721,47.4025852120958,71.4137919776897,72.7292754942758,73.875282901761,105.177219107027,115.29679223359,89.9884888939184,108.624947755455,74.541664215354,227.600701146776,105.530116255726,73.4621651118472,272.999615976122,217.898497850939,144.159461280798,203.511671392412,321.233127468824,130.721425205562,114.237250613741,195.847859272775,146.964520744501,43.6864626542151,415.594180192541,61.2618965833364,69.9945253587933,125.06312240415,49.0869720080642,64.7130186445504,14.4518443024855,85.4805460270215,57.61745287702,68.3443538770113,307.783763083535,199.348348680859,221.052078273755,176.520725835375,111.372458993468,119.543531945879,23.2087526803466,99.5679480611671,46.1288349446797,316.387041672238,132.780162712547,74.2208420267734,1094.16009939425,172.328113748586,130.298797851997,121.185441116079,33.5699981153693,403.576197068672,109.251125348841,169.873300161499,53.5714484516187,1147.00992754735,51.6000998052763,77.2720646192166,208.369993096076,159.461630445464,116.371506751919,165.059294412119,106.618155411603,71.1198362236569,22.8490947734413,427.153252316698,166.54316282062,62.2146427504994,120.8572277174,158.93038482493,625.904754746287,99.8529688815853,124.64265227185,204.566843738484,158.47387196667,1129.17141175264,44.6683399152194,74.1410219385509,121.934033739823,169.057917991852,88.1994057013878,94.4362756786507,87.8863749619186,733.721310034685,632.898523576113,69.1272299053725,108.382559711308,380.629992148828,70.8335093210511,141.383317605441,219.288627262383,62.676584083788,108.663703460476,23.0690563152998,136.355368676165,155.692946578867,83.692760573428,99.5076653711658,114.473611566534,83.3805297050871,198.744412267105,145.590693172054,559.410474484538,105.261060234987,106.152499180859,216.546171127164,165.000543728496,173.351794282243,283.797511233471
83.381392778376,48.0898112015585,70.9548321154215,78.7053128297962,74.3619413497749,114.913259497397,105.305652613489,97.1320577353368,116.186064026979,74.0772666319103,233.736759367492,111.098224475548,70.3610674492913,281.284620855915,208.700177908218,128.371227416025,219.541986619263,309.625612680765,139.366462508551,106.866517695886,201.962036995296,137.481812424221,40.8319714269438,403.985990131032,59.8261673832288,73.1338220045805,123.696226936923,48.8308106207483,69.9141495042972,13.3385904153336,98.7813355322242,59.2181191638686,65.8084632941926,335.213388129432,209.710587709347,239.299641092384,155.839600764091,112.793450489206,113.501920502071,24.1913486941849,110.778892459275,45.7183589245829,295.550945378622,140.541279860454,71.565105233218,988.91198077153,153.368111988798,132.378771715462,124.750861654087,32.5875917864588,382.789633861114,112.560143367917,163.541603623662,52.8334533819482,1142.55263371342,52.8965965230433,84.1635501049962,210.421886193427,147.023394824992,123.782324185949,151.895738840446,94.8042623543695,69.8521167427134,21.2963279985664,429.689928823795,180.137701846472,65.1900881968021,119.079745017804,149.626938746999,616.037960141692,97.2482095332771,131.3754075202,223.11570324768,165.029836258925,1099.05476858873,44.626545812315,63.2231614905882,118.40390841434,175.004695340942,96.306209579489,90.5645859929314,89.7020885783072,730.538783150713,647.949601968652,77.8777471497607,95.7599811219693,399.712503179324,64.8599838758975,135.837297345136,215.355494176744,53.9482904378795,103.71844141668,20.1024613134773,128.160146128688,150.589288588191,83.4091786149785,96.6460091103484,117.355011970838,82.3447252292766,194.37904786758,136.895853636534,549.314717219802,102.334027862196,102.670686538033,227.225669924389,165.760507602783,191.84530358243,295.630293362213
83.7933253433098,48.4206389667887,73.0678547311532,75.3261732294288,70.6763438114636,115.999792542702,106.173020956535,96.9262194379901,114.378187409692,77.8418670769144,232.418508841428,108.474089463052,71.8193622438689,290.646709008056,213.025661350542,123.832106523856,217.994668935958,289.184997346842,137.022793181457,101.627675714535,221.700593607668,142.026444140068,42.7232994976073,388.755801704277,58.927127777982,73.9566707463684,118.357434215376,50.4255749900292,68.6741925434437,12.0183608699162,97.2263048003543,58.4354653608242,66.8414767967214,355.393581913182,212.363565283447,234.262957786294,154.007667823871,108.371286899762,116.54026845658,24.1583600612914,110.814105551454,43.9117543046381,305.266830362712,139.357419946839,69.0022302823187,1055.47215133669,145.9250714639,135.554085298573,110.49277699377,33.7310343750764,392.176902578108,117.560971389853,159.243426419528,52.1678190601586,1257.61175332966,50.2561441139285,85.5628873194102,208.666427790757,145.127078338532,130.496453678874,148.570795996145,108.277417874645,75.7868769882356,21.7713805271921,476.878130342531,185.82970096911,64.99518715262,126.935001508868,145.531744414883,617.179376611011,101.868108864686,120.162441661893,219.241800891928,165.878448752468,1097.15258324618,46.2073755964122,64.3317067342454,113.810116299629,175.749595777718,88.271469500209,90.5960707706362,86.9932230436681,772.727646971137,626.53162502196,77.212112488928,102.234150187228,385.131195874921,65.2191528573989,134.589088444362,212.13235746954,49.5335907225442,99.4843341648609,18.4574360467539,130.51375463045,150.625106033908,83.1906047696763,96.320263702383,117.669497018579,82.116879527594,197.769704048058,137.892766808421,547.336662556842,105.731766648447,96.135871376531,219.715711679159,172.545378838243,203.396383478234,308.324807628837
84.6100832992647,47.9110683738068,68.415338473256,76.9344396048731,66.1399532341082,116.660082614236,108.820263223266,89.3040636926088,111.508242160992,74.4380607653672,247.296970270814,105.823848940578,70.6107331879313,299.601825680751,209.440717515635,123.164879839973,239.269178303195,260.646686742526,136.843528142621,99.2341808159627,232.282662528386,141.887242562143,44.501314448718,422.743820617241,53.5478812500912,73.7523910193467,119.120975361613,47.413133085965,75.1160130637643,11.7486995340304,98.0625673258536,57.6775889922602,68.1959261362237,333.050663471805,204.893866985064,245.413911179414,136.085706600403,96.5563881376348,118.999512634897,25.3008083465789,105.682736231077,39.9384379561809,290.598524303611,142.765858641826,69.9323269185807,1127.68002233137,142.376565900815,143.934537340894,111.907129452724,32.9903697052004,326.876791360155,115.258949346655,155.517752474994,56.8087089753048,1227.25934482219,50.8418207504524,74.4015505029678,219.863359338583,135.037035583876,119.421318369649,138.594551403391,105.016184755044,81.4345580984445,20.9067529307067,495.16001707928,199.550026031052,60.5615027557819,118.77792563881,136.964333627191,619.302529330215,88.9292357705284,115.820734435235,231.347030918135,170.4716619467,1102.36676578708,52.1402435444812,62.5368760181623,112.391151555474,188.667253047874,89.6476966402259,93.1815924776817,92.0676626385234,792.156882237747,646.567303763632,80.7485015515149,107.354868331053,400.212218571531,69.0006450761939,136.079421638453,234.432891964132,46.1156970730407,90.108084021559,17.1838418764452,129.297949843472,145.761698968512,78.2450385650474,90.5818129116949,135.892285231052,79.3144011682616,197.470608832694,131.39942302617,547.641170926755,100.845343188183,93.2425723765073,229.315885868621,163.816039327447,196.995259049738,340.071141021253
86.775027429835,46.5759529217293,69.6296716690285,73.2937840463582,67.5614368464274,116.163061670152,105.94686118293,82.6625016370438,111.701970803492,69.332190173517,255.250741634099,121.900737116527,67.1230533214048,249.957980700777,199.095799242265,137.842968873595,214.419660775107,270.366857696289,121.598577207038,106.976320964554,214.97608969323,161.245026097343,50.4483544737502,465.196363504074,51.5941990109709,75.7811090691503,142.071675034882,41.2170919627164,72.5495245833242,11.37453654946,98.9788125773694,65.4183196582059,77.7950645436062,311.724159594904,200.735956721378,233.951403035774,141.466937879359,106.519384762375,119.096224304691,28.0979019062435,91.6517071906093,42.5640292321741,279.122163177166,137.822430796173,67.5865485499147,1070.3500231542,138.064699966913,140.675445932325,118.072386473292,35.0146385728211,301.582264484606,99.3313921875842,151.757656045407,59.8374412556593,1130.01438324252,50.3192109509143,75.6411604269474,215.876314041766,138.122725714026,122.931380394628,130.24684205344,110.490289080711,72.9862628825896,21.6469581796498,471.55690252781,187.603588813561,58.0126293734716,99.2125001786909,150.262918642155,571.389221421649,80.0540967542664,131.459593852559,241.06768260478,176.737017906244,1200.70998583619,57.7675213755782,66.4425758167872,114.011621721497,193.586456830166,81.7132378421986,88.2452893989401,85.3458088972073,683.908643243936,537.903923772114,77.2013396908608,114.863811669235,424.280861784732,73.1324502991832,136.718915114021,190.101188803735,45.0920545308675,91.9432954331149,16.802408671908,129.595267280487,137.511189356077,78.5179013703116,92.2324073303991,140.530391523459,84.4911669026351,211.039315691078,121.932629452109,520.867174345519,95.2191097566739,91.3560360940087,222.94417773065,181.26722245565,196.972831356151,365.606827192973
87.4014645224872,42.9039450781625,71.3008994226525,73.8476229686133,72.7044396581268,116.871579616762,105.221893290295,84.6084809958794,110.712013329836,70.8971067400699,262.494471386554,120.604851669767,65.8698240368491,257.145127374601,195.378565590787,144.347465202223,217.245979449087,256.997461154377,135.323610894259,99.7517492516513,248.117951621193,152.887143129645,49.1217907286365,508.49044338349,57.8730508426504,72.4625839597113,138.005092904589,44.4967212342948,92.8043721264398,11.7282225135315,110.767126175,68.4695891275982,70.8673172109303,361.735076683062,202.451226388668,247.458982516599,137.448118548441,109.08794542207,115.664957099597,28.3227562070776,92.3851814386711,39.8243782950653,298.85369968225,146.585606864025,72.0551271390859,1035.54671668016,141.26426278038,134.614553525579,124.945560398789,35.9565203044466,305.533583047771,106.895018487333,150.796651341585,65.1690627297449,1098.05231769065,49.4684975522551,59.4775619040303,238.134386167744,140.622654384681,111.713753980541,133.064535303981,99.6719282026209,64.8375835959812,21.6759488182029,455.056648343195,204.919815075778,61.1031633366757,98.0935122731238,150.052611510952,610.888527198935,83.0049282937579,115.88406375149,253.666877897327,167.64288033525,1307.91816743735,62.767868473913,66.3704881484867,113.467071581898,199.51021940836,88.917135848222,89.0370387311493,78.9711618362018,649.864493621175,520.771925568392,69.0385601732803,107.678744233089,447.195232768315,71.664103909616,142.064156660386,189.038543006924,45.1067432490555,85.9518642032139,16.8078823217238,126.042270039002,142.326541267984,87.0655679410299,89.8297034942382,139.338950277819,85.7448166611707,212.02034441122,125.737158677954,522.670451682546,89.1757547222539,91.0857799582698,224.471469957583,179.656421842439,198.53598371266,375.614703166376
81.3598372338075,39.938211252229,70.9542657926402,75.3463707019329,69.9971465117974,116.745357659649,107.534478706981,87.8197800815808,102.28653060278,71.9574303842676,256.592319359211,117.522387756784,64.6668919956216,254.677603246285,191.810503336066,144.265676427059,212.692376191539,260.124338180663,141.436925868234,94.6428659797025,255.828860551583,154.29041345743,50.66480847461,521.229442239487,59.4529837487477,76.9570099511696,139.100952494717,47.4274910685377,95.3838467190434,10.3539670845576,104.815872882661,71.510922395037,72.7689739346238,335.053718941037,211.904366464398,237.074188768535,133.472200294345,115.196573025469,116.006100100075,28.4743991589672,90.4491625612812,40.8744350764947,317.809858651987,137.498642938503,73.1898791373782,1008.65147549946,138.427848132072,124.654968185525,122.117843098856,33.3030392829881,323.790885125756,104.696198434741,147.503163144854,68.1247791533971,1083.30829206932,53.0309578578859,59.3805031927014,258.358753670359,138.819091962237,130.795572702964,137.434303360257,104.272334479822,62.8986443520976,21.6457137138507,505.483290228705,198.504899280709,62.2841371571411,98.3180041378628,146.467082999643,600.151771124633,79.464054445691,100.24069082929,273.894099159549,164.699070624279,1355.82966409488,64.907343417451,69.033768702272,111.247043795148,210.254406136955,89.3829237329219,85.8411036183369,75.5466459000527,670.894767762568,510.056666667389,71.1513357642478,106.806324902439,409.227742324388,71.6701743691796,144.666761773984,172.497648904181,39.1182109692388,80.6741437041107,14.5764066078251,141.644176858712,137.502058730725,91.0020624614694,88.6736573752616,141.337950061266,90.8547870055624,207.967702875038,131.713756254884,532.411859531493,91.0560508748546,90.9378481311291,225.812950057465,195.468438704612,169.064452090763,335.524265020863
81.5659019635411,40.3160523296851,72.9064323661104,76.420377826136,69.4902976119646,133.908939640336,104.080285818966,76.716334495036,95.4414880605547,64.6326012950607,267.16703886213,110.31288743605,64.9740667814276,279.799693290285,192.10039626364,140.877627081625,219.138911581395,290.234775615353,138.473902993837,95.8889138868944,251.425262939394,166.441693652688,46.8482378790566,514.782936497749,58.2982873315709,78.7408891081664,143.421156579528,47.9903095855399,96.644174936073,8.92843382500289,116.9135742508,70.8131623643274,60.5598501868959,340.892198402977,213.827720990217,235.313050653022,127.566964017084,130.922217421788,111.32111008534,29.2666873996157,87.8294723394616,43.8589839808215,312.96216601792,133.981687392198,71.3938140414365,1102.90748643954,143.184182596171,127.618493760642,123.63377748646,29.5420460322098,338.730299571484,100.14016266607,149.01919262822,64.7913110383823,1101.60334272011,51.4879559405305,70.5677507766381,262.007628061622,135.842183710899,146.830050156575,141.408983720678,116.824179418908,73.53379545699,20.6971195923809,466.571970080116,246.518134472322,60.236813856148,107.830511978702,140.2999063991,511.533777264868,75.9474422916874,105.709621163457,282.215046381196,154.116181861108,1406.98815245013,75.5363281645575,58.5143482734006,102.158657168788,210.615408131471,78.241081542151,87.0601272543086,75.3173161348771,613.793257950768,482.878994341556,88.6941428197704,92.339023363115,406.922625357292,73.6596933706,146.57382810536,183.955911907886,42.5453746820649,88.8139019145883,13.5878012221579,133.050944960169,132.945077045815,91.8893759023747,80.3167391923665,141.182845346196,81.6563041704838,215.551836928179,133.908459679589,512.638554778474,90.4129814598779,92.7373655504032,212.000280411739,204.83438350627,172.391852810871,361.858211346239
87.1284538164512,37.4587738175821,78.2614655248821,78.2114623427204,82.6770167416524,125.032782523624,112.375537484236,75.0389407309325,96.5344940844514,62.4655149452273,245.240158024374,110.69223200613,62.3489001924809,260.012989509206,200.023109546334,153.928233272855,242.649126749279,290.552352258404,129.076594703403,96.491531570672,259.985283093966,165.321756843593,46.2497017792089,455.228284701068,55.8755475146336,82.467685791237,137.31378937634,53.3609140421382,114.797486531505,8.66411265567008,135.660166734218,70.1670218379682,63.7196400819947,306.239807267343,209.315139273611,221.269976448786,125.100063958518,141.099386087717,124.057492741526,28.8199249927743,89.0362061845045,44.9881858504008,348.746648880087,146.926763483113,59.914013013029,1192.34033259887,137.885187872989,134.393056886995,106.000408299682,28.7627038878972,406.31640273934,96.8806754206805,150.990269101399,55.7190041590953,986.329796844471,60.0435888143832,50.4028056072373,242.440082943023,134.725971034886,142.394602146405,159.495359636895,113.380303882671,80.578849917299,21.6747606485451,439.5482373601,284.178773367046,59.26898010114,97.6906414293816,131.841186631068,488.256146057507,66.4433314189391,76.8534743995592,268.328976962226,153.692668204884,1576.80474178823,96.7076941206583,56.2666270974738,105.856029906757,213.757733127165,86.5695039135296,86.7814693191648,73.6517337694728,609.7601420077,457.762711515506,99.5147452541958,77.4495144567906,345.524234083838,67.0249519852522,158.737315411629,206.191513838256,49.6093118314633,102.998247762221,11.5575564918424,144.313939398625,129.583196245955,85.0113771939045,84.7978073413685,133.150646104844,78.7429865597363,215.795433264062,131.774809894899,495.423768030908,91.6464174813694,85.9618135527115,207.535455127828,199.957295903066,157.384086715543,362.890770890148
88.1994160751184,37.919205279155,74.7749872868802,73.7968446999523,86.8007224606943,121.07068759922,112.185250523337,74.2823621181063,97.1992863495364,65.30285743553,247.002270424509,116.221250997548,61.2191654382667,258.586983864786,203.608307459761,151.884293308317,238.846606256748,279.854538656908,129.655497198471,98.4366356474118,281.022353909028,154.03993478582,43.2601238621739,432.045848760941,54.5121689193479,82.3590484340962,132.76641814433,54.2857122658378,105.488892380491,9.35691405019687,130.012581039455,71.9464319002154,62.7293861673003,309.786680212791,208.61311066002,221.874589855554,125.649139145197,144.907632613229,124.574431173221,29.0810150929964,92.1592985038958,43.2428051088279,337.102008125755,143.724086277636,60.8443507425548,1191.90284138739,135.611038595666,142.258285677134,108.72457886367,28.0420878664936,393.865032997232,98.2210649915769,157.393433903446,57.8924743081342,961.13230214479,60.2510896998858,48.8255467003354,238.258600151262,141.991105120723,155.578226793277,167.545344965991,114.457881754293,84.1777325421492,23.6724380435276,484.287079879323,284.292522676086,61.2712951086988,101.83877422849,125.409746250891,473.388734471663,63.4572682944478,89.4364229553573,271.786538688564,148.267249357078,1604.10723784691,92.5950046085076,54.304698030898,106.220856405046,222.355971592732,89.0012724255461,89.0944427985728,75.3058641709401,647.752403170088,438.731280292342,111.762915660368,76.9951995720001,298.188896679706,68.7141177437469,171.914230275979,211.783164961992,45.3194171529216,97.3672339036161,12.5604132980365,146.278429710872,130.137088308987,78.9971236535695,82.3280268081387,132.136701402047,75.2746112742064,220.278596087751,128.244467854937,505.716270025815,97.0442821970801,83.5292296023998,204.589152269192,194.400115722631,170.899429450794,367.56738292332
95.7304983194641,39.5548716456359,74.2367741614164,84.3711728016346,84.9021815449246,119.958229289412,104.193656049968,77.1670208904233,100.106109665678,66.7402418687675,209.203627052727,124.855400274557,59.8250430167924,313.0036190602,210.638253769425,137.046592862982,258.028639899672,288.957799013282,113.622416984649,105.188370205752,288.962020817015,151.303168212769,44.0914595918704,446.405245015372,54.5649453168705,86.4205572436586,146.147207463628,50.4623681708375,116.170629677273,10.6959721352371,133.746711684469,75.0583698602713,62.962509857042,295.877393632247,206.207583368384,218.203262222659,115.38327512734,148.000512332806,125.606440430048,30.6733708943439,97.9869779012156,41.8199937148634,363.182112261514,154.550457672263,60.506287699574,1239.18936840161,137.591450268844,129.716700966723,115.803831824816,30.6199509537838,416.341084270343,100.576623247941,159.924261196461,60.7677331199709,990.694407565557,60.3164464042188,49.2248102171887,240.558331413159,141.212354728897,167.719002874709,161.552975161761,113.214294024608,88.8445271260104,22.4775024016807,540.912709450028,306.06218654006,62.0342258660754,98.3016408047438,120.004783552386,478.779864122101,68.1254575101299,100.466307949992,286.179920484841,158.500581420726,1578.54981543845,105.113150461625,54.7165206982409,106.661042769996,216.324433254963,89.3031893564094,86.4765893762293,68.2597854024356,634.579843240912,402.120247528465,122.01960297828,81.5139997878045,292.216852904304,68.3751011380311,178.834521015889,235.259841591088,48.0046618998372,93.5323788160091,12.7953704767161,152.579461371608,134.052676558389,80.1371447853486,83.714327437164,137.619152841453,73.5067244611939,230.003013376439,129.703755740443,506.155914520425,102.728994480833,74.7258387439611,198.607344511097,191.788319780473,192.553874750312,365.820517745466
96.6605797673622,38.3425273423757,75.4544314462816,83.1477808851738,86.5483195129138,126.17575052295,100.203911237408,80.1762309541962,104.402762794347,65.6338500796656,228.672676384643,124.480645754288,60.4776279376643,304.370894793815,220.161126626377,130.793973046332,239.095335080795,278.183556563585,114.623167027875,102.725176201653,278.01866075073,156.868200527887,46.351501255839,487.69726784316,52.5232314393137,86.5965841195169,137.381971816109,50.373763226766,110.404851292523,8.34713146579971,137.042654865778,73.6689120209141,61.8078650127869,286.581075943549,205.079425236344,211.771405513646,107.46398000198,144.506816978343,125.76891487516,31.5864960874065,97.3681525446639,43.1977114543712,364.092866863161,160.660551567815,58.3460190235355,1180.84227372721,141.921962480658,130.484969775365,109.358362867242,33.592040471308,389.753890770553,108.875432969868,154.165275813853,59.4989649381656,978.125345326804,60.2982979067669,46.6237675554412,252.328192576704,148.891465775941,150.07318302393,163.585313952669,117.749325846723,92.1477153039032,22.8935341260925,415.488614939314,303.211615555183,61.1756321702583,101.635041846698,129.401709929894,519.897882075257,66.4290121244993,92.2159425062414,270.942939067347,171.173615441897,1543.48384532008,105.102842455486,58.8326846329117,109.065025419245,223.823091222876,85.6178901050029,87.6930844436909,64.4198536865797,601.015427474433,435.882331577306,108.72905227757,80.1308732550847,343.088171580591,62.6116275481177,169.385308592346,246.937306282936,38.4749629271299,99.6994919646682,10.2552847015419,156.483291133285,129.419052957839,84.1199689241449,89.4684389024382,137.362175266446,74.8638263847004,221.871741407899,126.638936974024,512.78293167816,118.913871959481,65.9999949785555,197.956959528742,192.3678944594,150.186160066185,372.826113152311
96.786315966588,38.2390774874788,77.4806370168501,84.5911788843281,94.4680125145294,132.573327955718,100.700669684538,81.9282469665942,112.17255618703,69.4305237795011,238.555422489693,121.503316985489,62.2481341935874,291.438030581416,214.614879934597,121.505451170208,220.55379253369,273.113202122368,111.749711456963,109.30485877753,289.033895930499,153.758339673592,47.1034275453999,508.500393227022,52.5285439750883,87.3751798893055,131.033323541418,51.6435166128916,109.601258440271,8.91010503008692,140.24901453942,74.4332624339531,65.7431361687357,273.359927192857,206.888482092993,208.433719076936,94.8680206279752,140.931532668845,125.121097744435,31.368907476816,97.3739194073796,42.3652916982017,397.472491700675,150.611380833946,62.2733873925051,1115.86274612518,128.812807784473,126.190877675167,113.436618001284,34.4711548815269,370.69296849234,105.164454258285,151.200159394734,56.0007635116876,928.681027533975,58.2749697520436,46.8711911549183,237.69893403375,147.614240999317,154.309843114485,159.473372956714,117.279726401819,86.0185198529694,22.8777028816114,431.151231773463,294.336684567876,62.8842400055162,104.152768663675,137.406805121839,499.266122043532,64.6080761753703,90.7351921298634,269.640571985727,175.721505126964,1460.07060932481,102.733104485926,52.748255489885,102.144333768491,223.93006712439,88.7931225403814,88.4834180839975,68.4992111503173,608.984953102401,416.602785123413,108.660114316082,80.042146823667,338.532650551187,62.4698491387337,168.382005266905,255.380246533201,37.702237619722,102.317287664404,10.0493170205595,154.967018100899,124.383170756026,69.6840950864411,89.8782576553007,128.468454407087,74.4816714292502,224.94621150811,128.836886079906,530.604795881081,112.187407133994,68.2613447409863,171.603857278865,192.321911398556,159.869534260265,360.106908114826
90.7144202664814,35.345348002511,74.6970356838643,85.3594886420708,98.2651651380586,128.75621834208,112.916705561196,79.4018693449466,116.228953828427,70.0610634713748,254.727596033365,134.960512498507,61.8122890193422,294.196622924407,211.249379215222,113.690020447326,222.529073327171,305.647938677257,125.850125359716,115.755337311461,294.571863772495,148.838017443988,45.7960143910434,508.895621266187,48.8726623802296,88.8263690855702,152.556879160573,50.4022858207459,108.574858918528,9.77651334441756,132.539325645386,76.4125893673425,75.3958373335143,269.912570220625,209.180834894244,224.524673669304,92.3359149743487,166.753878258893,126.589316575483,32.8444771739724,110.586912100954,46.8505353609262,392.495121495018,150.668005284262,67.9398111416336,1130.38401557959,138.884033497689,128.581465487117,123.314042953243,34.8526927367771,357.366102826648,109.633113244304,151.193155812014,55.515450559965,908.993037729783,59.2399982538091,45.6651438568629,238.747969045497,159.623933495125,157.748454212504,152.268956276496,111.238733276214,78.5808685624013,24.242683063632,432.013562692105,275.818374609984,59.5203574691151,101.08086517769,129.643417486049,534.44978682637,66.3744798359807,105.794362132093,270.597256285148,182.15514327946,1611.34559932088,96.2574608709113,50.4596377752719,108.825131465604,226.22024922327,82.5102278118028,93.9986249297516,71.7877414430704,653.939202856345,462.589571382465,97.3621352511381,81.3682689133109,323.94759825255,64.8861554022232,168.165207450531,271.059337654326,38.2268969277046,102.884068370392,11.0512987937227,158.607094780015,110.680252209995,70.2586699441335,88.4129822913819,129.98409468336,77.5332712867024,223.767973079402,129.511179351526,550.921175065748,116.816783919445,67.3709130237241,170.174258571706,197.344491071752,162.746215993156,355.59161814839
90.3532003176959,35.2046117603631,73.037758090474,80.7514013112505,83.7280986581929,135.447310082565,113.615378993917,77.8557559372421,116.000950069124,72.7948316230331,272.45101967121,142.804908094008,61.6585960078674,287.495684144658,210.724071237848,109.398566478069,209.772426455753,308.820179625988,129.764566712349,109.839529694512,305.719121890645,153.540577451265,47.5024156661868,562.983482736807,48.8064939391428,70.0534141115931,162.370180644162,49.5744944806708,128.796267248436,7.16179083453467,137.21933189429,75.3822613940471,72.7047616693118,272.330567924357,230.076754287454,228.490772734899,101.231144977912,160.553241787334,131.357030268969,32.1430667832854,108.225292575417,45.5544415212849,392.260367116544,151.214767289626,70.8463256382665,1109.65049812292,144.209394661985,127.293428263297,126.757402491014,33.3981664829994,346.226040402638,111.539708925462,145.991261758515,60.2558969835474,850.508914445803,50.3926710194344,53.3194010787085,238.686233373108,157.269563633976,206.794641502476,145.101341219067,89.6931795238792,90.0813931116959,24.4440233826458,576.98535527972,267.869102529738,60.93735490484,99.1865078139224,134.979039147257,560.890672205162,66.7046890353628,107.984823064769,260.09606645218,180.57655448181,1553.00538380777,118.427466002529,55.8496075040101,111.105633622192,228.66597848096,84.0261872565661,92.1655076184059,71.1386390319435,623.915958499495,474.722979838663,104.072518642689,85.204059004558,326.532305909652,65.9489667709523,170.132515273222,270.21049647695,51.4931586211892,110.166805003046,8.29223299226891,151.598662687955,109.749491556029,72.7999940802403,85.4556683918587,134.209715626957,77.6750079776121,226.81242455022,127.790481131934,558.41647465752,117.946591193627,72.3772425252577,170.88569982323,195.933740286673,222.319773514579,355.788585159079
100.884533912385,39.3079725365351,73.8759073566958,83.1043336019242,90.2881254731516,134.583792638446,112.321915903001,75.4981758741316,115.721599990083,73.9884698559973,274.849637252635,141.71126122218,60.1285539660965,281.512257350514,205.495039982628,113.670913014653,214.5768717594,325.340449626943,133.12300653564,118.653706133751,321.228429893442,155.3002398986,46.2358568988634,575.353825571335,48.4826868216735,78.2050165433032,164.785198265886,52.6182181917981,128.350805265364,7.09224139352901,127.093543448775,76.3207111733808,71.9827694023051,269.668097999537,239.022131873184,224.084322759528,106.907571811418,170.906423532462,128.080359420656,36.2033519219826,121.896214906931,46.9061614285792,397.380269641172,149.529712612474,69.6965786997814,1147.44806931251,151.575509796814,121.306292696763,126.013421246567,33.8635866168431,378.355276451123,110.598941108721,142.732751291621,62.7584770448693,903.710424831614,54.9061206292113,55.1036683992495,236.604746216233,149.87562042656,203.130884664143,145.109445821511,93.6583694980242,89.0539456814343,24.7041934823245,591.880571745947,247.708436989166,61.1058234164554,96.6510900100448,139.811440655839,557.059845627341,66.034252614649,107.058899258155,252.808639831307,184.608388112892,1494.29896768133,119.204918727146,51.467522801512,106.350637749605,229.619982678173,80.4657917122074,97.6181061726925,75.4409674177933,642.598699668185,482.747781426303,111.086206129253,81.1917598579914,366.227736309077,63.2046270977062,170.855953318611,226.487277229209,53.153089256802,112.236459266403,7.99973578563017,151.626076793767,110.301984236085,67.1549036387701,85.3612436507662,131.675441829393,83.1636889843938,212.740798568543,126.950516928798,523.771885745195,123.855318360632,71.3031347730141,158.259716918625,218.542461510065,222.144095539166,356.185123290763
