"Date","MSEX_UTL","UTL_NWN","MSEX_CWT","AWR_CPK","CWT_UTL","AWR_MSEX","CWT_AVA","CWT_CPK","SJW_AVA","SJW_UTL","MSEX_AVA","SJW_MSEX","UTL_MSEX","UTL_AVA","AWR_AVA","AVA_AWR","CPK_UTL","AWR_UTL","SJW_AWR","CWT_AWR","UTL_CWT","AVA_MSEX","MSEX_SJW","CWT_MSEX","SJW_NWN","MSEX_NWN","MSEX_AWR","SJW_CPK","NWN_CPK","AVA_NWN","CPK_NWN","AVA_UTL","NWN_UTL","CWT_NWN","CPK_AWR","UTL_SJW","CPK_MSEX","UTL_AWR","NWN_AVA","CPK_AVA","AVA_CPK","AWR_SJW","CPK_CWT","MSEX_CPK","SJW_CWT","AWR_NWN"
2015-09-16,239.069403680485,183.024442663116,166.496431243967,244.38015481204,191.15168660989,168.005472928049,84.5587087767387,291.921918928069,94.398509452862,123.697234692098,191.608382504477,286.969459918118,278.786161504847,175.341990882167,173.611023084153,113.197196578569,411.608762985546,162.578131353132,189.206746316697,188.420110456807,182.931678383055,106.283997503195,168.908987315273,263.987149996942,212.434839959203,224.071021892339,200.176897021962,137.8243606852,163.829012802617,93.6360020685088,248.120413826627,169.366579099176,168.145602451849,183.669966421048,165.83223486819,145.22258151963,310.985401177054,121.997230477084,111.310490210836,238.624248616672,91.4507313197951,167.240319971766,128.28760134105,244.784191525032,229.822546568343,197.816918193652
2015-09-17,239.297482846004,182.955675666496,166.256858991462,243.736543896848,190.694349257514,167.865005263696,84.4242914564704,292.514770652453,94.6573934608862,123.937128913373,191.637297130708,287.799778904642,278.520281151074,175.201192512699,173.7823318975,113.308872362998,409.787879548931,162.287125095001,189.91234724404,188.306491776336,182.493964666455,106.300032728178,169.397666347556,263.607348069497,212.926555143723,224.200533296868,200.009557019533,138.70134515775,164.492184400526,93.5959618559298,247.115988959222,169.23055177569,168.082487456862,183.29949595866,165.395515227148,145.504217984344,309.906367363684,121.778820651241,111.358056344349,237.760320488514,91.7818437985272,167.864016480852,128.027064468493,243.934823905899,228.826958522243,198.096669073722
2015-09-18,237.662591763006,184.19349858926,166.391463247968,242.32713881629,192.151487487191,167.812495560243,84.7844512937454,294.351493663513,95.1521414585172,125.003300809963,190.97495750354,288.309279666948,280.42302297496,175.792595366203,173.127329131878,112.881822838554,410.346212034598,161.127629441076,190.18915367862,188.400016492872,183.888490221791,105.932622780336,169.697564721588,263.820732784861,213.317643722878,224.185775159681,200.072073638166,139.7055120459,165.380975975945,93.2786657495013,245.780732383151,169.801793214358,169.219673080141,183.460003796454,164.439122370864,146.75589531656,308.211342592806,122.648931648219,110.980524178592,237.281669283695,91.9665969643662,168.108683234768,127.223168420774,242.600600524062,228.607057467653,198.021629848512
2015-09-21,237.605123303542,183.081558368933,166.20329612609,242.033634440379,191.980649590088,167.428187321229,85.0860059921039,293.700955931681,94.8823818605007,124.093139425337,190.079740252526,290.478101042456,280.490907687236,175.011015747124,171.919321817155,112.094132113858,410.888291459142,160.719667006723,188.322861459936,187.755473155955,183.725005526697,105.436037748697,168.421007899111,263.5224157074,213.052257244108,222.778168434881,200.530300688406,138.503791396687,164.164098266819,93.4270660323379,247.589138047888,169.046926951029,168.198127592124,184.404406338586,164.240004504824,145.687391200612,308.543895575671,122.959472873145,111.157090518071,238.650005877281,91.4362703769244,166.459086009305,127.504331155969,242.862442991117,230.068300252435,196.324799860056
2015-09-22,236.523401267797,182.962387648582,165.332945060198,242.798556007211,191.849408002344,168.371860130159,84.9593058364519,292.890076048141,95.5007116477171,125.00177500084,189.367406070819,289.6737447879,281.767870383122,175.151985086259,172.243941115299,112.305823784969,410.034863258337,160.893718735384,189.905727694575,187.830534794458,183.599401128919,105.040915553006,168.887396728022,262.142449012497,214.750917692332,221.618872133088,199.40010406333,139.230278034175,163.716332780091,93.5631021783429,248.264531820566,169.18303111479,168.088688328061,184.398346862941,163.720963791798,146.754105558707,307.780077876455,122.826307141899,111.318925190105,238.953509460914,91.3199623848928,167.858236997023,127.856348162516,242.261159715893,228.226431813206,196.409684225114
2015-09-23,234.785807467011,182.133306206516,164.83646804499,240.792822914897,192.682643933597,168.887685402656,85.3778519276601,295.327387257642,94.872044204774,125.751712135888,187.865798889157,290.063868206805,283.837898586864,175.04980717452,171.40581440729,111.759367516924,408.403534639518,160.204693612678,190.231808430441,187.841898142672,184.396799290821,104.207967886144,168.659921430453,261.355161272601,217.012434851954,218.986539953573,198.789202015804,140.619504095863,163.62579450064,93.9325006878059,248.401815706424,169.084329228364,167.326947876901,186.034795136073,165.073535426832,147.634554422904,304.294506939747,123.352302876311,111.758437133203,238.142209560066,91.630010678074,168.14640714086,126.792363858475,239.517630705966,227.848397129242,194.678547723776
2015-09-24,235.03359645556,182.23807383857,164.807233170344,241.798290444039,192.445203137043,168.844655344541,85.4832410678746,293.966716946082,95.8886290879131,124.094040165337,187.600624410401,293.58137279012,283.538342132301,174.617971798422,171.120242128025,111.57315686589,407.025061019018,160.3329799041,187.876445573245,187.760760683142,184.169546300948,104.060875652138,166.614650155027,261.308935903707,219.997971959534,219.343700204589,198.839852121542,138.291231111311,163.167627610926,94.2182290769921,249.097279200294,168.667237414202,167.42325062823,185.698498885602,164.384179155759,145.688431224048,305.642671991419,123.253542620187,112.098421250917,239.533465324108,91.0947167645837,166.06450494494,127.376575232759,240.578807854928,230.571157070081,194.946362065413
2015-09-25,236.040309527433,183.123740281924,165.431360069444,242.463688329634,192.3496575491,168.583373251905,84.8714712640398,293.816185253398,94.8026819846288,123.515180620016,189.653688513945,293.693298999149,282.32378204791,175.780982653972,172.728153447598,112.62154403783,407.018753713525,160.771673503805,187.514127886089,188.181325848622,184.078109444053,105.199725876965,166.551121429902,262.298484468358,217.902642151261,221.349130858667,199.147479574356,137.644000360932,163.958050408744,94.3878742038151,250.303924538899,169.790626690982,168.236887508255,184.703863586539,163.931862245957,145.008851877985,306.956631263923,122.916323966542,112.300286135218,241.125146225,91.7000421462016,165.744242201367,127.441766051759,241.613102376051,231.532177575699,196.427169718553
2015-09-28,236.040769514141,183.023242101609,165.271570740663,244.97009194222,192.163476245325,168.964059383157,84.5889937505054,291.158559673093,94.7988585410409,123.801773150858,190.101715889455,293.011317215431,282.323298525158,176.195913892793,173.526230519591,113.141907853233,403.731085051722,161.135004960478,188.372982142096,188.42448201821,183.899947389234,104.951219094402,166.937878743441,262.045081628115,218.527757443265,221.228166792513,198.697816514504,136.851548202467,162.543741398122,94.1133152164733,248.144869341845,170.191376749884,168.144560545771,184.626447318743,162.237203360986,145.345280653023,309.436674835074,122.638552996684,111.973601436105,239.746641119746,91.1757682608006,166.503375855915,128.594531545991,243.565102848322,230.77084497636,196.763343742436
2015-09-29,236.331795193257,181.74043205597,165.632755475476,245.333033061513,192.346492941177,168.598468142843,84.7043501678317,290.733354946114,94.6899386825556,123.608594204648,190.257896299655,293.107235799714,281.975156115713,176.123450520913,173.293320894332,112.990048553244,402.757116916871,160.985007618033,187.903689466492,188.428533867576,184.075077850761,104.864985172824,166.883258005051,262.617800177067,219.71845944752,219.950304106305,199.127775255512,136.307864210045,164.075141204681,93.4923672534049,245.806911982182,170.121409612255,166.966054315884,186.096318537236,161.996875440343,145.118500671853,308.308669146284,122.752676930397,111.234842070676,239.069621303696,91.4332239994353,166.088605744954,128.782277438969,244.453010900239,231.350750011056,195.201046796457
2015-09-30,239.798945242957,182.758854401643,167.425747060943,247.82818353452,191.606765917501,166.366698060366,84.0676325964215,287.075165839136,94.4102644411929,123.697274379294,193.747546702446,288.596898791396,277.838445779621,176.770030870637,174.177918208138,113.566798308287,399.23818757979,161.215765744689,188.307881046264,187.973968969173,183.367272147088,102.941581906428,169.451261085269,265.460609316189,218.644908488737,224.409623151938,201.763693806994,135.214725579471,163.560977622185,93.6730213728464,245.036581784667,170.745958626112,167.901652775092,184.337914035156,160.34926143518,145.222628143402,301.091912461199,122.576737816576,111.449776567462,237.858539901669,91.8964289822444,166.445795012336,130.402732671008,250.175114201973,230.295095212028,196.574663115666
2015-10-01,239.095877259962,182.70418479963,167.820151012304,244.885601409264,192.619916650716,166.368886903381,84.6176682641278,291.16382782766,95.7468673631711,125.293264395838,192.936372238827,285.719451908832,278.653020058517,176.548185453132,173.450942366245,113.092809163413,402.813321349117,160.745182585221,190.187810989198,188.419246038667,184.336804346028,103.372590338269,171.14075946168,266.086009323977,221.531233294639,223.684633188149,201.76103441231,132.259324686452,162.145181206788,93.7626198194653,247.157678949577,170.531645664459,167.85145436328,185.367693976499,162.25320232268,147.096344663874,304.670813740017,122.934496857969,111.556343305247,239.689940290403,91.1888354540047,168.107519689408,132.260018312422,247.201393251402,228.5414741974,195.942127621305
2015-10-02,239.753241621514,182.708142682739,167.502970451199,244.895120423832,191.726341439472,165.959109015416,84.485953346412,289.885056120557,96.566063990215,123.835044946441,192.872040244253,288.259277198078,277.886961452834,176.003945628923,172.965869630135,112.776525180125,402.912904770639,160.791229100125,188.028802266845,187.599067744769,183.481611359443,103.407060570495,169.619431059813,265.583062904162,224.114242641632,224.304362420001,202.257959204976,133.765895116655,162.101569385062,94.0536564864964,247.224134375866,170.005930686366,167.855059221081,184.503761429402,162.246868584731,145.384365897336,303.908622780881,122.899288555448,111.90263855725,239.010394621765,91.4473830353783,166.199140994078,132.840903948663,247.819792776514,230.141066559326,196.002469621894
2015-10-05,238.861949496848,182.722139078435,167.089278009529,245.956148414207,191.965507387697,166.983893960082,84.7535606526233,289.703179821285,96.9177033294209,124.048272491161,191.784769935831,288.834469370707,278.919915115674,175.66600797147,173.058861333444,112.837193497901,402.15743879621,161.186369680928,188.814625011278,188.294132553482,183.710499173527,103.989981070891,169.280935853612,264.927188347727,224.482958187743,223.487761072356,201.009052217385,133.786413805182,162.393118984816,94.2414200608106,246.779468515483,169.679558140579,167.867927460674,184.719759271555,161.543936682963,145.634692365038,304.468429476117,122.597287743329,112.126047069535,238.103389158849,91.7944262059804,166.893750771826,132.757525765624,247.363302025201,230.031927810631,196.499162980001
2015-10-06,238.3272613994,183.151293060581,167.368130536016,247.371221951833,192.715637485703,167.887668823822,84.8730196766595,290.087895911474,97.1542955138266,124.055254066884,191.834477015864,289.464858547487,279.54433531324,176.104799427922,174.040432674958,113.477138930761,401.120153867678,161.697938264419,189.424486061696,189.627535238742,184.42837787008,103.963018385713,168.911523377431,265.36922548646,224.997588661838,223.512310181029,199.921084088798,134.12394954407,162.430606588849,94.2273599892608,246.722534668432,170.103358282548,168.262171713848,185.007725451367,160.614525943229,145.64287323369,304.3647335493,122.208163147202,112.10932892379,238.08396145676,91.8019113303281,167.432824561351,132.933846869317,247.447581690179,230.917805495518,197.584331528565
2015-10-07,235.153215998769,183.136998888604,164.784275619661,248.256218283259,192.307051435983,170.757326865923,85.0515935823951,289.530104737483,97.4405717436731,123.896795521765,188.469318642482,293.689688827632,283.267327152611,175.360938935315,173.96220760974,113.426163467047,401.199149765962,162.308259009283,189.897546253279,189.941276500445,184.03739052539,105.786740263098,166.446172623088,261.27251405306,224.727732573484,220.518219849269,196.503876685286,134.268873332768,162.411272118397,94.6180497673015,246.751896662902,169.384912082858,168.249099702438,184.629929895428,160.039894208105,145.45684333312,308.478239531698,121.746865439794,112.57413673728,237.125187589112,92.1715979663505,167.85095351805,132.678213096037,244.103279444283,230.723263162875,198.314787874189
2015-10-08,236.212255839858,183.719703799513,165.454414807608,247.640022274508,192.223078900339,169.679410942334,84.8564412484781,289.598438161519,98.7798960239817,125.82994360718,189.668303130178,287.784611962677,281.991570285716,175.68674992486,173.970711027738,113.431681362553,401.469139929467,162.014675294167,192.516976806019,189.514717204418,183.956989460012,105.113790184365,169.792823042105,262.335081641425,227.519149052925,222.212868621722,197.744361712256,132.08355537847,161.785236019333,94.4928121829638,247.702995226009,169.699569121138,168.784391487788,183.961865874981,160.437095002008,147.726376928272,307.296490550652,121.967134865197,112.425128029977,237.725263302937,91.9383347038902,170.166279295301,132.709528517519,245.038437742199,227.022574476565,198.586959708508
2015-10-09,235.457831181718,183.26341354506,163.892322286104,246.95520687262,191.022130655892,170.694853854086,84.3599241141705,289.398192118305,99.3318487665664,125.07694308051,188.987350215143,290.425919446146,282.892189912613,175.617111269261,174.387292331936,113.703318652883,403.699704667657,162.466797953827,191.902191082618,188.859592563933,182.807692801285,105.491162501377,168.234524440808,259.858244278702,228.315598049145,220.951319215249,196.560935130275,132.140084921323,161.288150124603,94.6900209791515,248.464102957216,169.632298801793,168.365207606566,183.269438997816,160.880773206743,146.842367353613,309.985346019041,121.626739039678,112.659767306674,238.95187207617,91.4639462659692,169.622899699859,132.617758028952,242.894319680776,226.962669575321,198.648002921011
2015-10-12,236.169578453371,182.428939675034,164.11089980126,247.086715119008,190.699437168288,170.829280868758,84.3192770883185,289.857949281293,98.819063196202,125.571622285568,189.330457705429,288.399252483482,282.037055469511,175.40504663673,174.841201114461,113.999275200181,405.023060963393,163.085930598536,193.392449397009,189.260196848351,182.498891459765,105.299634239963,169.408461337631,260.204824645866,226.373024154784,220.613227552572,196.406181117042,131.18429783712,161.493821233126,95.0068461943236,248.147326773171,169.427479597971,167.598591395186,183.794279135179,160.795094391176,147.423126426642,310.06436844422,121.163265411083,113.036711615226,239.446646055037,91.274549219664,170.940088791025,132.82846184443,242.83242204657,225.681628548381,198.50045646788
2015-10-13,236.602990439767,181.378184463592,163.898921483685,246.772072694173,190.103130152232,171.111237713772,84.102597409644,290.331094447436,99.2118477674316,125.002599981558,189.572428853458,289.177032009032,281.519487528658,175.307371359229,175.353193664292,114.333139529315,406.950478063054,163.654270959325,193.190110948188,189.328094105751,181.928248825138,105.165065137177,168.951591264887,259.868694747751,226.094995673472,219.747363086991,196.081966202851,131.154465269827,161.65547678598,94.5125260112047,247.89889847596,169.333117684375,166.6332309982,184.278264083696,160.999881350162,146.755055008602,310.971012029436,120.740985406658,112.448592791655,240.45284172733,90.8910271335909,170.761250401556,133.045263192941,242.122364813542,225.998718392341,198.048918629628
2015-10-14,236.325154617375,181.365880775055,164.137201066861,246.077681694521,190.60279233611,171.449123911331,84.2081476732364,292.143480823534,100.053532232658,124.11372926281,189.610077027409,291.572841736436,281.850136627485,175.54808932245,175.734361382318,114.581621931632,408.421361089152,163.785354336938,191.97099815709,189.977233691286,182.406451462753,105.144160522282,167.55181702292,260.246510492342,227.687347711518,219.474343262164,195.694796581142,131.613051907214,161.082150593739,94.376348814872,248.778041455416,169.565604031475,166.621910849032,184.775116294364,161.452937874443,145.711511477823,312.460086873973,120.644326919783,112.286559421504,241.651992931229,90.4377385903015,169.683701533352,133.875816183258,240.962942931542,228.19971388702,198.193967746308
2015-10-15,230.959332555631,184.793998049234,163.379188572364,247.005924062849,194.050253368353,172.401413920912,84.5987178369167,291.314925789513,99.4282972431951,126.55852542342,187.854996297409,292.449675843997,288.249527272899,177.90897138061,175.083821517381,114.157461012604,399.876011092078,160.976283288816,192.460010586766,190.155138808922,185.705553576836,106.11743634511,167.047924799917,259.044605704294,227.506075751036,218.639592864948,194.607806114825,131.774309465501,161.407739366732,94.8909974004751,248.275246396735,171.846024778645,169.7713995944,184.624540904893,160.843839720497,148.581705536282,313.017020774322,122.713450177361,112.898851466772,239.845862654941,91.1136689004078,170.115886187916,133.496114963102,240.53349509005,227.83210371958,198.541048856018
2015-10-16,230.345079594508,185.672159211918,163.696880029295,250.035780237018,194.943629322756,175.172259533851,84.7878525037712,292.990009285762,99.7025109493032,126.509228066668,187.80030125699,293.34134824035,289.016118268749,178.330356322917,177.846774359337,115.958954390849,400.334236763174,163.135378921826,194.966408321944,193.581031102417,186.560589538644,106.148316596331,166.538614208704,259.548416001342,228.675783232407,219.097093130428,191.480089138033,131.674605894021,160.455746950323,95.1171463287668,249.739554356652,172.253096270889,170.578124968609,184.597248311839,158.870895634382,148.523875933457,314.208181140734,121.067597781374,113.167954112429,240.688807071723,90.7934786881663,172.331358550457,134.263734632345,239.618119132443,228.969771956617,202.147400119471
2015-10-19,230.771186711449,184.963966996209,164.053733385897,248.619790457912,195.008005717067,174.439536231215,85.008926901975,294.062467118575,99.5020518476709,126.475521588985,187.720028369416,292.876915729729,288.481525434002,177.924289692753,177.026854395722,115.424348586821,401.667359167762,162.7547130775,194.459528908931,193.19327503359,186.622186909988,106.193674846784,166.80232375679,260.114153574314,227.864504696545,218.666673202885,192.28099814266,131.271177427001,160.533468866591,94.9709498918893,249.618630720544,171.860806987585,169.927503130965,185.362296220582,159.770598637488,148.484322502174,314.67329070407,121.350034193577,113.341916464381,240.942266849087,90.6978551819756,171.883279629432,134.75520416452,239.263397911188,229.106467840335,200.904798975316
2015-10-20,231.528898770928,185.449415988108,165.765932963547,247.927736334228,196.403008459119,173.130728728415,85.3351542218417,295.74376049127,99.4110311644818,127.010576450749,188.958884158884,290.67621032844,287.534376375198,178.514261611083,176.866849730188,115.320045049122,401.090561772578,162.067987802735,194.461643341536,193.760106054875,187.957199501988,105.492862610638,168.055656838564,262.828946604847,227.498523181108,219.958526345043,193.723706696595,130.904343847626,160.342704404611,94.9052638356029,249.915239898968,172.430731484757,170.373448942055,186.201775863047,160.215395213845,149.112454845478,313.188251841256,121.862122821608,113.263539339538,241.395236456249,90.5273467003669,171.885176445834,135.525669008615,240.392575849329,229.776076505474,200.584209522654
2015-10-21,235.050745673472,185.07005380839,166.912088431358,249.978309842149,194.773473471533,172.775594979518,84.8136774996716,296.751524092437,99.7298601475336,126.325574195853,191.420060050318,287.822420989002,283.160612631577,178.124034289793,178.807807582915,116.585572089563,403.051696041554,164.200811087445,195.972072773246,194.702388083764,186.397693974734,104.118817910007,169.705626697521,264.646196141961,228.260085766242,222.854377094399,194.121057035306,130.970296101545,159.886728884785,94.9186083486915,250.625994299844,172.053771400907,170.02498037081,185.037802176863,158.890261047575,148.308277349912,309.95560926542,120.258396470799,113.279449680446,242.047761198968,90.28262771308,173.220234825897,135.063824930346,242.8738477308,229.108814084215,202.813638908947
2015-10-22,233.639364763337,184.076845863413,165.873594255364,248.954627637959,194.731140767193,174.018572352613,85.2382973910008,298.255386461715,99.295815591015,126.21549387933,189.270828947429,289.801400769438,284.860839371703,177.193564106455,178.086558567674,116.115288708207,405.181827541695,164.396148682521,195.909724500672,194.891730074679,186.357198663377,105.287863706896,168.538758255605,262.999657588363,227.234054652578,220.320381006516,192.724492639984,130.39222237287,159.899713859284,94.9050403543279,250.605542413211,171.15506266274,169.112471616891,185.990565999004,159.540952222639,148.179058846156,313.454838464508,120.115302862878,113.2632728984,242.06266623661,90.2770833658567,173.275354447866,135.748288370958,240.131915867114,229.258700455976,201.966564852772
2015-10-23,230.885538436028,186.676232170354,167.598912777685,247.782840024532,199.051810678864,172.681743952685,85.9850659070183,296.040521383977,97.9902390048491,129.569667952671,189.58126370897,285.515680215927,288.218324197888,179.572686658748,177.010539117606,115.413744023108,399.200562381558,161.19561757239,194.517484505691,195.421727634275,190.492168933413,105.115144377647,171.031161029887,265.735214779547,224.404069516787,220.834769145311,194.205029690052,128.85191893522,160.00216322159,94.9709385290214,250.445014219353,173.453129915565,171.500606996795,187.490958290581,160.291874688827,152.116911385437,312.522208799445,122.453810480506,113.341913850246,241.73945532912,90.3976165173932,174.506685880894,136.756391723741,240.846408756275,228.252978444736,200.886579848756
2015-10-26,229.438156812286,189.198091024474,167.634135065731,249.227946455863,200.341511788869,172.723745978986,85.8773862776543,297.632937079105,98.6439169784283,129.707097191681,189.858521347102,287.002757817342,290.025133997076,180.961017801106,177.312443626021,115.610568460901,394.466787254077,160.224278391874,195.483350455965,195.510311593552,191.726313700048,104.961424424228,170.140363627022,265.791061217474,227.197588344878,222.433665468775,194.157814193699,130.243206008752,159.738017612386,95.5196634498641,250.858475735504,174.79414762332,173.817416550248,186.172841299725,159.357011360033,152.278224019133,310.775428090956,123.191667346104,113.996795614765,240.741826923408,90.7706571140225,173.640213028469,136.020778661187,242.192571840622,229.489749493121,202.389828248146
2015-10-27,230.518479755537,190.066280076718,169.703100281192,247.121576948944,201.870800715899,171.226003075996,86.3553784515471,294.024924903397,98.7706838922432,129.808595095481,191.145010262902,285.426801565844,288.659617318509,181.335194538539,176.976409647752,115.391467025655,396.237520599196,159.589351567401,196.105009036187,196.227939081893,193.189856833105,104.250216945367,171.07461003651,269.071469011117,228.062420129808,224.501680188988,195.841417313819,129.556626509841,158.287946233606,95.2788237636627,253.135703242431,175.155558453075,174.615002786529,186.739676360964,160.703836461367,152.397386750184,310.707213340629,123.679842310931,113.709401775946,242.320247452154,90.1755392957536,173.088021626798,137.6696709196,242.245787854192,231.061988537807,202.516559994498
2015-10-28,226.729740395359,190.260752328761,167.870601249126,248.650511121082,203.008851444241,174.603703453318,87.2340818578788,293.218913870933,97.5785219949367,128.830868620137,187.135970039199,287.968149451092,293.403887670072,180.512240369476,176.75571546787,115.247581636828,395.089978924236,160.11458796344,193.982537902326,197.979939054545,194.278926971365,106.436731998613,169.551466217607,266.165978382644,226.5780056873,221.041520448317,191.978089727931,128.955981494675,158.584385778095,94.7489529722226,252.661671607396,174.360656673792,174.793674951931,187.601310207135,159.709546816872,153.545261508502,314.91402401411,123.272827057031,113.077025752563,240.518817569855,90.8458907826224,174.961359934705,138.047045563803,238.965844529402,230.624187472377,203.390278659999
2015-10-29,227.935812210553,189.816598648791,164.628893317577,248.045588654402,198.008680114319,173.234647112311,89.5256990628715,300.466882638774,99.5389143202455,131.207928738895,188.438268853449,291.749601869547,291.843183482899,180.808264970449,176.599861214839,115.145939966409,395.054977137269,159.710813726726,198.050798526579,192.604442206559,189.493860225151,105.696005348996,167.324988037184,271.305870058313,230.229639476701,221.701319212129,193.483411349096,131.346772456709,158.968664419614,95.1255019043423,252.049438250594,174.646569046476,174.385644366166,183.418619693646,160.098096936618,150.712228146454,313.210974433187,123.583666993993,113.526409320687,240.891849010526,90.7049932350299,171.291989320554,134.634711815837,240.258170770631,229.199078716616,202.402627845901
2015-10-30,225.782081856824,191.011365048367,161.737655514439,247.642406030103,196.402218329472,174.382001509532,88.3573144792333,297.66835389109,100.22378722854,130.953025233863,187.588134131833,295.073223813448,294.600889927703,181.700969618393,176.972663320388,115.389052682855,394.58062967764,159.259450292614,197.106251816599,190.497541708999,187.956441491157,106.172879794623,165.41883797516,266.541146756674,232.126091898421,221.001938407676,192.201940292843,131.759693332707,158.158916811927,94.9964296091096,253.333256552549,175.508859465601,175.483269515601,180.776026610456,160.358285427561,150.419370520551,315.794435441469,123.932912019368,113.372363300812,241.792031727702,90.36609160771,170.475152977128,133.380734714115,238.276480635942,227.784846994366,203.104632231987
2015-11-02,225.12942725695,191.255312021458,162.154621286497,248.253776940735,197.476285829786,174.881010597285,88.8364132090241,298.552742217137,98.4569004159822,128.650461641369,187.054649639436,301.114404010632,295.452399824592,181.709446004915,176.975900770755,115.391108069031,393.595127843516,159.254887537692,193.634926220307,191.533829131526,188.984317807364,106.474858472807,162.032143475873,267.228349237207,227.74823350123,220.645395951614,191.651939610556,134.405506538248,158.351933624167,94.8795299454535,253.024006611408,175.516994855954,175.707397642511,181.533797770077,159.962389352963,147.774586485411,315.918510089735,123.936442590812,113.232847997961,241.199399315186,90.5875570754542,167.472776582809,133.77703771764,238.182834128416,233.035692930152,203.358169123426
2015-11-03,226.4327376826,189.457601917193,163.017436536157,246.690250419444,197.383788434895,173.153878719253,89.2050522081855,299.073078294267,98.4367742266783,128.030096623376,187.273739767311,300.82320850955,293.741893195571,180.870321185585,175.435326796889,114.386659058262,394.465469939282,158.604043750497,191.909743098821,190.661283140035,188.895751330324,106.350105640075,162.188813541451,268.650222195681,228.790681184121,219.848741994298,193.544714652659,134.054585087713,159.490260865434,95.3332174673829,251.205213644822,174.706520910867,174.055785757975,183.155092859569,160.969907713858,147.061941478922,314.788157146174,124.443004957347,113.774309991805,240.618889917383,90.8055541638582,165.980701251155,134.010168573332,239.035038712515,234.050287078831,200.61549842297
2015-11-04,226.655855556628,190.717437348161,163.827076707063,246.887026540048,198.169628316424,173.051900896594,88.5055394433456,300.143692050647,97.1821831127572,127.91198719693,189.672306231276,300.804293157513,293.452504146157,183.008729817689,177.578968918046,115.784304161577,394.30702627269,158.666874834763,191.808767622541,191.495979791925,189.647849101828,104.987973277055,162.199000281489,269.984461634061,227.058268195125,221.527281264565,193.658725429351,133.877120582363,158.493713803407,95.826374409197,252.774803452554,176.772005736447,175.213270598666,182.666339132871,160.841461007272,146.926316107835,314.351580444825,124.393677072321,114.362878705501,243.367052357049,89.7684343038702,165.893390392789,134.48990244007,239.366551772324,235.197975055767,202.02903481754
2015-11-05,225.54148507944,191.295229104646,163.955788522293,245.496619638471,199.299581252096,172.420029582041,88.6156819923628,300.97402665596,97.3055192851894,128.644553813663,189.585379797074,300.560418167,294.89525389928,183.824557998652,176.849114102468,115.308473979964,393.149445496223,157.307469446246,191.263908923621,190.947240995525,190.729214112006,105.036123827968,162.330496298584,270.196630469801,227.670713020072,221.109298753239,194.365820913504,134.250777077154,158.478889093691,95.689517091802,252.798501770727,177.560043628618,175.744043957957,183.154616337616,161.747296063771,147.767746148948,314.974294287004,125.45944212315,114.526212539413,243.737437205131,89.6318076037055,165.422093174953,134.861977548576,238.892432396158,235.19217729227,200.910189849057
2015-11-06,225.747761372516,189.087916767782,161.96634852222,244.17631191867,196.699050372567,173.993988074247,88.7844930457222,301.688108592708,97.5191681469885,127.003296203537,186.923799920729,304.12009506112,294.62552908701,181.075692325459,175.980717204325,114.742285565976,399.212388205188,158.887320162962,190.744650579568,190.373362618907,188.240515744016,106.510714486118,160.407970094608,266.918090702785,227.393097807881,218.760243291284,192.591543349272,134.608329725328,157.863547332217,96.0163019497836,253.780063378825,174.904858318352,173.716258098027,182.877984690539,162.61719474024,145.882537642237,319.543387211761,124.199447899067,114.135099006402,243.851452924642,89.5899143504848,164.973044395359,135.18192532182,235.4269593846,235.123850383344,200.609782685776
2015-11-09,226.943966264501,189.22934295269,163.144998814744,250.78707799797,197.088200977756,175.855435801675,89.0203757243642,292.488230524196,97.4263671342887,126.796299437499,187.787440137778,303.004401055866,293.064374971304,180.952864680091,174.91116139018,114.044885732175,386.248618671766,158.029453635439,189.403799357092,189.722067699046,188.612900984689,106.018619259378,160.99644958644,268.860499016048,226.852327169353,220.083069438032,194.651919695445,130.017743669119,162.871808320929,95.8793675176169,245.728832918023,174.786240471761,173.846151490565,183.103008431358,158.21455629966,145.644757835877,331.613133870069,124.87006849467,113.97230203235,235.767359880277,92.5599526049724,163.81337884712,139.304247712382,244.319504512998,235.972271016141,199.676626186899
2015-11-10,228.861736594367,188.712019342905,162.629415581506,249.449809788515,194.799867570881,175.537200890241,88.1872009441152,292.594280822956,96.8448270155142,125.753942110867,188.951520834729,302.934744665492,290.587833149794,180.545476568602,175.678920141645,114.54549441966,390.873228028174,159.078922335449,189.104663986512,188.7792191661,186.423009151282,105.361407688867,161.033446056246,268.010853635473,225.607706081635,221.341132978073,195.004136321624,130.505667725598,161.366996364185,95.9256398363098,247.999176788513,174.39268656354,173.370863758823,181.477689337809,159.058192438161,144.447481789656,332.781379022497,124.04081830316,114.027297059289,238.059488849125,91.6600950861871,163.55461187785,139.354771203326,243.458739214397,235.172247343292,200.456731083334
