"Date","eqcurve_estrategia"
"2007-04-04",108.645204713942
"2007-04-05",110.134308714196
"2007-04-09",108.945910599083
"2007-04-10",108.802635263721
"2007-04-11",109.371289750788
"2007-04-12",109.316409376838
"2007-04-13",109.723814802437
"2007-04-16",110.117165398966
"2007-04-17",109.973237224155
"2007-04-18",109.305246237129
"2007-04-19",109.599788801814
"2007-04-20",109.825779307691
"2007-04-23",109.39149493239
"2007-04-24",112.271677823481
"2007-04-25",113.898908471127
"2007-04-26",113.79999213991
"2007-04-27",114.845300554934
"2007-04-30",115.129634389009
"2007-05-01",114.862137143632
"2007-05-02",114.502315440184
"2007-05-03",116.028440869463
"2007-05-04",116.10356514824
"2007-05-07",117.184948121084
"2007-05-08",116.641368019688
"2007-05-09",116.953052970031
"2007-05-10",117.446307633895
"2007-05-11",118.747349940618
"2007-05-14",118.035556819642
"2007-05-15",119.012613219107
"2007-05-16",119.584429305431
"2007-05-17",120.887730881839
"2007-05-18",122.194830203937
"2007-05-21",122.615998298135
"2007-05-22",122.169873171752
"2007-05-23",121.129441999757
"2007-05-24",120.158659243021
"2007-05-25",120.378126245588
"2007-05-29",120.842862384049
"2007-05-30",121.116319709112
"2007-05-31",120.84449181966
"2007-06-01",120.666900980718
"2007-06-04",121.167425923134
"2007-06-05",120.914573850021
"2007-06-06",120.716833895298
"2007-06-07",121.300433753126
"2007-06-08",122.167582356785
"2007-06-11",122.117488883925
"2007-06-12",122.749227374125
"2007-06-13",123.44820698196
"2007-06-14",122.587727473953
"2007-06-15",122.933309694131
"2007-06-18",122.83782469769
"2007-06-19",122.426918705166
"2007-06-20",122.699069003212
"2007-06-21",122.624004887649
"2007-06-22",123.34679598754
"2007-06-25",122.785855057123
"2007-06-26",123.834464577341
"2007-06-27",124.088772896766
"2007-06-28",123.866434826168
"2007-06-29",125.204994892052
"2007-07-02",124.984036900526
"2007-07-03",124.828752837854
"2007-07-05",125.710010593431
"2007-07-06",127.225346115672
"2007-07-09",128.218471578968
"2007-07-10",127.344815066643
"2007-07-11",127.606508161822
"2007-07-12",128.084728518064
"2007-07-13",128.322496801951
"2007-07-16",129.129441013959
"2007-07-17",128.556401224321
"2007-07-18",128.124553392468
"2007-07-19",128.283142785192
"2007-07-20",129.602345712626
"2007-07-23",129.120169628236
"2007-07-24",128.957930971128
"2007-07-25",128.872496384441
"2007-07-26",128.343186808994
"2007-07-27",128.849098737021
"2007-07-30",128.913593988536
"2007-07-31",129.579762687473
"2007-08-01",129.479926260022
"2007-08-02",132.365309526791
"2007-08-03",132.606826388972
"2007-08-06",134.398864753265
"2007-08-07",132.900265375676
"2007-08-08",134.71434727175
"2007-08-09",132.241563210232
"2007-08-10",139.275202865342
"2007-08-13",138.923966546298
"2007-08-14",137.034622290522
"2007-08-15",137.48028698839
"2007-08-16",137.106867442309
"2007-08-17",138.395276670421
"2007-08-20",138.650947297592
"2007-08-21",140.027972028957
"2007-08-22",139.846456490006
"2007-08-23",141.170176796442
"2007-08-24",141.276969270643
"2007-08-27",140.752302781061
"2007-08-28",141.884799834121
"2007-08-29",142.21096449882
"2007-08-30",143.246819364476
"2007-08-31",144.783462844279
"2007-09-04",144.503600716976
"2007-09-05",145.465346400005
"2007-09-06",147.346243955122
"2007-09-07",147.084972500475
"2007-09-10",147.139100206059
"2007-09-11",147.129218331201
"2007-09-12",146.56076196025
"2007-09-13",146.017610203366
"2007-09-14",148.315921569727
"2007-09-17",147.997605581244
"2007-09-18",147.388098030031
"2007-09-19",147.2741566697
"2007-09-20",147.811561999817
"2007-09-21",148.37450455677
"2007-09-24",148.080801763523
"2007-09-25",146.559967002805
"2007-09-26",148.092196982212
"2007-09-27",148.97098204417
"2007-09-28",150.118763423141
"2007-10-01",149.099880773118
"2007-10-02",148.933388800644
"2007-10-03",150.8361445372
"2007-10-04",150.914658688549
"2007-10-05",151.24758000382
"2007-10-08",152.868221455617
"2007-10-09",151.055451271234
"2007-10-10",151.012649019621
"2007-10-11",151.135908187827
"2007-10-12",150.688369382073
"2007-10-15",150.460765780061
"2007-10-16",150.182159705056
"2007-10-17",149.970332545643
"2007-10-18",151.726263203681
"2007-10-19",151.080706464052
"2007-10-22",150.782199204909
"2007-10-23",150.28075529399
"2007-10-24",150.678517709116
"2007-10-25",149.852506557661
"2007-10-26",147.105370063506
"2007-10-29",147.911511138712
"2007-10-30",147.132677534692
"2007-10-31",146.365892719633
"2007-11-01",146.800975039471
"2007-11-02",148.093379790045
"2007-11-05",147.317344379386
"2007-11-06",146.721171570527
"2007-11-07",147.30218586569
"2007-11-08",147.092757843093
"2007-11-09",147.537320669923
"2007-11-12",148.224460451325
"2007-11-13",149.148603323947
"2007-11-14",150.524110297539
"2007-11-15",151.611014716716
"2007-11-16",151.705239779728
"2007-11-19",152.364914343029
"2007-11-20",151.943293447043
"2007-11-21",149.368055177312
"2007-11-23",148.707142587387
"2007-11-26",149.875696848524
"2007-11-27",150.0027584778
"2007-11-28",151.036856792759
"2007-11-29",152.562290447059
"2007-11-30",153.225192185419
"2007-12-03",152.817288482034
"2007-12-04",151.225823836182
"2007-12-05",150.552851255786
"2007-12-06",148.057815005509
"2007-12-07",148.548807391816
"2007-12-10",148.157606603102
"2007-12-11",148.298537150838
"2007-12-12",147.030328387313
"2007-12-13",145.885190941375
"2007-12-14",145.961491735114
"2007-12-17",144.791344184401
"2007-12-18",142.888827856586
"2007-12-19",142.49093954671
"2007-12-20",141.570504397259
"2007-12-21",142.38927774227
"2007-12-24",142.407745374403
"2007-12-26",142.087275947063
"2007-12-27",143.754000663772
"2007-12-28",143.706109576479
"2007-12-31",145.680723642907
"2008-01-02",145.449243178343
"2008-01-03",146.978932956847
"2008-01-04",147.520870173602
"2008-01-07",148.08429972774
"2008-01-08",147.28156919461
"2008-01-09",149.522871207241
"2008-01-10",149.464993871058
"2008-01-11",148.078836464949
"2008-01-14",150.275866848784
"2008-01-15",149.837099925121
"2008-01-16",147.900678081503
"2008-01-17",149.140706894504
"2008-01-18",148.706162053778
"2008-01-22",150.542261203273
"2008-01-23",151.930009361087
"2008-01-24",148.594799042162
"2008-01-25",148.577624712334
"2008-01-28",146.862862812595
"2008-01-29",146.334566523671
"2008-01-30",146.799933302762
"2008-01-31",143.214277084475
"2008-02-01",147.652170759693
"2008-02-04",148.736097699835
"2008-02-05",148.823664467434
"2008-02-06",149.722396384103
"2008-02-07",148.215199830078
"2008-02-08",148.83777137639
"2008-02-11",150.470146497261
"2008-02-12",150.334081928527
"2008-02-13",148.508836305636
"2008-02-14",148.070605162693
"2008-02-15",148.866293192089
"2008-02-19",149.831983455757
"2008-02-20",151.332076284675
"2008-02-21",150.82212530315
"2008-02-22",149.49431697466
"2008-02-25",149.307413336893
"2008-02-26",149.058092011615
"2008-02-27",148.790829135568
